,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,8.0,-1.0,,1.0,,,,,10.0,Atalanta,9,2014-15
1,33,Cherubin N.,Dif,D,5.5,,,,,,,,5.5,Atalanta,9,2014-15
2,29,Benalouane Y.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,9,2014-15
3,3,Del G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,9,2014-15
4,2,Stendardo G.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,9,2014-15
5,77,Raimondi C.,Dif,D,6.5,,1.0,,,,1.0,,7.0,Atalanta,9,2014-15
6,16,Baselli D.,Cen,C,6.0,,,,,,,,6.0,Atalanta,9,2014-15
7,21,Cigarini L.,Cen,C,5.0,,,,,,,1.0,4.0,Atalanta,9,2014-15
8,11,Moralez M.,Cen,C,5.5,,,,,,,,5.5,Atalanta,9,2014-15
9,8,Migliaccio G.,Cen,C,6.5,,,,,,,,6.5,Atalanta,9,2014-15
10,19,Denis G.,Att,A,7.0,1.0,,,,,,,10.0,Atalanta,9,2014-15
11,93,Drame' B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,9,2014-15
12,17,Carmona C.,Cen,C,,,,,,,,,,Atalanta,9,2014-15
13,7,D'alessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,9,2014-15
0,27,Cragno A.,Por,P,5.0,-1.0,,,,,,,4.0,Cagliari,9,2014-15
1,8,Avelar D.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,9,2014-15
2,21,Balzano A.,Dif,D,6.0,,,,,,,,6.0,Cagliari,9,2014-15
3,32,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,9,2014-15
4,15,Rossettini L.,Dif,D,6.5,,,,,,,,6.5,Cagliari,9,2014-15
5,5,Conti D.,Cen,C,7.0,,,,,,,,7.0,Cagliari,9,2014-15
6,7,Cossu A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,9,2014-15
7,20,Ekdal A.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,9,2014-15
8,4,Crisetig L.,Cen,C,6.0,,,,,,1.0,,5.5,Cagliari,9,2014-15
9,25,Sau M.,Att,A,7.0,,1.0,,,,,,8.0,Cagliari,9,2014-15
10,23,Ibarbo V.,Att,A,7.0,1.0,,,,,,,10.0,Cagliari,9,2014-15
11,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Cagliari,9,2014-15
12,9,Longo S.,Att,A,,,,,,,,,,Cagliari,9,2014-15
13,17,Farias D.,Att,A,5.5,,,,,,,,5.5,Cagliari,9,2014-15
0,30,Agliardi F.,Por,P,6.5,-2.0,,,,,,,4.5,Cesena,9,2014-15
1,33,Renzetti F.,Dif,D,6.0,,,,,,,,6.0,Cesena,9,2014-15
2,14,Volta M.,Dif,D,5.5,,,,,,,,5.5,Cesena,9,2014-15
3,6,Lucchini S.,Dif,D,6.0,,,,,,,,6.0,Cesena,9,2014-15
4,17,Magnusson H.,Dif,D,6.0,,,,,,,,6.0,Cesena,9,2014-15
5,25,Capelli D.,Dif,D,5.5,,,,,,,,5.5,Cesena,9,2014-15
6,10,Coppola M.,Cen,C,5.0,,,,,,,,5.0,Cesena,9,2014-15
7,8,De Feudis G.,Cen,C,5.0,,,,,,,,5.0,Cesena,9,2014-15
8,5,Giorgi L.,Cen,C,5.0,,,,,,,,5.0,Cesena,9,2014-15
9,19,Succi D.,Att,A,5.0,,,,,,1.0,,4.5,Cesena,9,2014-15
10,18,Djuric M.,Att,A,5.5,,,,,,,,5.5,Cesena,9,2014-15
11,27,Hugo Almeida,Att,A,5.0,,,,,,,,5.0,Cesena,9,2014-15
12,92,Defrel G.,Att,A,5.5,,,,,,,,5.5,Cesena,9,2014-15
13,61,Garritano L.,Att,A,,,,,,,,,,Cesena,9,2014-15
0,25,Bardi F.,Por,P,5.5,-1.0,,,,,,,4.5,Chievo,9,2014-15
1,3,Dainelli D.,Dif,D,6.0,,,,,,,,6.0,Chievo,9,2014-15
2,20,Sardo G.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,9,2014-15
3,21,Frey N.,Dif,D,5.5,,,,,,,,5.5,Chievo,9,2014-15
4,87,Zukanovic E.,Dif,D,5.5,,,,,,,,5.5,Chievo,9,2014-15
