,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,assist,gol_fatto_subito,gol_su_rigore,assist_da_fermo
11165,35,cataldi d,benevento,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18,,,,
21054,35,tupta l,verona,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7870,35,pavlovic d,crotone,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
20494,35,rossi g,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
2929,35,ashong n,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
12547,35,fossati m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
13950,35,linetty k,sampdoria,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
17123,35,balde i,sampdoria,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
19926,35,pavoletti l,cagliari,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
20027,35,perea b,lazio,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
3012,35,barreca a,torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
12409,35,fares m,verona,C,1.5,4.5,0.0,0.0,0.0,0.0,-3.0,0.0,2017-18,,,,
17531,35,callejon j,napoli,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
2640,35,alex sandro,juventus,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
7024,35,martella b,crotone,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
17008,35,antonucci m,roma,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1215,35,meret a,spal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
1306,35,mirante a,bologna,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7734,35,olivera m,fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
6827,35,maggio c,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
7172,35,mattiello f,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
11358,35,corlu r,roma,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
6527,35,letschert t,sassuolo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
3129,35,bastoni a,atalanta,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,,,
6981,35,mario rui,napoli,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18,,,,
