,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
7381,18,pellegrini lorenzo,sassuolo,C,6.5,4.5,3.0,0.0,-1.0,0.0,0.0,0.0,2016-17
5857,18,gnahore' eddy,crotone,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6193,18,jajalo mato,palermo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6639,18,lazovic darko,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2842,18,maietta domenico,bologna,D,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2072,18,ely rodrigo,milan,D,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5003,18,capezzi leonardo,crotone,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2850,18,maksimovic nikola,napoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5994,18,henrique bruno,palermo,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2176,18,felipe dal bello,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8185,18,tonev aleksandar,crotone,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5436,18,di francesco federico,bologna,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2614,18,izzo armando,genoa,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1677,18,chiriches vlad,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7511,18,poli andrea,milan,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2015,18,dimarco federico,empoli,D,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4932,18,buchel marcel,empoli,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6763,18,locatelli manuel,milan,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7356,18,pasalic mario,milan,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5808,18,gakpe' serge,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5505,18,diawara amadou,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2091,18,emerson palmieri,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6440,18,krejci ladislav,bologna,C,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8231,18,valdifiori mirko,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1208,18,basta dusan,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2452,18,gonzalez giancarlo,palermo,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2006,18,diks kevin,fiorentina,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6686,18,linetty karol,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5408,18,dessena daniele,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4970,18,candreva antonio,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6172,18,izco mariano,chievo,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
5463,18,di gennaro davide,cagliari,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2479,18,gyomber norbert,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
