,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,3,2018-19
1,33,Hateboer H.,Dif,D,4.5,,,,,,,,4.5,Atalanta,3,2018-19
2,23,Mancini G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,3,2018-19
3,53,Adnan A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,3,2018-19
4,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,3,2018-19
5,19,Djimsiti B.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,3,2018-19
6,88,Pasalic M.,Cen,C,4.5,,,,,,,,4.5,Atalanta,3,2018-19
7,15,De Roon M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,3,2018-19
8,11,Freuler R.,Cen,C,5.5,,,,,,,,5.5,Atalanta,3,2018-19
9,24,Rigoni E.,Tre,T,5.0,,,,,,,,5.0,Atalanta,3,2018-19
10,91,Zapata D.,Att,A,6.0,,,,,,,,6.0,Atalanta,3,2018-19
11,8,Gosens R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,3,2018-19
12,10,Gomez A.,Tre,T,5.5,,,,,,,,5.5,Atalanta,3,2018-19
13,99,Barrow M.,Att,A,5.5,,,,,,,,5.5,Atalanta,3,2018-19
0,28,Skorupski L.,Por,P,5.0,-3.0,,,,,,,2.0,Bologna,3,2018-19
1,4,De Maio S.,Dif,D,5.0,,,,,,,,5.0,Bologna,3,2018-19
2,35,Dijks M.,Dif,D,5.5,,,,,,,,5.5,Bologna,3,2018-19
3,23,Danilo L.,Dif,D,5.5,,,,,,,,5.5,Bologna,3,2018-19
4,18,Helander F.,Dif,D,5.0,,,,,,,,5.0,Bologna,3,2018-19
5,14,Mattiello F.,Dif,D,5.5,,,,,,,,5.5,Bologna,3,2018-19
6,16,Poli A.,Cen,C,6.0,,,,,,,,6.0,Bologna,3,2018-19
7,5,Pulgar E.,Cen,C,5.5,,,,,,,,5.5,Bologna,3,2018-19
8,31,Dzemaili B.,Cen,C,5.0,,,,,,1.0,,4.5,Bologna,3,2018-19
9,9,Santander F.,Att,A,6.0,,,,,,,,6.0,Bologna,3,2018-19
10,91,Falcinelli D.,Att,A,5.0,,,,,,,,5.0,Bologna,3,2018-19
11,30,Okwonkwo O.,Tre,T,5.0,,,,,,,,5.0,Bologna,3,2018-19
12,7,Orsolini R.,Tre,T,5.5,,,,,,,,5.5,Bologna,3,2018-19
13,22,Destro M.,Att,A,,,,,,,,,,Bologna,3,2018-19
0,28,Cragno A.,Por,P,6.5,,,,,,,,6.5,Cagliari,3,2018-19
1,15,Klavan R.,Dif,D,7.0,,,,,,,,7.0,Cagliari,3,2018-19
2,56,Romagna F.,Dif,D,6.5,,,,,,,,6.5,Cagliari,3,2018-19
3,33,Srna D.,Dif,D,7.0,,,,,,,,7.0,Cagliari,3,2018-19
4,20,Padoin S.,Cen,C,7.0,,,,,,,,7.0,Cagliari,3,2018-19
5,29,Castro L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,3,2018-19
6,18,Barella N.,Cen,C,7.0,1.0,,,,,,,11.0,Cagliari,3,2018-19
7,6,Bradaric F.,Cen,C,6.5,,,,,,,,6.5,Cagliari,3,2018-19
8,21,Ionita A.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,3,2018-19
9,30,Pavoletti L.,Att,A,6.0,,,,,,,,6.0,Cagliari,3,2018-19
10,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,3,2018-19
11,24,Farago P.,Dif,D,6.0,,,,,,,,6.0,Cagliari,3,2018-19
12,4,Dessena D.,Cen,C,6.0,,,,,,1.0,,5.5,Cagliari,3,2018-19
13,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Cagliari,3,2018-19
0,70,Sorrentino S.,Por,P,7.0,,,,,,,,7.0,Chievo,3,2018-19
1,14,Bani M.,Dif,D,6.5,,,,,,,,6.5,Chievo,3,2018-19
2,40,Tomovic N.,Dif,D,5.5,,,,,,,,5.5,Chievo,3,2018-19
3,15,Rossettini L.,Dif,D,7.0,,,,,,,,7.0,Chievo,3,2018-19
4,5,Barba F.,Dif,D,6.0,,,,,,,,6.0,Chievo,3,2018-19
5,22,Obi J.,Cen,C,5.5,,,,,,,,5.5,Chievo,3,2018-19
6,4,Rigoni N.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,3,2018-19
7,8,Radovanovic I.,Cen,C,5.5,,,,,,,,5.5,Chievo,3,2018-19
8,23,Birsa V.,Tre,T,5.5,,,,,,,,5.5,Chievo,3,2018-19
9,20,Djordjevic F.,Att,A,5.0,,,,,,,,5.0,Chievo,3,2018-19
10,9,Stepinski M.,Att,A,5.0,,,,,,,,5.0,Chievo,3,2018-19
11,27,Depaoli F.,Cen,C,6.0,,,,,,,,6.0,Chievo,3,2018-19
12,17,Giaccherini E.,Tre,T,5.5,,,,,,,,5.5,Chievo,3,2018-19
13,13,Kiyine S.,Tre,T,,,,,,,,,,Chievo,3,2018-19
0,21,Terracciano P.,Por,P,6.0,,,,,,,,6.0,Empoli,3,2018-19
1,22,Maietta D.,Dif,D,6.0,,,,,,,,6.0,Empoli,3,2018-19
2,2,Di Lorenzo G.,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,3,2018-19
