,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,,,,,,,,6.0,Atalanta,25,2015-16
1,24,Conti A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,25,2015-16
2,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,25,2015-16
3,5,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,25,2015-16
4,3,Toloi R.,Dif,D,5.5,,,,,,,,5.5,Atalanta,25,2015-16
5,15,De Roon M.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,25,2015-16
6,27,Kurtic J.,Cen,C,6.0,,,,,,,,6.0,Atalanta,25,2015-16
7,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,25,2015-16
8,10,Gomez A.,Tre,T,5.5,,,,,,1.0,,5.0,Atalanta,25,2015-16
9,23,Diamanti A.,Tre,T,6.0,,,,,,1.0,,5.5,Atalanta,25,2015-16
10,51,Pinilla M.,Att,A,5.5,,,,,,,,5.5,Atalanta,25,2015-16
11,77,Raimondi C.,Dif,D,6.0,,,,,,,,6.0,Atalanta,25,2015-16
12,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,25,2015-16
13,22,Borriello M.,Att,A,5.0,,,,,,1.0,,4.5,Atalanta,25,2015-16
0,1,Da Costa A.,Por,P,6.0,,,,,,,,6.0,Bologna,25,2015-16
1,28,Gastaldello D.,Dif,D,6.5,,,,,,1.0,,6.0,Bologna,25,2015-16
2,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,25,2015-16
3,15,Mbaye I.,Dif,D,5.5,,,,,,,,5.5,Bologna,25,2015-16
4,3,Morleo A.,Dif,D,6.0,,,,,,,,6.0,Bologna,25,2015-16
5,8,Taider S.,Cen,C,6.0,,,,,,,,6.0,Bologna,25,2015-16
6,30,Donsah G.,Cen,C,5.5,,,,,,,,5.5,Bologna,25,2015-16
7,21,Diawara A.,Cen,C,7.0,,,,,,,,7.0,Bologna,25,2015-16
8,17,Giaccherini E.,Tre,T,6.5,,,,,,,,6.5,Bologna,25,2015-16
9,26,Mounier A.,Tre,T,6.5,,,,,,,,6.5,Bologna,25,2015-16
10,10,Destro M.,Att,A,7.0,1.0,,,,,,,10.0,Bologna,25,2015-16
11,33,Brighi M.,Cen,C,,,,,,,,,,Bologna,25,2015-16
12,22,Rizzo L.,Cen,C,6.0,,,,,,,,6.0,Bologna,25,2015-16
13,99,Floccari S.,Att,A,6.0,,,,,,,,6.0,Bologna,25,2015-16
0,27,Belec V.,Por,P,5.5,-3.0,,,,,,,2.5,Carpi,25,2015-16
1,21,Romagnoli S.,Dif,D,5.5,,,,,,,,5.5,Carpi,25,2015-16
