,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
7674,25,zenoni damiano,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4738,25,codrea paul costantin,palermo,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
3924,25,zanchi marco,messina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9354,25,suazo david,cagliari,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3648,25,thuram lilian ulien,juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
5844,25,guana roberto,ascoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
183,25,bucci luca,parma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6401,25,mudingayi gaby,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4507,25,budel alessandro,cagliari,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
7700,25,adriano leite ribeiro,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2434,25,kroldrup per,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2068,25,felipe dalbelo,udinese,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5898,25,jimenez luis,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4767,25,colucci giuseppe,livorno,C,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
8202,25,cossu andrea,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7610,25,volpi sergio,sampdoria,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
5463,25,fiore stefano,fiorentina,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
5374,25,filippini antonio,treviso,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8157,25,colombo corrado,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7615,25,zanchetta andrea,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9199,25,rigano' christian,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7633,25,zanetti paolo,empoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1265,25,cannavaro paolo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
962,25,barzagli andrea,palermo,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
7724,25,amauri carvalho,chievo,A,3.0,6.0,0.0,0.0,-3.0,0.0,0.0,2005-06
8164,25,corradi bernardo,parma,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
1300,25,cardone giuseppe,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1229,25,cannavaro fabio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2628,25,lucchini stefano,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6269,25,mesto giandomenico,reggina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9251,25,rocchi tommaso,lazio,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
142,25,benussi francesco,lecce,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4635,25,camorani alfonso,lecce,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
7936,25,bojinov valeri,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4628,25,camoranesi mauro,juventus,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
234,25,castellazzi luca,sampdoria,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,2005-06
208,25,caglioni nicholas,messina,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,2005-06
4576,25,cambiasso esteban,inter,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3203,25,pisano marco,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5869,25,guigou gianni,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8030,25,capone andrea,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2640,25,maggio christian,treviso,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6317,25,morfeo domenico,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7986,25,borriello marco,treviso,A,8.5,5.5,3.0,0.0,0.0,0.0,0.0,2005-06
5434,25,fini michele,ascoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3938,25,zanetti javier aldemar,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7885,25,bjelanovic sasa,ascoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8066,25,caracciolo andrea,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5665,25,giacomazzi guillermo gonz,lecce,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8139,25,choutos lampros,reggina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7771,25,amoruso nicola,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
191,25,buffon gianluigi,juventus,P,4.5,6.0,-1.0,-0.5,0.0,0.0,0.0,2005-06
8001,25,brienza franco,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6376,25,morrone stefano,livorno,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
988,25,bega francesco,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8104,25,chiesa enrico,siena,A,3.0,6.0,0.0,0.0,-3.0,0.0,0.0,2005-06
241,25,cejas cristian sebastian,empoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
1188,25,canini michele,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1002,25,belleri manuel,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2094,25,ferri michele,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1164,25,candela vincent,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9293,25,sculli giuseppe,messina,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1147,25,camisa alessandro,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2361,25,gustavo lazzaretti de ara,treviso,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1035,25,biava giuseppe,palermo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4545,25,busce' antonio,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1115,25,burdisso nicolas andres,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5992,25,kily gonzalez cristian,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3843,25,zaccardo cristian,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6942,25,rui costa manuel,milan,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6671,25,parola andrea,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1697,25,cristante filippo,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2862,25,natali cesare,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3717,25,ujfalusi tomas,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5083,25,de rossi daniele,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
7008,25,santana mario alberto,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9529,25,trezeguet david,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6648,25,paro matteo,siena,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1646,25,couto fernando,parma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5288,25,emerson ferreira,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7041,25,seedorf clarence,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5065,25,de ascentis diego,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2892,25,negro paolo,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
75,25,andujar,palermo,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
6624,25,paredes carlos,reggina,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
2752,25,mexes philippe,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9504,25,totti francesco,roma,A,6.5,6.0,0.0,-0.5,0.0,0.0,1.0,2005-06
7091,25,semioli franco,chievo,C,8.5,7.5,0.0,0.0,0.0,0.0,1.0,2005-06
1935,25,diamoutene souleymane,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1598,25,costacurta alessandro,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3754,25,vanigli richard,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6929,25,rosi aleandro,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1727,25,cufre' leandro damian,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6892,25,pirlo andrea,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6743,25,pazienza michele,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1854,25,del grosso cristiano,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6769,25,perrotta simone,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6730,25,passoni dario,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5193,25,donadel marco,fiorentina,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
31,25,amelia marco,livorno,P,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2005-06
