,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-3.0,,,,,,,3.0,Atalanta,38,2014-15
1,22,Zappacosta D.,Dif,D,6.5,,,,,,,,6.5,Atalanta,38,2014-15
2,29,Benalouane Y.,Dif,D,5.0,,,,,,,,5.0,Atalanta,38,2014-15
3,13,Masiello A.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,38,2014-15
4,3,Del G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,38,2014-15
5,16,Baselli D.,Cen,C,6.5,1.0,,,,,,,9.5,Atalanta,38,2014-15
6,11,Moralez M.,Cen,C,6.5,,1.0,,,,,,7.5,Atalanta,38,2014-15
7,21,Cigarini L.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,38,2014-15
8,10,Gomez A.,Cen,C,6.0,,,,,,,,6.0,Atalanta,38,2014-15
9,95,Grassi A.,Cen,C,6.0,,,,,,,,6.0,Atalanta,38,2014-15
10,19,Denis G.,Att,A,5.0,,,,,,,,5.0,Atalanta,38,2014-15
11,33,Cherubin N.,Dif,D,5.5,,,,,,,,5.5,Atalanta,38,2014-15
12,5,Scaloni L.,Dif,D,6.0,,,,,,,,6.0,Atalanta,38,2014-15
13,7,Dalessandro M.,Cen,C,,,,,,,1.0,,,Atalanta,38,2014-15
0,1,Brkic Z.,Por,P,6.0,-3.0,,,,,,,3.0,Cagliari,38,2014-15
1,3,Murru N.,Dif,D,5.5,,,,,,,,5.5,Cagliari,38,2014-15
2,21,Balzano A.,Dif,D,6.5,,,,,,,,6.5,Cagliari,38,2014-15
3,0,Diakite M.,Dif,D,6.0,,,,,,,,6.0,Cagliari,38,2014-15
4,15,Rossettini L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,38,2014-15
5,0,Mpoku P.,Cen,C,6.5,1.0,,,,,,,9.5,Cagliari,38,2014-15
6,10,Joao Pedro G.,Cen,C,6.5,1.0,,,,,,,9.5,Cagliari,38,2014-15
7,4,Crisetig L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,38,2014-15
8,18,Barella N.,Cen,C,7.0,,,,,,,,7.0,Cagliari,38,2014-15
9,9,Longo S.,Att,A,5.0,,,,,,,,5.0,Cagliari,38,2014-15
10,25,Sau M.,Att,A,7.0,1.0,1.0,,,,,,11.0,Cagliari,38,2014-15
11,8,Avelar D.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,38,2014-15
12,2,Gonzalez A.,Dif,D,6.0,,,,,,,,6.0,Cagliari,38,2014-15
13,90,Cop D.,Att,A,5.0,,,,,,,,5.0,Cagliari,38,2014-15
0,81,Bressan W.,Por,P,5.5,-5.0,,,,,,,0.5,Cesena,38,2014-15
1,14,Volta M.,Dif,D,5.0,,,,,,1.0,,4.5,Cesena,38,2014-15
2,2,Nica C.,Dif,D,5.0,,,,,,,,5.0,Cesena,38,2014-15
3,15,Krajnc L.,Dif,D,4.5,,,,,,,,4.5,Cesena,38,2014-15
4,17,Magnusson H.,Dif,D,5.0,,,,,,,,5.0,Cesena,38,2014-15
5,11,Brienza F.,Cen,C,5.0,,,,,,,,5.0,Cesena,38,2014-15
6,23,Tabanelli A.,Cen,C,5.5,,,,,,,,5.5,Cesena,38,2014-15
7,8,De Feudis G.,Cen,C,5.0,,,,,,,,5.0,Cesena,38,2014-15
8,0,Mudingayi G.,Cen,C,6.0,,,,,,,,6.0,Cesena,38,2014-15
9,92,Defrel G.,Att,A,5.0,,,,,,1.0,,4.5,Cesena,38,2014-15
10,18,Djuric M.,Att,A,5.0,,,,,,,,5.0,Cesena,38,2014-15
11,77,Ze Eduardo,Cen,C,,,,,,,,,,Cesena,38,2014-15
12,27,Dal Monte N.,Att,A,,,,,,,,,,Cesena,38,2014-15
13,32,Moncini G.,Att,A,,,,,,,,,,Cesena,38,2014-15
0,1,Bizzarri A.,Por,P,5.5,-3.0,,,,,,,2.5,Chievo,38,2014-15
1,34,Biraghi C.,Dif,D,5.5,,,,,,,,5.5,Chievo,38,2014-15
2,3,Dainelli D.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,38,2014-15
3,21,Frey N.,Dif,D,5.5,,,,,,,,5.5,Chievo,38,2014-15
4,20,Sardo G.,Dif,D,6.0,,,,,,,,6.0,Chievo,38,2014-15
5,24,Schelotto E.,Cen,C,5.5,,,,,,,,5.5,Chievo,38,2014-15
6,13,Izco M.,Cen,C,6.0,,,,,,,,6.0,Chievo,38,2014-15
7,14,Cofie I.,Cen,C,5.0,,,,,,,1.0,4.0,Chievo,38,2014-15
8,31,Pellissier S.,Att,A,6.5,,,,,,,,6.5,Chievo,38,2014-15
9,43,Paloschi A.,Att,A,5.0,,,,,,,,5.0,Chievo,38,2014-15
10,19,Botta R.,Att,A,5.0,,,,,,,,5.0,Chievo,38,2014-15
11,87,Zukanovic E.,Dif,D,5.5,,,,,,,,5.5,Chievo,38,2014-15
12,23,Birsa V.,Cen,C,5.5,,,,,,,,5.5,Chievo,38,2014-15
13,69,Meggiorini R.,Att,A,,,,,,,,,,Chievo,38,2014-15
0,28,Bassi D.,Por,P,5.5,-4.0,,,,,,,1.5,Empoli,38,2014-15
1,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Empoli,38,2014-15
2,23,Hysaj E.,Dif,D,5.5,,,,,,,,5.5,Empoli,38,2014-15
3,24,Rugani D.,Dif,D,5.0,,,,,,,,5.0,Empoli,38,2014-15
4,19,Barba F.,Dif,D,4.5,,,,,,1.0,,4.0,Empoli,38,2014-15
5,88,Vecino M.,Cen,C,6.5,,,,,,,,6.5,Empoli,38,2014-15
6,6,Valdifiori M.,Cen,C,6.0,,,,,,1.0,,5.5,Empoli,38,2014-15
7,20,Pucciarelli M.,Cen,C,6.5,1.0,1.0,,,,,,10.5,Empoli,38,2014-15
8,11,Croce D.,Cen,C,6.5,,,,,,,,6.5,Empoli,38,2014-15
9,5,Saponara R.,Cen,C,5.0,,,,,,,,5.0,Empoli,38,2014-15
10,9,Mchedlidze L.,Att,A,7.0,2.0,,,,,,,13.0,Empoli,38,2014-15
11,21,Mario Rui,Dif,D,6.0,,,,,,,,6.0,Empoli,38,2014-15
12,26,Tonelli L.,Dif,D,5.5,,,,,,,,5.5,Empoli,38,2014-15
13,18,Verdi S.,Cen,C,6.5,,1.0,,,,,,7.5,Empoli,38,2014-15
0,12,Tatarusanu C.,Por,P,6.0,,,,,,,,6.0,Fiorentina,38,2014-15
1,2,Rodriguez G.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,38,2014-15
2,15,Savic S.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,38,2014-15
3,40,Tomovic N.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,38,2014-15
4,6,Vargas J.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,38,2014-15
5,72,Ilicic J.,Cen,C,7.0,1.0,,,,,,,10.0,Fiorentina,38,2014-15
6,14,Fernandez M.,Cen,C,5.5,,,,,,,,5.5,Fiorentina,38,2014-15
7,0,Salah M.,Cen,C,6.5,,1.0,,,,,,7.5,Fiorentina,38,2014-15
8,5,Badelj M.,Cen,C,6.0,1.0,,,,,1.0,,8.5,Fiorentina,38,2014-15
9,20,Borja Valero,Cen,C,6.0,,,,,,,,6.0,Fiorentina,38,2014-15
10,9,Gilardino A.,Att,A,6.0,,,,,,,,6.0,Fiorentina,38,2014-15
11,19,Basanta J.,Dif,D,,,,,,,,,,Fiorentina,38,2014-15
12,7,Pizarro D.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,38,2014-15
13,29,Bernardeschi F.,Att,A,6.5,1.0,,,,,1.0,,9.0,Fiorentina,38,2014-15
0,23,Lamanna E.,Por,P,6.0,-3.0,,1.0,,,,,6.0,Genoa,38,2014-15
1,14,Roncaglia F.,Dif,D,4.0,,,,,,1.0,,3.5,Genoa,38,2014-15
2,4,De Maio S.,Dif,D,4.5,,,,,,,,4.5,Genoa,38,2014-15
3,21,Edenilson A.,Dif,D,5.5,,,,,,,,5.5,Genoa,38,2014-15
