,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
7634,21,ruiz f,napoli,C,5.5,6.5,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
230,21,handanovic s,inter,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
3021,21,malcuit k,napoli,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10117,21,quagliarella f,sampdoria,A,15.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,2018-19
4513,21,barella n,cagliari,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4041,21,simic l,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3679,21,rasmussen j,empoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7611,21,rolon e,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6102,21,hetemaj p,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4954,21,boga j,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2792,21,krajnc l,frosinone,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10814,21,di francesco,roma,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2804,21,larsen s,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8244,21,zaniolo n,roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9549,21,mertens d,napoli,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5518,21,de roon m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
758,21,viviano e,spal,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
6292,21,joao pedro,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6445,21,kucka j,parma,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
688,21,strakosha t,lazio,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
7797,21,soriano r,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4646,21,beghetto a,frosinone,C,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4794,21,berenguer a,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4015,21,silvestre m,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10773,21,de zerbi,sassuolo,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8005,21,valoti m,spal,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4806,21,berisha v,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2878,21,lirola p,sassuolo,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9752,21,palacio r,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3605,21,pezzella giu,genoa,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9972,21,piatek k,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8048,21,vecino m,inter,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9746,21,ounas a,napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1557,21,cesar b,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
