,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
8553,17,bjelanovic,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9789,17,mutu,fiorentina,A,14.5,7.5,6.0,0.0,0.0,0.0,0.0,1.0,2007-08
8204,17,vigiani,reggina,C,17.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,2007-08
9738,17,miccoli,palermo,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2007-08
408,17,fontana am,torino,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2007-08
7365,17,paro,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
3184,17,panucci,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5630,17,edusei,catania,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2162,17,galante,livorno,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7472,17,perrotta,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
917,17,aronica,reggina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
2691,17,lucchini,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
2187,17,gamberini,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
485,17,handanovic,udinese,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2007-08
5667,17,fabiano,genoa,C,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5647,17,emerson,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
603,17,manninger,siena,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2007-08
3239,17,pasquale,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8141,17,vergassola,siena,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5875,17,franceschini d,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9158,17,forestieri,siena,A,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8505,17,bellucci,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7427,17,pazienza,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
596,17,lupatelli,fiorentina,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2007-08
1529,17,chivu,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7445,17,pele',inter,C,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8019,17,tiago,juventus,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
1049,17,belleri,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2640,17,loria,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2222,17,garics,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
3209,17,pasqual,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8066,17,tissone,atalanta,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2007-08
5861,17,foggia,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2532,17,lanzaro,reggina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
1440,17,cassetti,roma,D,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2007-08
1358,17,capuano,palermo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
7376,17,parola,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9219,17,gilardino,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
4696,17,bogliacino,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
71,17,ballotta,lazio,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2007-08
5058,17,codrea,siena,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2384,17,juan,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9921,17,paponi,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
4343,17,almiron,juventus,C,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7712,17,salihamidzic,juventus,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2007-08
277,17,coppola f,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2007-08
9326,17,inzaghi f,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
1481,17,cherubin,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2416,17,kaladze,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2326,17,grygera,juventus,D,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2809,17,maldini,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7686,17,rossi m,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
4858,17,busce',empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9984,17,pepe,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2994,17,modesto,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
1504,17,chiellini,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8308,17,zanetti p,torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5717,17,ferreira pinto,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9813,17,osvaldo,fiorentina,A,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7657,17,rossi a,siena,C,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7853,17,serginho,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
10422,17,tavano,livorno,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7800,17,seedorf,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
10407,17,tare,lazio,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2007-08
2876,17,marzoratti,empoli,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2007-08
2893,17,materazzi,inter,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
541,17,julio cesar,inter,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2007-08
10514,17,tristan,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8372,17,acquafresca,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7769,17,santana,fiorentina,C,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2007-08
7754,17,sammarco,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2931,17,maxwell,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5783,17,filippini e,livorno,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
9772,17,muslimovic,atalanta,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
9296,17,ibrahimovic,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8339,17,zenoni d,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2831,17,manfredini t,atalanta,D,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8562,17,bogdani,livorno,A,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5522,17,diana,palermo,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
4987,17,caserta,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
8417,17,amauri,palermo,A,6.0,6.0,3.0,0.0,0.0,-3.0,0.0,0.0,2007-08
9362,17,izco,catania,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2732,17,lukovic,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
5831,17,firmani,lazio,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2007-08
8261,17,zanetti,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
2881,17,masiello a,genoa,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
3122,17,oddo,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
7535,17,pisanu,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2476,17,kolarov,lazio,D,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2007-08
7531,17,pirlo,milan,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2007-08
8456,17,amoruso,reggina,A,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2007-08
8239,17,volpi,sampdoria,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2007-08
10443,17,totti,roma,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2007-08
3152,17,paci,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
2244,17,gastaldello,sampdoria,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2007-08
