,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,5.5,-2.0,,,,,1.0,,3.0,Atalanta,29,2015-16
1,3,Toloi R.,Dif,D,5.5,,,,,,1.0,,5.0,Atalanta,29,2015-16
2,28,Brivio D.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2015-16
3,5,Masiello A.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,29,2015-16
4,29,Paletta G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,29,2015-16
5,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,29,2015-16
6,21,Cigarini L.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,29,2015-16
7,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,29,2015-16
8,10,Gomez A.,Tre,T,5.5,,,,,,,,5.5,Atalanta,29,2015-16
9,7,Dalessandro M.,Tre,T,7.0,,,,,,,,7.0,Atalanta,29,2015-16
10,51,Pinilla M.,Att,A,5.5,,,,,,,,5.5,Atalanta,29,2015-16
11,13,Gakpe S.,Tre,T,5.5,,,,,,,,5.5,Atalanta,29,2015-16
12,23,Diamanti A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,29,2015-16
13,22,Borriello M.,Att,A,5.0,,,,,,,,5.0,Atalanta,29,2015-16
0,83,Mirante A.,Por,P,6.0,-2.0,,,,,,,4.0,Bologna,29,2015-16
1,28,Gastaldello D.,Dif,D,6.5,,,,,,,,6.5,Bologna,29,2015-16
2,20,Maietta D.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2015-16
3,25,Masina A.,Dif,D,5.5,,,,,,,,5.5,Bologna,29,2015-16
4,15,Mbaye I.,Dif,D,5.0,,,,,,,,5.0,Bologna,29,2015-16
5,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,29,2015-16
6,30,Donsah G.,Cen,C,6.0,,,,,,,,6.0,Bologna,29,2015-16
7,22,Rizzo L.,Cen,C,6.0,,1.0,,,,,,7.0,Bologna,29,2015-16
8,8,Taider S.,Cen,C,5.0,,,,,,,,5.0,Bologna,29,2015-16
9,17,Giaccherini E.,Tre,T,5.0,,,,,,,,5.0,Bologna,29,2015-16
10,10,Destro M.,Att,A,,,,,,,,,5.5,Bologna,29,2015-16
11,11,Zuniga J.,Dif,D,5.0,,,,,,,,5.0,Bologna,29,2015-16
12,23,Brienza F.,Tre,T,6.0,1.0,,,,,,,9.0,Bologna,29,2015-16
13,99,Floccari S.,Att,A,5.5,,,,,,,,5.5,Bologna,29,2015-16
0,27,Belec V.,Por,P,6.0,-1.0,,,,,,,5.0,Carpi,29,2015-16
1,21,Romagnoli S.,Dif,D,5.5,,,,,,,,5.5,Carpi,29,2015-16
2,3,Letizia G.,Dif,D,6.0,,,,,,1.0,,5.5,Carpi,29,2015-16
3,5,Zaccardo C.,Dif,D,6.0,,,,,,,,6.0,Carpi,29,2015-16
4,6,Gagliolo R.,Dif,D,6.5,,,,,,,,6.5,Carpi,29,2015-16
5,4,Cofie I.,Cen,C,6.5,,,,,,,,6.5,Carpi,29,2015-16
6,20,Lollo L.,Cen,C,7.0,,1.0,,,,,,8.0,Carpi,29,2015-16
7,8,Bianco R.,Cen,C,7.0,1.0,,,,,1.0,,9.5,Carpi,29,2015-16
8,19,Pasciuti L.,Cen,C,6.0,,,,,,1.0,,5.5,Carpi,29,2015-16
9,11,Di Gaudio A.,Tre,T,6.0,,,,,,,,6.0,Carpi,29,2015-16
10,25,Mancosu M.,Att,A,5.0,,,,,,,,5.0,Carpi,29,2015-16
11,17,Crimi M.,Cen,C,6.5,,,,,,,,6.5,Carpi,29,2015-16
12,16,De Guzman J.,Tre,T,6.5,1.0,,1.0,,,,,9.5,Carpi,29,2015-16
13,15,Lasagna K.,Att,A,6.0,,,,,,,,6.0,Carpi,29,2015-16
0,1,Bizzarri A.,Por,P,6.5,,,,,,,,6.5,Chievo,29,2015-16
1,29,Cacciatore F.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,29,2015-16
2,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,29,2015-16
