,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,7.0,-1.0,,,,,,,6.0,Atalanta,18,2014-15
1,6,Bellini G.,Dif,D,6.0,,,,,,,1.0,5.0,Atalanta,18,2014-15
2,22,Zappacosta D.,Dif,D,7.5,1.0,,,,,1.0,,10.0,Atalanta,18,2014-15
3,20,Biava G.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,18,2014-15
4,93,Drame' B.,Dif,D,5.0,,,,,,1.0,,4.5,Atalanta,18,2014-15
5,2,Stendardo G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,18,2014-15
6,16,Baselli D.,Cen,C,5.5,,,,,,,,5.5,Atalanta,18,2014-15
7,17,Carmona C.,Cen,C,6.5,,,,,,,,6.5,Atalanta,18,2014-15
8,11,Moralez M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,18,2014-15
9,19,Denis G.,Att,A,6.0,,,,,,,,6.0,Atalanta,18,2014-15
10,51,Pinilla M.,Att,A,5.0,,,,,,,,5.0,Atalanta,18,2014-15
11,3,Del G.,Dif,D,,,,,,,,,,Atalanta,18,2014-15
12,21,Cigarini L.,Cen,C,6.5,,,,,,,,6.5,Atalanta,18,2014-15
13,9,Bianchi R.,Att,A,5.5,,,,,,,,5.5,Atalanta,18,2014-15
0,1,Brkic Z.,Por,P,6.5,-1.0,,,,,,,5.5,Cagliari,18,2014-15
1,15,Rossettini L.,Dif,D,5.5,,,,,,1.0,,5.0,Cagliari,18,2014-15
2,21,Balzano A.,Dif,D,5.5,,,,,,,,5.5,Cagliari,18,2014-15
3,8,Avelar D.,Dif,D,5.0,,,,,,,,5.0,Cagliari,18,2014-15
4,33,Capuano M.,Dif,D,6.0,,,,,,,,6.0,Cagliari,18,2014-15
5,4,Crisetig L.,Cen,C,6.5,,,,,,,,6.5,Cagliari,18,2014-15
6,10,Joao Pedro G.,Cen,C,6.5,1.0,1.0,,1.0,,,,7.5,Cagliari,18,2014-15
7,20,Ekdal A.,Cen,C,7.5,,,,,,,,7.5,Cagliari,18,2014-15
8,16,Dessena D.,Cen,C,6.0,,,,,,,,6.0,Cagliari,18,2014-15
9,30,Donsah G.,Cen,C,6.5,1.0,,,,,,,9.5,Cagliari,18,2014-15
10,9,Longo S.,Att,A,6.0,,,,,,,,6.0,Cagliari,18,2014-15
11,14,Pisano F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,18,2014-15
12,13,Caio Rangel,Cen,C,5.5,,,,,,,,5.5,Cagliari,18,2014-15
0,1,Leali N.,Por,P,6.0,-2.0,,1.0,,,,,7.0,Cesena,18,2014-15
1,14,Volta M.,Dif,D,5.0,,,,,,1.0,,4.5,Cesena,18,2014-15
2,3,Mazzotta A.,Dif,D,6.0,,,,,,,,6.0,Cesena,18,2014-15
3,17,Magnusson H.,Dif,D,5.0,,,,,,,,5.0,Cesena,18,2014-15
4,25,Capelli D.,Dif,D,5.5,,,,,,,,5.5,Cesena,18,2014-15
5,11,Brienza F.,Cen,C,6.5,1.0,,,,,,,9.5,Cesena,18,2014-15
6,4,Valzania L.,Cen,C,5.0,,,,,,1.0,,4.5,Cesena,18,2014-15
7,5,Giorgi L.,Cen,C,5.5,,,,,,1.0,,5.0,Cesena,18,2014-15
8,34,Cascione E.,Cen,C,5.5,,,,,,,,5.5,Cesena,18,2014-15
9,9,Rodriguez A.,Att,A,5.0,,,,,,,,5.0,Cesena,18,2014-15
10,92,Defrel G.,Att,A,5.0,,,,,,,,5.0,Cesena,18,2014-15
11,7,Carbonero C.,Cen,C,6.0,,1.0,,,,,,7.0,Cesena,18,2014-15
12,56,Pulzetti N.,Cen,C,5.5,,,,,,,,5.5,Cesena,18,2014-15
13,18,Djuric M.,Att,A,5.0,,,,,,,,5.0,Cesena,18,2014-15
0,1,Bizzarri A.,Por,P,6.5,-1.0,,,,,,,5.5,Chievo,18,2014-15
1,12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,18,2014-15
2,3,Dainelli D.,Dif,D,7.0,,,,,,,,7.0,Chievo,18,2014-15
3,21,Frey N.,Dif,D,5.5,,,,,,,,5.5,Chievo,18,2014-15
4,87,Zukanovic E.,Dif,D,5.0,,,,,,,,5.0,Chievo,18,2014-15
5,24,Schelotto E.,Cen,C,5.5,,,,,,,,5.5,Chievo,18,2014-15
6,23,Birsa V.,Cen,C,5.5,,,,,,,,5.5,Chievo,18,2014-15
7,13,Izco M.,Cen,C,5.5,,,,,,,,5.5,Chievo,18,2014-15
8,14,Cofie I.,Cen,C,6.5,,,,,,,,6.5,Chievo,18,2014-15
9,43,Paloschi A.,Att,A,6.0,,,,,,,,6.0,Chievo,18,2014-15
10,69,Meggiorini R.,Att,A,5.0,,,,,,,,5.0,Chievo,18,2014-15
11,5,Gamberini A.,Dif,D,6.0,,,,,,,,6.0,Chievo,18,2014-15
12,7,Lazarevic D.,Cen,C,7.0,1.0,,,,,,,10.0,Chievo,18,2014-15
13,31,Pellissier S.,Att,A,6.5,,,,,,,,6.5,Chievo,18,2014-15
0,33,Sepe L.,Por,P,6.5,-1.0,,,,,,,5.5,Empoli,18,2014-15
1,21,Mario Rui,Dif,D,6.0,,,,,,1.0,,5.5,Empoli,18,2014-15
2,24,Rugani D.,Dif,D,6.0,,,,,,,,6.0,Empoli,18,2014-15
3,23,Hysaj E.,Dif,D,5.0,,,,,,1.0,,4.5,Empoli,18,2014-15
4,19,Barba F.,Dif,D,6.5,,,,,,,,6.5,Empoli,18,2014-15
5,18,Verdi S.,Cen,C,5.0,,,,,,,,5.0,Empoli,18,2014-15
6,6,Valdifiori M.,Cen,C,6.0,,,,,,,,6.0,Empoli,18,2014-15
7,20,Pucciarelli M.,Cen,C,6.0,,,,,,,,6.0,Empoli,18,2014-15
8,11,Croce D.,Cen,C,6.5,,,,,,,,6.5,Empoli,18,2014-15
9,88,Vecino M.,Cen,C,5.5,,,,,,,,5.5,Empoli,18,2014-15
10,7,Maccarone M.,Att,A,5.0,,,,,,,,5.0,Empoli,18,2014-15
11,27,Zielinski P.,Cen,C,6.0,,,,,,,,6.0,Empoli,18,2014-15
12,9,Mchedlidze L.,Att,A,6.0,,,,,,,,6.0,Empoli,18,2014-15
13,10,Tavano F.,Att,A,,,,,,,,,,Empoli,18,2014-15
0,12,Tatarusanu C.,Por,P,5.5,-3.0,,,,,,,2.5,Fiorentina,18,2014-15
1,28,Alonso M.,Dif,D,4.5,,,,,,,,4.5,Fiorentina,18,2014-15
2,23,Pasqual M.,Dif,D,7.5,1.0,1.0,,,,,,11.5,Fiorentina,18,2014-15
3,40,Tomovic N.,Dif,D,6.0,,,,,,1.0,,5.5,Fiorentina,18,2014-15
4,19,Basanta J.,Dif,D,6.0,1.0,,,,,1.0,,8.5,Fiorentina,18,2014-15
5,7,Pizarro D.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,18,2014-15
6,14,Fernandez M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,18,2014-15
7,11,Cuadrado J.,Cen,C,7.0,1.0,,,,,,,10.0,Fiorentina,18,2014-15
8,20,Borja Valero,Cen,C,7.0,,,,,,1.0,,6.5,Fiorentina,18,2014-15
9,17,Joaquin,Cen,C,7.5,1.0,,,,,1.0,,10.0,Fiorentina,18,2014-15
10,33,Gomez M.,Att,A,5.5,,,,,,,,5.5,Fiorentina,18,2014-15
11,4,Richards M.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,18,2014-15
12,6,Vargas J.,Cen,C,,,,,,,,,,Fiorentina,18,2014-15
13,16,Kurtic J.,Cen,C,5.0,,,,,,,,5.0,Fiorentina,18,2014-15
