,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
237,36,fulignati a,palermo,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
3769,36,torosidis v,bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9664,36,trotta m,crotone,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3996,36,alberto l,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
112,36,consigli a,sassuolo,P,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
3973,36,acosty b,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9607,36,thiam m,empoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
413,36,mirante a,bologna,P,5.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
4212,36,barella n,cagliari,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
259,36,handanovic s,inter,P,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2016-17
9314,36,quagliarella f,sampdoria,A,9.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
9204,36,pinilla m,genoa,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3709,36,toloi r,atalanta,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9720,36,zapata d,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9516,36,suso,milan,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3498,36,sala j,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9566,36,tello c,fiorentina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
12,36,berisha e,atalanta,P,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
361,36,lamanna e,genoa,P,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
3406,36,rosi a,crotone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4019,36,allan m,napoli,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9681,36,verdi s,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
56,36,buffon g,juventus,P,2.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
224,36,fiorillo v,pescara,P,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
9410,36,schick p,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3612,36,silvestre m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
194,36,donnarumma g,milan,P,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
4334,36,benassi m,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4247,36,baselli d,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9371,36,sau m,cagliari,A,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2016-17
4241,36,barreto e,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3699,36,sunjic t,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3464,36,rudiger a,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9362,36,salah m,roma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4069,36,asamoah k,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9580,36,thereau c,udinese,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3557,36,sampirisi m,crotone,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9440,36,simeone g,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3414,36,rossettini l,torino,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3921,36,zappacosta d,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9175,36,petagna a,atalanta,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
156,36,cordaz a,crotone,P,8.5,7.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4187,36,barberis a,crotone,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3744,36,tomovic n,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3910,36,zapata c,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4284,36,bastien s,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
286,36,hart j,torino,P,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2016-17
9134,36,perisic i,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4136,36,badu e,udinese,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9099,36,perica s,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3370,36,romagnoli a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4140,36,balic a,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3878,36,zampano f,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9250,36,pucciarelli m,empoli,A,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9220,36,politano m,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9056,36,pellissier s,chievo,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8166,36,higuain g,juventus,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7819,36,dybala p,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7154,36,vecino m,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1289,36,biraschi d,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7161,36,veloso m,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6040,36,mauri j,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
