,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
4946,12,diawara a,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8100,12,gilardino a,empoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7264,12,zielinski p,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3956,12,zukanovic e,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6542,12,poli a,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6442,12,pasalic m,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5005,12,diousse a,empoli,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8477,12,krejci l,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3579,12,santon d,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9338,12,sadiq u,bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8106,12,gomez a,atalanta,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
9151,12,perisic i,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6572,12,praet d,sampdoria,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8501,12,lapadula g,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6501,12,perotti d,roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2031,12,fazio f,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6467,12,pellegrini l,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7363,12,bacca c,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9643,12,trotta m,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8090,12,giannetti n,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
815,12,acerbi f,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4545,12,capezzi l,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1505,12,castan l,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9345,12,salah m,roma,A,17.5,8.5,9.0,0.0,0.0,0.0,0.0,0.0,2016-17
4216,12,barreto e,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7309,12,anderson f,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
802,12,abate i,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
345,12,karnezis o,udinese,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
