,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
6792,24,kurtic,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
6754,24,kucka,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
2537,24,garics,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
294,24,de sanctis,napoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2012-13
2034,24,dainelli,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
3014,24,mesbah,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4941,24,bjarnason,pescara,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2012-13
6809,24,kuzmanovic,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
7013,24,lulic,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
7255,24,mauri,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4880,24,biondini,atalanta,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
7231,24,matuzalem,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4877,24,biagianti,catania,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
869,24,abate,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
7095,24,maicosuel,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
11,24,abbiati,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2012-13
10874,24,toni,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
7205,24,marquinho,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4842,24,biabiany,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
10904,24,totti,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
7149,24,marchisio,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
4806,24,bertolacci,genoa,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1904,24,coda,parma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
3022,24,mesto,napoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
7221,24,marrone,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
10836,24,thiago,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1961,24,cosic,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
6959,24,lodi,catania,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
6818,24,lamela,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2012-13
2019,24,d'ambrosio d,torino,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
11000,24,vucinic m,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2012-13
841,24,viviano e,fiorentina,P,3.5,6.0,-2.0,-0.5,0.0,0.0,0.0,0.0,2012-13
341,24,frey s,genoa,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4760,24,behrami,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4977,24,boateng,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
6984,24,luciano,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
6895,24,ledesma,lazio,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
1995,24,d'ambrosio,torino,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
10977,24,vucinic,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2012-13
6925,24,ljajic,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4950,24,blasi,pescara,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
10856,24,thiago r,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1985,24,costa,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
7188,24,mariga,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
2599,24,glik,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
2566,24,gastaldello,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
2969,24,marquinhos,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4704,24,barrientos,catania,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1370,24,bianchi arce,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9102,24,bojan,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
10243,24,niang,milan,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
3426,24,pasquale,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9121,24,borriello,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9139,24,boselli,palermo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9160,24,calaio',napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
3908,24,rossettini,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
565,24,pegolo,siena,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2012-13
9183,24,campos toro,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9195,24,caprari,pescara,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1331,24,benatia,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9217,24,caraglio,pescara,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9220,24,cassano,inter,A,11.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,2012-13
9271,24,cavani,napoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
1058,24,ariaudo,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
10185,24,moscardelli,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
9297,24,celik,pescara,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
3459,24,peluso,juventus,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
9083,24,bogdani,siena,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
3944,24,rossini,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
10262,24,nico lopez,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
3962,24,rubin,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
3395,24,pasqual,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
2766,24,konko,lazio,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2012-13
4062,24,scaloni,atalanta,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2012-13
8802,24,zanetti,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
2932,24,marchese,catania,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
8835,24,zuniga,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
4036,24,savic,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
766,24,stekelenburg m,roma,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2012-13
48,24,agazzi,cagliari,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2012-13
