,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
5690,17,de roon m,atalanta,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3393,17,murillo j,sampdoria,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5212,17,brugman g,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3196,17,marusic a,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5241,17,calhanoglu h,milan,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5291,17,callejon j,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5640,17,de paul r,udinese,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5477,17,cigarini l,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1791,17,dawidowicz p,verona,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9184,17,cleonise d,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1298,17,caceres m,fiorentina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
267,17,gollini p,atalanta,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5157,17,borini f,verona,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11300,17,inzaghi s,lazio,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10494,17,ragatzu d,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3370,17,muldur m,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
303,17,handanovic s,inter,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5385,17,castrovilli g,fiorentina,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10551,17,ronaldo c,juventus,A,11.5,8.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5058,17,bisoli d,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10387,17,pinamonti a,genoa,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3246,17,mateju a,brescia,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3320,17,milenkovic n,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3289,17,mbaye i,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10606,17,sanabria a,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3190,17,martella b,brescia,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5343,17,cassata f,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5525,17,costa do,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1378,17,calderoni m,lecce,D,6.0,5.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
10366,17,petagna a,spal,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1766,17,darmian m,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10370,17,piatek k,milan,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11264,17,gotti,udinese,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11223,17,gattuso,napoli,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5098,17,boga j,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1323,17,calabria d,milan,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10455,17,pussetto i,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5118,17,bonaventura g,milan,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5329,17,candreva a,inter,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
3807,17,rispoli a,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3165,17,marlon,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11562,17,pioli,milan,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
782,17,acerbi f,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8040,17,schouten j,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9553,17,gervinho,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8072,17,sensi s,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8084,17,shakhov y,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1957,17,denswil s,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
482,17,pegolo g,sassuolo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
8112,17,soriano r,bologna,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
474,17,pau lopez,roma,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
9515,17,gabbiadini m,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8168,17,sprocati m,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1963,17,depaoli f,sampdoria,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8186,17,strefezza g,spal,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2364,17,ghiglione p,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8251,17,svanberg m,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8261,17,tabanelli a,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11606,17,ranieri,sampdoria,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8276,17,tachtsidis p,lecce,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2333,17,gagliolo r,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8160,17,spalek n,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7946,17,ruiz f,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7934,17,rovella n,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7927,17,romulo,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7597,17,pessina m,verona,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9716,17,insigne l,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7617,17,petriccione j,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
870,17,alex sandro,juventus,D,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2019-20
7658,17,pjanic m,juventus,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7690,17,poli a,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7703,17,pulgar e,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2526,17,hateboer h,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11529,17,montella,fiorentina,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7748,17,rabiot a,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9672,17,immobile c,lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7763,17,radovanovic i,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
