,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
6296,28,ionita a,cagliari,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
6336,28,jankto j,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2667,28,laurini v,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8201,28,zielinski p,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1511,28,caracciolo a,verona,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
7231,28,pellegrini l,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
1506,28,capuano m,crotone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9625,28,mertens d,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9672,28,nani l,lazio,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9692,28,niang m,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9599,28,meggiorini r,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1561,28,castagne t,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9555,28,matos r,verona,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
4308,28,widmer s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1444,28,cancelo j,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4340,28,zukanovic e,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9544,28,mandzukic m,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
