,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatto_subito,gol_su_rigore,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,assist_su_rigore,yyss
4746,13,cutrone p,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2237,13,masiello a,genoa,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2043,13,danilo ds,juventus,D,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2468,13,ilic i,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2470,13,hetemaj p,benevento,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3405,13,freuler r,atalanta,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3367,13,chiesa f,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1890,13,colley o,sampdoria,D,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2023,13,vojvoda m,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2734,13,de paul r,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4163,13,ramirez g,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4064,13,lazovic d,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4735,13,lapadula g,benevento,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2490,13,lukic s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4734,13,karamoh y,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2724,13,valero b,fiorentina,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1815,13,dawidowicz p,verona,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3262,13,marin r,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3083,13,cataldi d,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4993,13,leao r,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1559,13,pereira p,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5265,13,gyasi e,spezia,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3620,13,traore j,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4670,13,caicedo f,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1967,13,iacoponi s,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3014,13,deiola a,spezia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3018,13,vulic m,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4214,13,linetty k,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4621,13,belotti a,torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2607,13,bakayoko t,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3156,13,mckennie w,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2629,13,bourabia m,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3152,13,pereiro g,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4408,13,zielinski p,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1501,13,mojica j,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4256,13,obiang p,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3305,13,castillejo s,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1499,13,maksimovic n,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2636,13,portanova m,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4058,13,gagliardini r,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4639,13,simeone g,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2643,13,schouten j,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5030,13,destro m,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4884,13,sottil r,cagliari,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3054,13,perisic i,inter,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4605,13,la gumina a,sampdoria,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
4709,13,muriqi v,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1977,13,koulibaly k,napoli,D,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1548,13,bonifazi k,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5137,13,pandev g,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5133,13,sau m,benevento,A,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4430,13,acampora g,spezia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3434,13,villar g,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3061,13,tameze a,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2686,13,ekdal a,sampdoria,C,7.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,2020-21
5058,13,piccoli r,spezia,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4687,13,shomurodov e,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1975,13,ghiglione p,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1536,13,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1534,13,rui m,napoli,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4266,13,escalante g,lazio,C,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3578,13,candreva a,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2213,13,smalling c,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3430,13,ramsey a,juventus,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
2674,13,da silva e,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2579,13,dominguez n,bologna,C,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5078,13,immobile c,lazio,A,11.5,8.0,3.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,2020-21
2289,13,terzi c,spezia,D,6.5,7.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3237,13,ricci mt,spezia,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3197,13,miranchuk a,atalanta,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2898,13,bonaventura g,fiorentina,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4329,13,rog m,cagliari,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1694,13,karsdorp r,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4868,13,bonazzoli f,torino,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5178,13,morata a,juventus,A,11.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
3199,13,maggiore g,spezia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1689,13,cuadrado j,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3129,13,deulofeu g,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2802,13,diaz b,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2353,13,goldaniga e,genoa,D,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5183,13,perez c,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4316,13,de roon m,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4314,13,tonali s,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4478,13,ionita a,benevento,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5189,13,lukaku r,inter,A,9.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4812,13,nestorovski i,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4490,13,castrovilli g,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2272,13,b peres,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2844,13,krunic r,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2801,13,rincon t,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2792,13,malinovskyi r,atalanta,C,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2341,13,hakimi a,inter,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4141,13,kessie f,milan,C,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5165,13,vlahovic d,fiorentina,A,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2297,13,de maio s,udinese,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2158,13,dijks m,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4865,13,di serio g,benevento,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2909,13,calhanoglu h,milan,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
1719,13,di lorenzo g,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2821,13,zaccagni m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2309,13,reca a,crotone,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3179,13,kucka j,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2808,13,lopez m,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3045,13,veretout j,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1708,13,glik k,benevento,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4526,13,messias j,crotone,A,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3191,13,pereyra r,udinese,C,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2317,13,tonelli l,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4839,13,nzola m,spezia,A,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2282,13,ceccherini f,verona,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3322,13,vignato e,bologna,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
2812,13,sensi s,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2912,13,djuricic f,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2148,13,bonucci l,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2789,13,lobotka s,napoli,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1664,13,marrone l,crotone,D,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1661,13,kalulu p,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3225,13,radovanovic i,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3498,13,saelemaekers a,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2425,13,lazzari m,lazio,C,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4512,13,petagna a,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4767,13,politano m,napoli,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2756,13,verre v,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4511,13,ankrah py,verona,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4114,13,tello a,benevento,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3165,13,pellegrini lo,roma,C,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1865,13,ruegg k,verona,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4764,13,pjaca m,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4571,13,farias d,spezia,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3317,13,akpa akpro,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4231,13,svanberg m,bologna,C,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1617,13,hateboer h,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1772,13,muldur m,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1879,13,malcuit k,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2055,13,gunter k,verona,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3614,13,maldini m,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2242,13,manolas k,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2245,13,palomino j,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2761,13,kulusevski d,juventus,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4871,13,lasagna k,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3101,13,cristante b,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3607,13,ribery f,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2163,13,zappacosta d,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2783,13,lerager l,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4956,13,lozano h,napoli,A,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4801,13,gervinho,parma,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3471,13,bentancur r,juventus,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2264,13,young a,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4928,13,riviere e,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3218,13,sohm s,parma,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3326,13,walace s,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1650,13,romero c,atalanta,D,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1648,13,zeegelaar m,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3135,13,agudelo k,spezia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4916,13,colley e,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5099,13,cornelius a,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2081,13,barreca a,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3105,13,sturaro s,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4376,13,damsgaard m,sampdoria,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2938,13,pessina m,atalanta,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2766,13,poli a,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2886,13,gojak a,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2458,13,medel g,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4578,13,defrel g,sassuolo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3303,13,meite s,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
826,13,lykogiannis c,cagliari,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3756,13,brozovic m,inter,C,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5795,13,juric,verona,0,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1067,13,alves b,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5629,13,boga j,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1310,13,godin d,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1069,13,vignali l,spezia,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3702,13,alberto l,lazio,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5753,13,stroppa,crotone,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5343,13,ronaldo c,juventus,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5450,13,scamacca g,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3872,13,bernardeschi f,juventus,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
1072,13,venuti l,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
251,13,consigli a,sassuolo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1388,13,marlon,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6051,13,de zerbi,sassuolo,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
655,13,alex sandro,juventus,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
487,13,calabria d,milan,D,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3891,13,brugman g,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3649,13,mkhitaryan h,roma,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
6012,13,inzaghi f,benevento,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1424,13,de silvestri l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3636,13,silva a,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
576,13,bani m,genoa,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5437,13,mastinu g,spezia,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5446,13,barrow m,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5740,13,gattuso,napoli,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1055,13,danilo l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3994,13,vidal a,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
481,13,biraghi c,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1337,13,bremer g,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1280,13,lirola p,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1407,13,ceppitelli l,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
579,13,larsen s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
593,13,radu s,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
928,13,hoedt w,lazio,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5673,13,zapata d,atalanta,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1077,13,romagnoli a,milan,D,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1372,13,osorio y,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1182,13,becao r,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
323,13,gollini p,atalanta,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
166,13,donnarumma g,milan,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
