,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
4752,6,bernardeschi f,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10276,6,pucciarelli m,empoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
480,6,posavec j,palermo,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
5497,6,diamanti a,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8460,6,zielinski p,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3305,6,pasqual m,empoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6774,6,locatelli m,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6936,6,memushaj l,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9496,6,kalinic n,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3239,6,oikonomou m,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4443,6,badelj m,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8846,6,defrel g,sassuolo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10673,6,zapata d,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2463,6,gonzalez g,palermo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2823,6,maggio c,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7453,6,perisic i,inter,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
5767,6,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10,6,berisha e,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
3513,6,raimondi c,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2681,6,koulibaly k,napoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
617,6,sorrentino s,chievo,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
6353,6,kessie' f,atalanta,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
9550,6,keita b,lazio,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
77,6,buffon g,juventus,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
7569,6,praet d,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3524,6,ranocchia a,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10225,6,pinilla m,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
697,6,szczesny w,roma,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2662,6,konko a,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1859,6,dainelli d,chievo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6119,6,iago f,torino,C,12.5,7.5,3.0,0.0,0.0,2.0,0.0,0.0,2016-17
687,6,strakosha t,lazio,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
8538,6,bacca c,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5264,6,cuadrado j,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6905,6,medel g,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10392,6,salah m,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3411,6,peres b,roma,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5034,6,castro l,chievo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4915,6,brugman g,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
671,6,storari m,cagliari,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
2847,6,maietta d,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10546,6,simy,crotone,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1574,6,castan l,torino,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7610,6,pulgar e,bologna,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9037,6,eder c,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4276,6,zukanovic e,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3400,6,pereira p,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1579,6,ceccherini f,crotone,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1701,6,cionek t,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1814,6,crescenzi a,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7692,6,rigoni l,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1929,6,de sciglio m,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6993,6,mertens d,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
267,6,handanovic s,inter,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
445,6,perin m,genoa,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
8898,6,destro m,bologna,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3534,6,regini v,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4631,6,baselli d,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6430,6,kone p,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4334,6,allan m,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7782,6,rohden m,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9092,6,ewandro,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10332,6,ragusa a,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9610,6,lombardi c,lazio,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5878,6,gnoukouri a,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1894,6,danilo l,udinese,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7730,6,rincon t,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2703,6,krafth e,bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5000,6,capezzi l,crotone,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5348,6,de paul r,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10529,6,simeone g,genoa,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7168,6,nainggolan r,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10450,6,sau m,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2505,6,heurtaux t,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4835,6,birsa v,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4371,6,anderson f,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4399,6,aquilani a,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
344,6,karnezis o,udinese,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
8379,6,verdi s,bologna,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5824,6,gakpe' s,genoa,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7395,6,pellegrini l,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10354,6,ricci f,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6509,6,kucka j,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9007,6,dzeko e,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9451,6,insigne l,napoli,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
514,6,rafael a,cagliari,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
6179,6,izco m,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2604,6,isla m,cagliari,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1669,6,chiellini g,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5846,6,gazzi a,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7652,6,radovanovic i,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3465,6,pisacane f,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4979,6,candreva a,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8400,6,verre v,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1757,6,conti a,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6227,6,jankto j,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7018,6,milinkovic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5321,6,de guzman j,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7496,6,pjanic m,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6440,6,krejci l,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4584,6,barella n,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9064,6,el shaarawy s,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
588,6,skorupski l,empoli,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
3489,6,radu s,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6536,6,kums s,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10474,6,schick p,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4341,6,alvarez r,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10293,6,quagliarella f,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8496,6,adriano luiz,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4511,6,banega e,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
315,6,hart j,torino,P,5.5,7.0,-1.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1767,6,cosic u,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2804,6,lukaku j,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6281,6,joao pedro,cagliari,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
9102,6,falcinelli d,crotone,A,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1630,6,ceppitelli l,cagliari,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2798,6,lirola p,sassuolo,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6208,6,jajalo m,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3294,6,paletta g,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3392,6,peluso f,sassuolo,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7461,6,perotti d,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4423,6,asamoah k,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
553,6,reina p,napoli,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
1637,6,cesar b,chievo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8524,6,babacar k,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5616,6,dzemaili b,bologna,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2621,6,izzo a,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7137,6,nagy a,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5880,6,gomez a,atalanta,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3873,6,silvestre m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6055,6,hetemaj p,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9327,6,ilicic j,fiorentina,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2016-17
940,6,alex sandro,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1413,6,burdisso n,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4865,6,bonaventura g,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10636,6,trotta m,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7073,6,montolivo r,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6700,6,linetty k,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4042,6,torosidis v,bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7997,6,strootman k,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
172,6,da costa a,bologna,P,5.0,6.5,-1.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10055,6,pandev g,genoa,A,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
3690,6,rossettini l,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3044,6,milic h,fiorentina,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8104,6,tachtsidis p,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7057,6,mitrita a,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8124,6,taider s,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9736,6,martinez jo,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
921,6,aleesami h,palermo,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3638,6,romagnoli a,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
890,6,albiol r,napoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6590,6,kurtic j,atalanta,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7552,6,politano m,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7314,6,paredes l,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5232,6,croce d,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10612,6,totti f,roma,A,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2016-17
2161,6,felipe d,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9209,6,gilardino a,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5085,6,chochev i,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2301,6,gastaldello d,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9932,6,nestorovski i,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2950,6,masiello a,atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8259,6,valdifiori m,torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1150,6,barba f,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9366,6,immobile c,lazio,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4804,6,biglia l,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4016,6,tomovic n,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4692,6,benali a,pescara,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
