,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-3.0,,,,,,,3.0,Atalanta,11,2015-16
1,6,Bellini G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,11,2015-16
2,13,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,11,2015-16
3,29,Paletta G.,Dif,D,6.5,,,,,,,,6.5,Atalanta,11,2015-16
4,2,Stendardo G.,Dif,D,5.5,,,,,,,,5.5,Atalanta,11,2015-16
5,17,Carmona C.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,11,2015-16
6,15,De Roon M.,Cen,C,7.0,,,,,,,,7.0,Atalanta,11,2015-16
7,27,Kurtic J.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,11,2015-16
8,7,Dalessandro M.,Tre,T,6.5,,,,,,,,6.5,Atalanta,11,2015-16
9,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,11,2015-16
10,19,Denis G.,Att,A,5.0,,,,,,,,5.0,Atalanta,11,2015-16
11,3,Toloi R.,Dif,D,4.0,,,,,,,,4.0,Atalanta,11,2015-16
12,11,Moralez M.,Tre,T,6.0,,,,,,,,6.0,Atalanta,11,2015-16
13,51,Pinilla M.,Att,A,6.0,,,,,,1.0,,5.5,Atalanta,11,2015-16
0,83,Mirante A.,Por,P,7.0,,,,,,,,7.0,Bologna,11,2015-16
1,24,Ferrari A.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,11,2015-16
2,28,Gastaldello D.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,11,2015-16
3,13,Rossettini L.,Dif,D,6.5,,,,,,,,6.5,Bologna,11,2015-16
4,25,Masina A.,Dif,D,6.0,,1.0,,,,1.0,,6.5,Bologna,11,2015-16
5,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,11,2015-16
6,30,Donsah G.,Cen,C,5.5,,,,,,,,5.5,Bologna,11,2015-16
7,19,Taider S.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,11,2015-16
8,17,Giaccherini E.,Tre,T,7.0,1.0,,,,,1.0,,9.5,Bologna,11,2015-16
9,26,Mounier A.,Tre,T,5.5,,,,,,,,5.5,Bologna,11,2015-16
10,10,Destro M.,Att,A,7.0,1.0,,,,,,,10.0,Bologna,11,2015-16
11,20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,11,2015-16
12,22,Rizzo L.,Cen,C,,,,,,,,,,Bologna,11,2015-16
13,23,Brienza F.,Tre,T,6.5,1.0,,,,,,,9.5,Bologna,11,2015-16
0,22,Benussi F.,Por,P,6.0,,,,,,,,6.0,Carpi,11,2015-16
1,33,Spolli N.,Dif,D,6.0,,,,,,,,6.0,Carpi,11,2015-16
2,34,Gabriel Silva A.,Dif,D,6.5,,,,,,,,6.5,Carpi,11,2015-16
3,21,Romagnoli S.,Dif,D,6.0,,,,,,1.0,,5.5,Carpi,11,2015-16
4,5,Zaccardo C.,Dif,D,6.0,,,,,,,,6.0,Carpi,11,2015-16
5,8,Bianco R.,Cen,C,6.5,,,,,,,,6.5,Carpi,11,2015-16
6,39,Marrone L.,Cen,C,6.0,,,,,,1.0,,5.5,Carpi,11,2015-16
7,10,Lazzari A.,Cen,C,6.0,,,,,,,,6.0,Carpi,11,2015-16
8,7,Matos,Tre,T,6.5,,,,,,,,6.5,Carpi,11,2015-16
9,11,Di Gaudio A.,Tre,T,5.5,,,,,,,,5.5,Carpi,11,2015-16
10,15,Lasagna K.,Att,A,6.0,,,,,,,,6.0,Carpi,11,2015-16
11,18,Bubnjic I.,Dif,D,6.0,,,,,,,,6.0,Carpi,11,2015-16
12,4,Cofie I.,Cen,C,,,,,,,,,,Carpi,11,2015-16
13,9,Wilczek K.,Att,A,,,,,,,,,5.5,Carpi,11,2015-16
0,1,Bizzarri A.,Por,P,6.5,-1.0,,,,,,,5.5,Chievo,11,2015-16
1,29,Cacciatore F.,Dif,D,6.0,,,,,,,,6.0,Chievo,11,2015-16
2,3,Dainelli D.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,11,2015-16
3,5,Gamberini A.,Dif,D,5.5,,,,,,,,5.5,Chievo,11,2015-16
4,18,Gobbi M.,Dif,D,5.5,,,,,,,,5.5,Chievo,11,2015-16
5,19,Castro L.,Cen,C,6.5,,,,,,,,6.5,Chievo,11,2015-16
6,56,Hetemaj P.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,11,2015-16
7,8,Radovanovic I.,Cen,C,6.0,,,,,,,,6.0,Chievo,11,2015-16
8,23,Birsa V.,Tre,T,6.0,,,,,,,,6.0,Chievo,11,2015-16
9,45,Inglese R.,Att,A,7.0,1.0,,,,,,,10.0,Chievo,11,2015-16
10,69,Meggiorini R.,Att,A,7.0,,1.0,,,,1.0,,7.5,Chievo,11,2015-16
11,4,Rigoni N.,Cen,C,,,,,,,,,,Chievo,11,2015-16
12,7,Pepe S.,Cen,C,,,,,,,,,5.5,Chievo,11,2015-16
13,43,Paloschi A.,Att,A,6.5,,,,,,,,6.5,Chievo,11,2015-16
0,28,Skorupski L.,Por,P,7.0,,,,,,,,7.0,Empoli,11,2015-16
1,15,Costa A.,Dif,D,6.5,,,,,,,,6.5,Empoli,11,2015-16
