,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,7.0,-2.0,,,,,,,5.0,Atalanta,19,2018-19
1,33,Hateboer H.,Dif,D,6.5,,,,,,,,6.5,Atalanta,19,2018-19
2,6,Palomino J.,Dif,D,7.0,,1.0,,,,,,8.0,Atalanta,19,2018-19
3,23,Mancini G.,Dif,D,7.0,1.0,,,,,,,11.5,Atalanta,19,2018-19
4,3,Toloi R.,Dif,D,6.5,,1.0,,,,,,7.5,Atalanta,19,2018-19
5,21,Castagne T.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,19,2018-19
6,88,Pasalic M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,19,2018-19
7,11,Freuler R.,Cen,C,7.0,,,,,,,,7.0,Atalanta,19,2018-19
8,10,Gomez A.,Tre,T,7.5,1.0,2.0,,,,,,13.0,Atalanta,19,2018-19
9,91,Zapata D.,Att,A,7.0,1.0,,,,,1.0,,9.5,Atalanta,19,2018-19
10,99,Barrow M.,Att,A,6.5,,,,,,,,6.5,Atalanta,19,2018-19
11,19,Djimsiti B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,19,2018-19
12,22,Pessina M.,Cen,C,,,,,,,,,,Atalanta,19,2018-19
13,72,Ilicic J.,Tre,T,8.0,3.0,,,,,,,18.5,Atalanta,19,2018-19
0,28,Skorupski L.,Por,P,6.0,-3.0,,,,,,,3.0,Bologna,19,2018-19
1,4,De Maio S.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,19,2018-19
2,35,Dijks M.,Dif,D,6.0,,,,,,,,6.0,Bologna,19,2018-19
3,18,Helander F.,Dif,D,5.5,,,,,,,,5.5,Bologna,19,2018-19
4,23,Danilo L.,Dif,D,6.0,1.0,,,,,,,10.5,Bologna,19,2018-19
5,14,Mattiello F.,Dif,D,6.0,,,,,,,,6.0,Bologna,19,2018-19
6,32,Svanberg M.,Cen,C,5.0,,,,,,,,5.0,Bologna,19,2018-19
7,16,Poli A.,Cen,C,6.5,,,,,,,,6.5,Bologna,19,2018-19
8,5,Pulgar E.,Cen,C,6.5,,1.0,,,,1.0,,7.0,Bologna,19,2018-19
9,24,Palacio R.,Tre,T,6.5,,1.0,,,,,,7.5,Bologna,19,2018-19
10,9,Santander F.,Att,A,6.5,1.0,,,,,,,9.5,Bologna,19,2018-19
11,8,Nagy A.,Cen,C,,,,,,,,,5.5,Bologna,19,2018-19
12,7,Orsolini R.,Tre,T,,,,,,,,,,Bologna,19,2018-19
13,91,Falcinelli D.,Att,A,5.5,,,,,,,,5.5,Bologna,19,2018-19
0,28,Cragno A.,Por,P,7.0,-2.0,,1.0,,,,,8.0,Cagliari,19,2018-19
1,23,Ceppitelli L.,Dif,D,5.0,,,,,,,1.0,4.0,Cagliari,19,2018-19
2,56,Romagna F.,Dif,D,5.5,,,,,,,,5.5,Cagliari,19,2018-19
3,33,Srna D.,Dif,D,4.5,,,,,,,,4.5,Cagliari,19,2018-19
4,19,Pisacane F.,Dif,D,5.0,,,,,,,,5.0,Cagliari,19,2018-19
5,6,Bradaric F.,Cen,C,5.5,,,,,,1.0,,5.0,Cagliari,19,2018-19
6,18,Barella N.,Cen,C,5.5,,,,,,,,5.5,Cagliari,19,2018-19
7,21,Ionita A.,Cen,C,5.0,,,,,,,,5.0,Cagliari,19,2018-19
8,10,Joao Pedro G.,Tre,T,5.0,,,,,,,,5.0,Cagliari,19,2018-19
9,9,Cerri A.,Att,A,5.5,,,,,,,,5.5,Cagliari,19,2018-19
10,17,Farias D.,Att,A,5.0,,,,,,1.0,,4.5,Cagliari,19,2018-19
11,24,Farago P.,Dif,D,6.0,,,,,,,,6.0,Cagliari,19,2018-19
12,2,Pajac M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,19,2018-19
13,25,Sau M.,Att,A,5.5,,,,,,,,5.5,Cagliari,19,2018-19
0,70,Sorrentino S.,Por,P,7.0,,,,,,,,7.0,Chievo,19,2018-19
1,5,Barba F.,Dif,D,6.0,,,,,,,,6.0,Chievo,19,2018-19
2,14,Bani M.,Dif,D,6.5,,,,,,1.0,,6.0,Chievo,19,2018-19
3,15,Rossettini L.,Dif,D,6.0,,,,,,,,6.0,Chievo,19,2018-19
4,27,Depaoli F.,Cen,C,6.5,,,,,,,,6.5,Chievo,19,2018-19
