,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
438,38,ospina d,napoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
11562,38,nicola,genoa,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7460,38,pasalic m,atalanta,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7357,38,ndoj e,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8345,38,tonali s,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2082,38,djidji k,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
408,38,musso j,udinese,P,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3465,38,n koulou n,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10769,38,skov olsen a,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3363,38,moses v,inter,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3387,38,muldur m,sassuolo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8581,38,verdi s,torino,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
7426,38,parolo m,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2554,38,hernandez t,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2454,38,gosens r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10841,38,torregrossa e,brescia,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3225,38,masiello a,genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10504,38,raspadori g,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8491,38,valoti m,spal,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
7398,38,palumbo m,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7074,38,matuidi b,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10418,38,pinamonti a,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
527,38,radunovic b,verona,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2409,38,godin d,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2471,38,gunter k,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8424,38,under c,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10443,38,politano m,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
508,38,pinsoglio c,juventus,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8410,38,tunjov g,spal,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
504,38,perin m,genoa,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3351,38,monterisi i,lecce,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7174,38,milinkovic s,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3347,38,milenkovic n,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2390,38,ghoulam f,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9,38,andrenacci l,brescia,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
2031,38,di lorenzo g,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7208,38,missiroli s,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11708,38,zenga,cagliari,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
536,38,rosati a,torino,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
8942,38,barrow m,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3310,38,meccariello b,lecce,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2001,38,dermaku k,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10465,38,quagliarella f,sampdoria,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
7254,38,muratore s,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2515,38,hateboer h,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8962,38,belotti a,torino,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
543,38,sepe l,parma,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10782,38,sottil r,fiorentina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3262,38,mattiello f,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8395,38,traore j,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7272,38,murgia a,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7121,38,medel g,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2062,38,dimarco f,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7336,38,nandez n,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3257,38,mateju a,brescia,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9005,38,berardi d,sassuolo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3296,38,mbaye i,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2288,38,ferrari g,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3207,38,marusic a,lazio,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
10898,38,vlahovic d,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7856,38,rincon t,torino,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2709,38,klavan r,cagliari,D,3.0,5.0,0.0,0.0,0.0,0.0,-2.0,0.0,2019-20
2934,38,lucioni f,lecce,D,3.0,5.0,0.0,0.0,0.0,0.0,-2.0,0.0,2019-20
292,38,handanovic s,inter,P,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10625,38,sanchez a,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10903,38,vrioni g,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8780,38,zaniolo n,roma,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
7826,38,ramsey a,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8096,38,shakhov y,lecce,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8671,38,vieira r,sampdoria,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10904,38,zanimacchia l,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2310,38,frabotta g,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7061,38,maroni g,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7759,38,rabiot a,juventus,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2908,38,lirola p,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8681,38,villar g,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8049,38,schouten j,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2882,38,laurini v,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8692,38,viviani m,brescia,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10700,38,siligardi l,parma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8698,38,walace s,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2781,38,koulibaly k,napoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
205,38,fuzato d,roma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
2239,38,fazio f,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7995,38,saponara r,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2707,38,kjaer s,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
204,38,falcone w,sampdoria,P,4.0,5.5,-1.0,-0.5,0.0,0.0,0.0,0.0,2019-20
255,38,gollini p,atalanta,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
2878,38,larsen s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7973,38,saelemaekers a,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10658,38,sansone n,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11637,38,sarri,juventus,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2204,38,faraoni d,verona,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7938,38,ruiz f,napoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10678,38,santander f,bologna,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
163,38,donnarumma g,milan,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8806,38,zielinski p,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2976,38,luiz felipe,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10928,38,zapata d,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2133,38,donati g,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7586,38,pessina m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2633,38,igor j,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11590,38,pioli,milan,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2335,38,gagliolo r,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8294,38,tachtsidis p,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7616,38,petriccione j,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8873,38,aye f,brescia,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10936,38,zaza s,torino,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
111,38,consigli a,sassuolo,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
3124,38,manolas k,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2622,38,ibanez r,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7529,38,pereiro g,cagliari,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2353,38,gastaldello d,brescia,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2091,38,djimsiti b,atalanta,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
215,38,gabriel f,lecce,P,2.5,6.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
8326,38,thorsby m,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3042,38,lykogiannis c,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8235,38,svanberg m,bologna,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
8137,38,soriano r,bologna,C,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
3006,38,lukaku j,lazio,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8161,38,spalek n,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7697,38,pulgar e,fiorentina,C,11.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
