,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
14192,13,marchisio c,juventus,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7473,13,moretti e,torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9688,13,zukanovic e,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15572,13,rog m,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13797,13,laxalt d,genoa,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6,13,alisson,roma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
10361,13,behrami v,udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2722,13,andreolli m,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4336,13,conti a,milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3052,13,barzagli a,juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15635,13,romero a,crotone,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13063,13,hallfredsson e,udinese,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21893,13,sarri,napoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9353,13,van der wiel g,cagliari,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20135,13,petkovic b,bologna,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13191,13,iago f,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20073,13,perica s,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13880,13,leiva l,lazio,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7623,13,nagatomo y,inter,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13352,13,izco m,crotone,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2783,13,ansaldi c,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17034,13,armenteros s,benevento,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
