,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,,,,,,1.0,,5.5,Atalanta,19,2014-15
1,3,Del G.,Dif,D,6.5,,,,,,,,6.5,Atalanta,19,2014-15
2,29,Benalouane Y.,Dif,D,6.5,,,,,,1.0,,6.0,Atalanta,19,2014-15
3,20,Biava G.,Dif,D,7.0,,,,,,,,7.0,Atalanta,19,2014-15
4,22,Zappacosta D.,Dif,D,6.0,,,,,,,,6.0,Atalanta,19,2014-15
5,2,Stendardo G.,Dif,D,7.0,,,,,,1.0,,6.5,Atalanta,19,2014-15
6,21,Cigarini L.,Cen,C,7.5,,,,,,1.0,,7.0,Atalanta,19,2014-15
7,17,Carmona C.,Cen,C,6.5,,,,,,,,6.5,Atalanta,19,2014-15
8,11,Moralez M.,Cen,C,7.5,,1.0,,,,,,8.5,Atalanta,19,2014-15
9,19,Denis G.,Att,A,7.0,1.0,,,,,1.0,,9.5,Atalanta,19,2014-15
10,51,Pinilla M.,Att,A,6.5,,,,,,,,6.5,Atalanta,19,2014-15
11,16,Baselli D.,Cen,C,,,,,,,,,,Atalanta,19,2014-15
12,7,D'alessandro M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,19,2014-15
13,9,Bianchi R.,Att,A,6.0,,,,,,,,6.0,Atalanta,19,2014-15
0,1,Brkic Z.,Por,P,6.0,-2.0,,,,,,,4.0,Cagliari,19,2014-15
1,14,Pisano F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,19,2014-15
2,8,Avelar D.,Dif,D,6.5,1.0,,1.0,,,,,9.5,Cagliari,19,2014-15
3,33,Capuano M.,Dif,D,5.5,,,,,,,,5.5,Cagliari,19,2014-15
4,15,Rossettini L.,Dif,D,5.5,,,,,,1.0,,5.0,Cagliari,19,2014-15
5,30,Donsah G.,Cen,C,6.5,,1.0,,,,1.0,,7.0,Cagliari,19,2014-15
