,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
3736,1,tomovic n,fiorentina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9343,1,salah m,roma,A,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
8805,1,mertens d,napoli,A,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4521,1,buchel m,empoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2468,1,izzo a,genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8790,1,meggiorini r,chievo,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4496,1,brugman g,pescara,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5799,1,laxalt d,genoa,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
5844,1,lemina m,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8235,1,ilicic j,fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7015,1,tello a,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
213,1,donnarumma g,milan,P,9.0,8.0,-2.0,0.0,0.0,3.0,0.0,0.0,2016-17
2427,1,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7005,1,taider s,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3254,1,rajkovic s,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1691,1,cosic u,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1666,1,conti a,atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7537,1,boye' l,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2504,1,koulibaly k,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1403,1,cacciatore f,chievo,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
974,1,alves b,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
253,1,handanovic s,inter,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
9297,1,quagliarella f,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2546,1,krafth e,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7078,1,valdifiori m,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3178,1,peres b,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8202,1,icardi m,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8845,1,milik a,napoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7070,1,torreira l,sampdoria,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4598,1,cataldi d,lazio,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4584,1,castro l,chievo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5776,1,kurtic j,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7533,1,borriello m,cagliari,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1372,1,burdisso n,genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3257,1,ranocchia a,inter,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1640,1,coda a,pescara,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4464,1,brozovic m,inter,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1707,1,costa a,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8258,1,immobile c,lazio,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7609,1,candreva a,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
643,1,sorrentino s,chievo,P,8.5,7.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4378,1,biglia l,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8708,1,martinez j,torino,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
646,1,sportiello m,atalanta,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
6054,1,mazzitelli l,sassuolo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3359,1,romagnoli a,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1320,1,bonucci l,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
662,1,storari m,cagliari,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6115,1,memushaj l,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
