,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
1775,29,danilo l,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8561,29,caputo f,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5331,29,correa j,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4050,29,skriniar m,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10466,29,thereau c,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8508,29,callejon j,napoli,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10873,29,gattuso,milan,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10651,29,andreazzoli,empoli,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8593,29,castillejo s,milan,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
562,29,sirigu s,torino,P,6.5,7.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
4741,29,bentancur r,juventus,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
596,29,skorupski l,bologna,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
4723,29,bennacer i,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4379,29,acquah a,empoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5076,29,brozovic m,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10207,29,sansone n,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9353,29,lapadula g,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
130,29,cragno a,cagliari,P,8.5,7.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
133,29,donnarumma g,milan,P,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
5540,29,de rossi d,roma,C,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3043,29,mancini g,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2080,29,durmisi r,lazio,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5805,29,emre can,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2867,29,lirola p,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9627,29,mirallas k,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2066,29,djimsiti b,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
174,29,dragowski b,empoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
5521,29,de roon m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9286,29,kouame c,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11309,29,tudor,udinese,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10508,29,zapata d,atalanta,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2018-19
196,29,gollini p,atalanta,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
9638,29,montiel c,fiorentina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9237,29,keita b,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2028,29,djidji k,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3554,29,pereira p,genoa,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3458,29,palomino j,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5870,29,fares m,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9211,29,kean m,juventus,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4542,29,barella n,cagliari,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5892,29,fofana s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
246,29,handanovic s,inter,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
10938,29,giampaolo,sampdoria,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2007,29,dijks m,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9275,29,kluivert j,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5494,29,de paul r,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10749,29,de zerbi,sassuolo,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2233,29,ferrari g,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5603,29,di francesco f,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4434,29,allan m,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2205,29,felipe,spal,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4201,29,veseli f,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3494,29,pasqual m,empoli,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9542,29,mertens d,napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
5637,29,diousse a,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
35,29,audero e,sampdoria,P,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
9528,29,meggiorini r,chievo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5675,29,donsah g,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10782,29,di carlo,chievo,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2146,29,fazio f,roma,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5565,29,deiola a,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2886,29,luiz felipe,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9607,29,milik a,napoli,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4467,29,bakayoko t,milan,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9455,29,mandzukic m,juventus,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10304,29,siligardi l,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2131,29,farago p,cagliari,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3058,29,manolas k,roma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10673,29,baroni,frosinone,0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5714,29,dzemaili b,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
73,29,consigli a,sassuolo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
10327,29,simeone g,fiorentina,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
3523,29,pellegrini lu,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2115,29,ekong t,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9404,29,leris m,chievo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9394,29,lasagna k,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4465,29,badu e,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2841,29,laurini v,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5930,29,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9658,29,muriel l,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9723,29,orsolini r,bologna,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2323,29,gazzola m,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6189,29,ilicic j,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4656,29,behrami v,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
