,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
10560,35,pazzini,inter,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
3599,35,peluso,atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
4013,35,sardo,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
8193,35,rigoni m,novara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
10272,35,milito,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7150,35,martinho,cesena,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
5011,35,bonaventura e,atalanta,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
7555,35,obi,inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2011-12
513,35,handanovic,udinese,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7482,35,nainggolan,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7266,35,migliaccio,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
305,35,consigli,atalanta,P,10.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2011-12
8343,35,schelotto,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
3188,35,moretti e,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1329,35,biava,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
387,35,fontana,novara,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2011-12
3376,35,natali,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
4488,35,alvarez riky,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
7459,35,muntari,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
301,35,castellazzi,inter,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2011-12
6702,35,kone,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
1615,35,cassani,fiorentina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
4154,35,terzi,siena,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2011-12
4314,35,yepes,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2011-12
