,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
9474,15,favilli a,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10369,15,piatek k,milan,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5803,15,djuricic f,sassuolo,C,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2019-20
1800,15,de ligt,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2712,15,klavan r,cagliari,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10753,15,skov olsen a,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9169,15,cerri a,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2613,15,iacoponi s,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4473,15,vicari f,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
360,15,meret a,napoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
11689,15,t motta,genoa,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7643,15,pjanic m,juventus,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9919,15,lozano h,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9068,15,caicedo f,lazio,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4775,15,barak a,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3598,15,pellegrini lu,cagliari,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5463,15,chiesa f,fiorentina,C,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
6673,15,lazovic d,verona,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
1001,15,bani m,bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6686,15,lazzari m,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7267,15,murgia a,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2184,15,empereur a,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9488,15,floccari s,spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1371,15,calderoni m,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2171,15,ekong t,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9666,15,immobile c,lazio,A,2.5,5.5,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
712,15,strakosha t,lazio,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
7901,15,rog m,cagliari,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5470,15,cigarini l,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5429,15,cataldi d,lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11347,15,juric,verona,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11496,15,mihajlovic,bologna,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3632,15,peluso f,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11667,15,semplici,spal,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8231,15,sturaro s,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5390,15,castrovilli g,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9899,15,llorente f,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9196,15,cornelius a,parma,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
11330,15,inzaghi s,lazio,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4820,15,barilla a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7023,15,mandragora r,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2264,15,ferrari a,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7953,15,ruiz f,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5893,15,ekdal a,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3108,15,mancini g,roma,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8862,15,aye f,brescia,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7589,15,pessina m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11068,15,d aversa,parma,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2759,15,kolarov a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
180,15,dragowski b,fiorentina,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
6605,15,kurtic j,spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
