,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,6.0,-1.0,,,,,,,5.0,Atalanta,22,2015-16
1,33,Cherubin N.,Dif,D,6.0,,,,,,,,6.0,Atalanta,22,2015-16
2,3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,22,2015-16
3,24,Conti A.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,22,2015-16
4,93,Drame B.,Dif,D,5.0,,,,,,,,5.0,Atalanta,22,2015-16
5,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,22,2015-16
6,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,22,2015-16
7,21,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Atalanta,22,2015-16
8,15,De Roon M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,22,2015-16
9,10,Gomez A.,Tre,T,5.0,,,,,,,,5.0,Atalanta,22,2015-16
10,19,Denis G.,Att,A,6.5,1.0,,,1.0,,,,6.5,Atalanta,22,2015-16
11,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,22,2015-16
12,23,Diamanti A.,Tre,T,6.0,,,,,,1.0,,5.5,Atalanta,22,2015-16
13,12,Borriello M.,Att,A,,,,,,,,,,Atalanta,22,2015-16
0,83,Mirante A.,Por,P,6.0,-2.0,,,,,,,4.0,Bologna,22,2015-16
1,28,Gastaldello D.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,22,2015-16
2,25,Masina A.,Dif,D,6.0,,,,,,,,6.0,Bologna,22,2015-16
3,2,Oikonomou M.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,22,2015-16
4,13,Rossettini L.,Dif,D,5.5,,,,,,,,5.5,Bologna,22,2015-16
5,8,Taider S.,Cen,C,5.5,,,,,,,,5.5,Bologna,22,2015-16
6,30,Donsah G.,Cen,C,7.5,1.0,1.0,,,,,,11.5,Bologna,22,2015-16
7,21,Diawara A.,Cen,C,7.0,,,,,,,,7.0,Bologna,22,2015-16
8,17,Giaccherini E.,Tre,T,6.5,,,,,,,,6.5,Bologna,22,2015-16
9,26,Mounier A.,Tre,T,6.0,1.0,,,,,1.0,,8.5,Bologna,22,2015-16
10,10,Destro M.,Att,A,6.5,1.0,,1.0,,,,,9.5,Bologna,22,2015-16
11,33,Brighi M.,Cen,C,6.0,,,,,,,,6.0,Bologna,22,2015-16
12,22,Rizzo L.,Cen,C,5.5,,,,,,,,5.5,Bologna,22,2015-16
