,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
3677,4,rasmussen j,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
120,4,cragno a,cagliari,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
8515,4,campbell j,frosinone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6153,4,iago falque,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11028,4,longo,frosinone,0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8969,4,farias d,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5253,4,chiesa f,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1123,4,barba f,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7603,4,rog m,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5573,4,deiola a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2108,4,ekong t,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3418,4,nuytinck b,udinese,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9341,4,la gumina a,empoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11067,4,maran,cagliari,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2406,4,gonzalez g,bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2860,4,lirola p,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9910,4,petagna a,spal,A,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4477,4,bakayoko t,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4241,4,vicari f,spal,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7428,4,pulgar e,bologna,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
9320,4,kownacki d,sampdoria,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
3371,4,n koulou n,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6858,4,matuidi b,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5420,4,cuadrado j,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4002,4,sierralta f,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1961,4,di lorenzo g,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10581,4,allegri,juventus,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8909,4,dzeko e,roma,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
4091,4,spolli n,genoa,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8667,4,ciano c,frosinone,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
604,4,skorupski l,bologna,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6543,4,lazovic d,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
632,4,sorrentino s,chievo,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
9419,4,machis d,udinese,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5603,4,di francesco f,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6885,4,meite s,torino,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4213,4,veseli f,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5616,4,di gaudio a,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5190,4,castro l,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
139,4,donnarumma g,milan,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
6664,4,locatelli m,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10166,4,ronaldo c,juventus,A,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2018-19
7281,4,perisic i,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3123,4,marusic a,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10620,4,ancelotti,napoli,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8532,4,caprari g,sampdoria,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
9417,4,leris m,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
492,4,scuffet s,udinese,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
4677,4,benassi m,fiorentina,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1097,4,bani m,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6880,4,mazzitelli l,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
