code,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
967,8,ANDERSEN J,Sampdoria,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4921,8,BIRSA V,Chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6128,8,HILJEMARK O,Genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9398,8,LERIS M,Chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3870,8,ROSSETTINI L,Chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9473,8,MARTINEZ L,Inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2473,8,HATEBOER H,Atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3071,8,MANOLAS K,Roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9364,8,LASAGNA K,Udinese,A,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
145,8,DONNARUMMA G,Milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
11007,8,INZAGHI S,Lazio,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
943,8,ALVES B,Parma,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1086,8,BANI M,Chievo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4255,8,VRSALJKO S,Inter,D,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2018-19
8949,8,FALCINELLI D,Bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8942,8,EL SHAARAWY S,Roma,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
6376,8,KIYINE,Chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4312,8,ZAPATA C,Milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5109,8,CALHANOGLU H,Milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6404,8,KREJCI L,Bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11238,8,SEMPLICI,Spal,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3774,8,ROMAGNA F,Cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6419,8,KRUNIC R,Empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
33,8,AUDERO E,Sampdoria,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1218,8,BERESZYNSKI B,Sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3007,8,MALCUIT K,Napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8881,8,DZEKO E,Roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8872,8,DYBALA P,Juventus,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11288,8,SPALLETTI,Inter,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1239,8,BIRAGHI C,Fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4365,8,ACQUAH A,Empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5163,8,CAPEZZI L,Empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4821,8,BERNARDESCHI F,Juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3033,8,MANCINI G,Atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8793,8,DEFREL G,Sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1265,8,BIRASCHI D,Genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11314,8,VELAZQUEZ,Udinese,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6511,8,LAXALT D,Milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3223,8,MILENKOVIC N,Fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9282,8,KOUAME C,Genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8980,8,FARIAS D,Cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5197,8,CASTRO L,Cagliari,C,9.5,7.5,0.0,0.0,0.0,0.0,0.0,2.0,2018-19
4901,8,BIGLIA L,Milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6227,8,IONITA A,Cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3528,8,PELLEGRINI Lu,Roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1062,8,ASAMOAH K,Inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9230,8,KEITA B,Inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
11069,8,MARAN,Cagliari,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4264,8,WALLACE O,Lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5232,8,CHIBSAH R,Frosinone,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9185,8,INSIGNE L,Napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
11105,8,MAZZARRI,Torino,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2403,8,GOLDANIGA E,Frosinone,D,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8997,8,FAVILLI A,Genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4278,8,ZAMPANO F,Frosinone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1114,8,BARBA F,Chievo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9123,8,IMMOBILE C,Lazio,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
77,8,CONSIGLI A,Sassuolo,P,4.5,7.0,-2.0,-0.5,0.0,0.0,0.0,0.0,2018-19
11165,8,PIOLI,Fiorentina,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9098,8,ICARDI M,Inter,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2018-19
6338,8,KESSIE F,Milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4853,8,BESSA D,Genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9081,8,HIGUAIN G,Milan,A,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1146,8,BARZAGLI A,Juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2370,8,GOBBI M,Parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1156,8,BASTONI A,Parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6288,8,JOAO PEDRO,Cagliari,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
2530,8,HUGO V,Fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10841,8,GASPERINI,Atalanta,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4936,8,BOATENG KP,Sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10563,8,ZAZA S,Torino,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
5714,8,DZEMAILI B,Bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3125,8,MARUSIC A,Lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5531,8,DE ROON M,Atalanta,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3963,8,SAMIR,Udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10135,8,QUAGLIARELLA F,Sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
592,8,SKORUPSKI L,Bologna,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
10596,8,ALLEGRI,Juventus,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4070,8,SKRINIAR M,Inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5754,8,EDIMILSON F,Fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10090,8,PUSSETTO I,Udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10158,8,RONALDO C,Juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
10065,8,PUCCIARELLI M,Chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
625,8,SORRENTINO S,Chievo,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2018-19
2689,8,JESUS J,Roma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5776,8,EKDAL A,Sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4089,8,SPOLLI N,Genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10633,8,ANCELOTTI,Napoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5802,8,EMRE CAN,Juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10007,8,PJACA M,Fiorentina,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
658,8,SPORTIELLO M,Frosinone,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2018-19
3100,8,MARLON,Sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8764,8,DA CRUZ A,Parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3627,8,PISACANE F,Cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10036,8,POLITANO M,Inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5480,8,DE PAUL R,Udinese,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
545,8,SIRIGU S,Torino,P,3.0,5.5,-2.0,-0.5,0.0,0.0,0.0,0.0,2018-19
529,8,SEPE L,Parma,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
10449,8,SUSO J,Milan,A,9.5,7.5,0.0,0.0,0.0,0.0,0.0,2.0,2018-19
3990,8,SANTON D,Roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2791,8,KRAJNC L,Frosinone,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10458,8,TEODORCZYK L,Udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
449,8,RADU I,Genoa,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,2018-19
5584,8,DESSENA D,Cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10397,8,STEPINSKI M,Chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
415,8,OSPINA D,Napoli,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10492,8,VIZEU F,Udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5618,8,DI GAUDIO A,Parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5577,8,DEIOLA A,Parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10225,8,SANTANDER F,Bologna,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10363,8,SOTTIL R,Fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2768,8,KOULIBALY K,Napoli,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10519,8,ZAPATA D,Atalanta,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5016,8,BOURABIA M,Sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3667,8,RADU S,Lazio,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
10335,8,SIMEONE G,Fiorentina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
395,8,OLSEN R,Roma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5660,8,DJURICIC F,Sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
494,8,SCUFFET S,Udinese,P,5.5,7.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
4015,8,SILVESTRE M,Empoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10297,8,SILIGARDI L,Parma,A,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2018-19
5548,8,DE ROSSI D,Roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5623,8,DIAWARA A,Napoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9955,8,PIATEK K,Genoa,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2018-19
10648,8,ANDREAZZOLI,Empoli,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2662,8,JAROSZYNSKI P,Chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9780,8,PALOSCHI A,Spal,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4949,8,BOGA J,Sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3594,8,PEZZELLA Ger,Fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10817,8,DI FRANCESCO,Roma,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5957,8,GAGLIARDINI R,Inter,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9745,8,OUNAS A,Napoli,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
256,8,HANDANOVIC S,Inter,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
2894,8,LUIZ FELIPE,Lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5979,8,GERSON,Fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2572,8,HYSAJ E,Napoli,D,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
9706,8,ORSOLINI R,Bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4142,8,TOLOI R,Atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
824,8,ACERBI F,Lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2803,8,LARSEN S,Udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5391,8,CRISTANTE B,Roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9638,8,MONCINI G,Spal,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
845,8,AINA O,Torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3729,8,ROGERIO O,Sassuolo,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2018-19
214,8,GOMIS A,Spal,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
877,8,ALBIOL R,Napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9554,8,MERTENS D,Napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10902,8,GATTUSO,Milan,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4168,8,TONELLI L,Sampdoria,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
6039,8,GOMEZ A,Atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9692,8,OKWONKWO O,Bologna,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
779,8,ABATE I,Milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2597,8,IACOPONI S,Parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3149,8,MASIELLO A,Atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5831,8,EVERTON L,Spal,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2857,8,LIROLA P,Sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5836,8,EYSSERIC V,Fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3942,8,SALAMON B,Frosinone,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10670,8,BALLARDINI,Genoa,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9922,8,PETAGNA A,Spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10701,8,D ANNA,Chievo,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9901,8,PERICA S,Frosinone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4107,8,SRNA D,Cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
713,8,STRAKOSHA T,Lazio,P,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
5870,8,FARES M,Spal,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
9891,8,PELLISSIER S,Chievo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
5880,8,FOFANA S,Udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10738,8,D AVERSA,Parma,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
736,8,SZCZESNY W,Juventus,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2621,8,IZZO A,Torino,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
9846,8,PAVOLETTI L,Cagliari,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
748,8,TERRACIANO P,Empoli,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2018-19
4971,8,BONAVENTURA G,Milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
3708,8,RODRIGUEZ R,Milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
9839,8,PARIGINI V,Torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
5910,8,FREULER R,Atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
10748,8,DE ZERBI,Sassuolo,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
285,8,LAFONT A,Fiorentina,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
5052,8,BRADARIC F,Cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
202,8,GOLLINI P,Atalanta,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2018-19
2297,8,GAGLIOLO R,Parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7349,8,PJANIC M,Juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8757,8,CUTRONE P,Milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7710,8,SCHIATTARELLA P,Spal,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2087,8,EKONG T,Udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6750,8,MAGNANELLI F,Sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8464,8,CAICEDO F,Lazio,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
2193,8,FELIPE,Spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6944,8,MILINKOVIC S,Lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6631,8,LINETTY K,Sampdoria,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1990,8,DIJKS M,Bologna,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7662,8,SANDRO,Genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4619,8,BASELLI D,Torino,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
4805,8,BERISHA V,Lazio,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7178,8,PAROLO M,Lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8616,8,CASTILLEJO S,Milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8016,8,VALOTI M,Spal,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
1785,8,DE MAIO S,Bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
8624,8,CERAVOLO F,Parma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8439,8,BERARDI D,Sassuolo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7601,8,ROG M,Napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1403,8,CALABRESI A,Bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4531,8,BARELLA N,Cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8064,8,VECINO M,Inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3273,8,MORETTI E,Torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7201,8,PASALIC M,Atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8107,8,VERDI S,Napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1341,8,BONUCCI L,Juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1581,8,CHIELLINI G,Juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1964,8,DI LORENZO G,Empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2260,8,FLORENZI A,Roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4765,8,BENTANCUR R,Juventus,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
7562,8,RINCON T,Torino,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
1616,8,CIONEK T,Spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6955,8,MISSIROLI S,Spal,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7012,8,NAGY A,Bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7032,8,NAINGGOLAN R,Inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
1675,8,CRISCITO D,Genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6688,8,LUKIC S,Torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8525,8,CAMPBELL J,Frosinone,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
4571,8,BARILLA A,Parma,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2018-19
7943,8,UNDER C,Roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3252,8,MOLINARO C,Frosinone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7872,8,SVANBERG M,Bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2070,8,DJOUROU J,Spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7855,8,STULAC L,Parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7085,8,NZONZI,Roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2018-19
8330,8,BABACAR K,Sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8490,8,CALLEJON J,Napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8541,8,CAPRARI G,Sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7980,8,VALERO B,Inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
2228,8,FERRARI G,Sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7797,8,SODDIMO D,Frosinone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3364,8,N KOULOU N,Torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
6732,8,LULIC S,Lazio,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
4587,8,BARRETO E,Sampdoria,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
3394,8,NUYTINCK B,Udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
4705,8,BENNACER I,Empoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
6659,8,LOCATELLI M,Sassuolo,C,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2018-19
7115,8,PADOIN S,Cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
3452,8,PALOMINO J,Atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
8553,8,CAPUTO F,Empoli,A,1.5,4.5,0.0,0.0,0.0,-3.0,0.0,0.0,2018-19
1747,8,DANILO L,Bologna,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7823,8,SORIANO R,Torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
7543,8,RIGONI N,Chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-19
