,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
6279,22,joao mario,inter,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10560,22,thereau c,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
542,22,reina p,napoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
10335,22,ragusa a,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10303,22,quagliarella f,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10026,22,palladino r,crotone,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6142,22,iago f,torino,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
8,22,berisha e,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
340,22,karnezis o,udinese,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
582,22,skorupski l,empoli,P,2.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
6600,22,laxalt d,genoa,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10456,22,sau m,cagliari,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6236,22,jankto j,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6178,22,izco m,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
976,22,alves b,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
866,22,adnan a,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6452,22,krejci l,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6313,22,jorginho f,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10228,22,pinilla m,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6074,22,hetemaj p,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
488,22,puggioni c,sampdoria,P,2.5,5.0,-2.0,-0.5,0.0,0.0,0.0,0.0,2016-17
696,22,szczesny w,roma,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
79,22,buffon g,juventus,P,7.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
10195,22,petagna a,atalanta,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10678,22,zapata d,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6565,22,kurtic j,atalanta,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10167,22,pesic a,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10500,22,simeone g,genoa,A,12.0,7.5,3.0,-0.5,0.0,2.0,0.0,0.0,2016-17
277,22,handanovic s,inter,P,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
6332,22,kastanos g,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6087,22,hiljemark o,genoa,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
99,22,consigli a,sassuolo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
468,22,posavec j,palermo,P,3.5,4.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
813,22,acerbi f,sassuolo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10659,22,trotta m,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6206,22,jajalo m,palermo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
410,22,mirante a,bologna,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
6369,22,khedira s,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6342,22,kessi� f,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6469,22,krunic r,empoli,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10598,22,thiam m,empoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
959,22,alex sandro,juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6510,22,kucka j,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10470,22,schick p,sampdoria,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10064,22,pandev g,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10258,22,pucciarelli m,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
364,22,lamanna e,genoa,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
42,22,bizzarri a,pescara,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
