,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
11173,17,fonseca,roma,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9363,17,dzeko e,roma,A,13.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,2019-20
9014,17,boateng kp,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1581,17,colley o,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2938,17,lucioni f,lecce,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3836,17,rodriguez r,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5809,17,djuricic f,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7294,17,nainggolan r,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9403,17,esposito s,inter,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6011,17,fofana s,udinese,C,11.5,7.5,3.0,0.0,0.0,0.0,0.0,1.0,2019-20
1400,17,castagne t,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3939,17,rossettini l,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6071,17,freuler r,atalanta,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1621,17,criscito d,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5213,17,brugman g,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6074,17,gagliardini r,inter,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3248,17,mateju a,brescia,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
5248,17,calhanoglu h,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3873,17,romagnoli a,milan,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10495,17,ragatzu d,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1539,17,cistana a,brescia,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
