,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,ass,yyss
1416,9,castagne t,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10962,9,ancelotti,napoli,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9093,9,caprari g,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2737,9,klavan r,cagliari,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3429,9,musacchio m,milan,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8158,9,spalek n,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10380,9,piatek k,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1221,9,bonucci l,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6180,9,hernani j,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6884,9,lulic s,lazio,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7571,9,pessina m,verona,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1444,9,ceppitelli l,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8170,9,sprocati m,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1859,9,de silvestri l,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4251,9,spinazzola l,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7559,9,perotti d,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11206,9,gasperini,atalanta,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2763,9,kolarov a,roma,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9140,9,caputo f,sassuolo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8366,9,traore am,atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10426,9,politano m,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8136,9,soriano r,bologna,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
6155,9,gumus s,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10414,9,pinamonti a,genoa,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
11469,9,mazzarri,torino,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6103,9,gomez a,atalanta,C,10.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2019-20
4343,9,toloi r,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10359,9,petagna a,spal,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6092,9,gagliardini r,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4308,9,toljan j,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1049,9,bastoni a,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4406,9,tomovic n,spal,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
116,9,consigli a,sassuolo,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10204,9,orsolini r,bologna,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4549,9,zapata c,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2075,9,djidji k,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1489,9,chancellor j,brescia,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
