,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
9446,26,belfodil,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
10719,26,llorente,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
11072,26,nico lopez,verona,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2014-15
7807,26,migliaccio,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
8491,26,poli,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2014-15
5091,26,benassi,torino,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2014-15
10305,26,gilardino,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
11522,26,rodriguez,cesena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
5006,26,badu,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
4327,26,santacroce,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
11455,26,puscas,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
6929,26,iago,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
6752,26,hallfredsson e,verona,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2014-15
7792,26,mertens,napoli,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2014-15
3053,26,longhi,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
4332,26,santon,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
5772,26,cossu,cagliari,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2014-15
5014,26,barreto e,palermo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2014-15
5096,26,bergdich,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
2534,26,gabriel silva,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-15
11460,26,quagliarella,torino,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2014-15
