,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
1016,31,alves dani,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7025,31,missiroli simone,sassuolo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2773,31,lichtsteiner stephan,juventus,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
936,31,alex sandro,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1484,31,caldara mattia,atalanta,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
356,31,karnezis orestis,udinese,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6375,31,khedira sami,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5950,31,hallfredsson emil,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7417,31,perisic ivan,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10169,31,petkovic bruno,bologna,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3841,31,silva gabriel,udinese,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2215,31,ferrari gianmarco,crotone,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3060,31,miranda joao,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2385,31,gobbi massimo,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4054,31,torosidis vasilis,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1853,31,d'ambrosio danilo,inter,D,8.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2864,31,manolas kostas,roma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8858,31,destro mattia,bologna,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3337,31,patric,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
407,31,mirante antonio,bologna,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
9827,31,milik arkadiusz,napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8657,31,borriello marco,cagliari,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7829,31,sanchez carlos,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5170,31,cristante bryan,atalanta,C,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2145,31,fazio federico,roma,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4634,31,baselli daniele,torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8834,31,defrel gregoire,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6509,31,kucka juraj,milan,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6970,31,mertens dries,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1019,31,andelkovic sinisa,palermo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5240,31,croce daniele,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9889,31,nestorovski ilija,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8802,31,chiesa federico,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8279,31,valero borja,fiorentina,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
1447,31,cacciatore fabrizio,chievo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6394,31,kondogbia geoffrey,inter,C,5.5,4.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
5655,31,farago' paolo,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6423,31,krejci ladislav,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3866,31,silvestre matias,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3919,31,spolli nicolas,chievo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5991,31,hamsik marek,napoli,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
