,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
2390,34,hoedt w,lazio,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3718,34,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7281,34,zielinski p,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2585,34,letschert t,sassuolo,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8579,34,ljajic a,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2647,34,lukaku j,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4032,34,alvarez r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7739,34,destro m,bologna,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
9408,34,schick p,sampdoria,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
322,34,karnezis o,udinese,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
7527,34,borriello m,cagliari,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9537,34,suso,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3221,34,pisacane f,cagliari,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2104,34,ferrari g,crotone,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5941,34,lulic s,lazio,C,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2399,34,hrvoje m,fiorentina,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7223,34,viviani f,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1336,34,bovo c,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1252,34,bereszynski b,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
13,34,berisha e,atalanta,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
584,34,skorupski l,empoli,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
5988,34,mario j,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1326,34,bonucci l,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3144,34,peluso f,sassuolo,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4630,34,chochev i,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8715,34,matos r,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8827,34,mertens d,napoli,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6429,34,parolo m,lazio,C,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4695,34,cristante b,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3408,34,rosi a,crotone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4767,34,cuadraro j,juventus,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1354,34,burdisso n,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1536,34,ceccherini f,crotone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
694,34,szczesny w,roma,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4257,34,baselli d,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
111,34,consigli a,sassuolo,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
