,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
53,18,berisha e,spal,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
914,18,ankersen p,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11015,18,conte,inter,0,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1935,18,demiral m,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6863,18,lukic s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8668,18,vieira r,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10609,18,sanabria a,genoa,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6846,18,locatelli m,sassuolo,C,7.5,7.0,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
8123,18,soriano r,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9425,18,falco f,lecce,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4389,18,tomovic n,spal,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
5985,18,farago p,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1951,18,denswil s,bologna,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3610,18,pellegrini lu,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9128,18,caputo f,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3544,18,palomino j,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
405,18,musso j,udinese,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2949,18,lucioni f,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8173,18,sprocati m,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10383,18,piatek k,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6024,18,fofana s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9498,18,floccari s,spal,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10924,18,zapata d,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2137,18,donati g,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11572,18,pioli,milan,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2118,18,djimsiti b,atalanta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1991,18,depaoli f,sampdoria,D,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
413,18,olsen r,cagliari,P,2.5,6.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
5471,18,cigarini l,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8156,18,spalek n,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2971,18,luiz felipe,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9660,18,immobile c,lazio,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
4804,18,barilla a,parma,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6786,18,linetty k,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2009,18,di lorenzo g,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
458,18,pau lopez,roma,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
8480,18,valoti m,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4584,18,adopo n,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5450,18,chiesa f,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2081,18,djidji k,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11557,18,nicola,genoa,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1915,18,de vrij s,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9441,18,farias d,lecce,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
538,18,sepe l,parma,P,1.0,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,2019-20
3744,18,radu s,lazio,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4857,18,behrami v,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7008,18,mancosu m,lecce,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5916,18,ekdal a,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1756,18,darmian m,parma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7030,18,mandragora r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10557,18,ronaldo c,juventus,A,18.5,8.5,9.0,0.0,0.0,0.0,0.0,1.0,2019-20
5322,18,candreva a,inter,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1730,18,danilo l,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9693,18,inglese r,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10314,18,pazzini g,verona,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
7052,18,mangraviti m,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7070,18,matuidi b,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11082,18,de zerbi,sassuolo,0,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3096,18,mancini g,roma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4308,18,toljan j,sassuolo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
600,18,silvestri m,verona,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8512,18,vecino m,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5296,18,callejon j,napoli,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
7101,18,medel g,bologna,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
