,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
13006,10,haas n,atalanta,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15566,10,rog m,napoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9534,10,wallace,lazio,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18335,10,gakpe s,genoa,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1585,10,puggioni c,sampdoria,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2017-18
8750,10,samir,udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9866,10,anderson f,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14579,10,mora l,spal,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16183,10,under c,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10971,10,calhanoglu h,milan,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
16139,10,torreira l,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15798,10,schiavon e,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18138,10,eder c,inter,A,,,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9187,10,tomovic n,chievo,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8700,10,salamon b,spal,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9711,10,acquah a,torino,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20,10,alisson,roma,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
15823,10,schmidt j,atalanta,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15650,10,romero a,crotone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9114,10,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9567,10,widmer s,udinese,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15616,10,rohden m,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15869,10,sensi s,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13121,10,hamsik m,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21761,10,nicola,crotone,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5760,10,hateboer h,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5948,10,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9472,10,vitor hugo,fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13236,10,ilicic j,atalanta,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
185,10,bizzarri a,udinese,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
357,10,confente a,chievo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9156,10,tomic m,sampdoria,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14547,10,montolivo r,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13138,10,hetemaj p,chievo,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
12540,10,fossati m,verona,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15656,10,sanchez c,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21976,10,spalletti,inter,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18235,10,falcinelli d,sassuolo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16046,10,suljic c,crotone,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15963,10,stoian a,crotone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9372,10,vanheusden z,inter,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5694,10,gravillon a,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
269,10,buffon g,juventus,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5857,10,heurtaux t,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5723,10,gyamfi b,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9780,10,alberto l,lazio,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13512,10,jorginho,napoli,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15736,10,schiattarella p,spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
78,10,berisha e,atalanta,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9350,10,van der wiel g,cagliari,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15968,10,strootman k,roma,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9262,10,torosidis v,bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8990,10,souprayen s,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15411,10,rigoni n,chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13036,10,hagi i,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8926,10,simic s,crotone,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14587,10,mounier a,bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20948,10,tonev a,crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16016,10,sturaro s,juventus,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12570,10,frattesi d,sassuolo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15512,10,rizzo l,spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
258,10,brignoli a,benevento,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
9627,10,zapata c,milan,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9322,10,vaisanen s,spal,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8967,10,skriniar m,inter,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
18298,10,floccari s,spal,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15697,10,saponara r,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18290,10,farias d,cagliari,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18181,10,el shaarawy s,roma,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15534,10,rodriguez t,genoa,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13081,10,hallfredsson e,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5916,10,hristov p,fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8769,10,sampirisi m,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
319,10,cerofolini m,fiorentina,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9663,10,zukanovic e,genoa,D,1.5,5.0,0.0,-0.5,0.0,0.0,-3.0,0.0,2017-18
5797,10,helander f,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
18148,10,edera s,torino,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
13194,10,iago f,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21855,10,pioli,fiorentina,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9822,10,allan m,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15900,10,spinazzola l,atalanta,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
40,10,belec v,benevento,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16103,10,tetteh j,cagliari,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9229,10,tonelli l,napoli,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
131,10,berni t,inter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9430,10,vicari f,spal,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21806,10,pecchia,verona,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8832,10,santon d,inter,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9018,10,spolli n,genoa,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5876,10,howedes b,juventus,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21917,10,semplici,spal,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15391,10,rigoni l,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1495,10,pinsoglio c,juventus,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15444,10,rincon t,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9835,10,alvarez r,sampdoria,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21907,10,sarri,napoli,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5676,10,gosens r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9393,10,venuti l,benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9059,10,strinic i,sampdoria,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16068,10,taider s,bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20968,10,trotta m,crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
205,10,borsellini d,udinese,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8846,10,silvestre m,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1534,10,piscitelli r,benevento,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1382,10,padelli d,inter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21751,10,montella,milan,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12800,10,giaccherini e,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17072,10,babacar k,fiorentina,A,8.5,6.5,0.0,0.0,0.0,2.0,0.0,0.0,2017-18
911,10,handanovic s,inter,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
7329,10,milenkovic n,fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6422,10,laurini v,fiorentina,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17096,10,bajic r,udinese,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21138,10,verde d,verona,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17749,10,coda m,benevento,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12658,10,gagliardini r,inter,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
13446,10,joao pedro,cagliari,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14743,10,nalini a,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21376,10,de zerbi,benevento,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10384,10,behrami v,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7299,10,migliore l,genoa,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7281,10,miangue s,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17129,10,balde i,sampdoria,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21363,10,d lopez,cagliari,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14960,10,parolo m,lazio,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6458,10,lazaar a,benevento,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1267,10,milinkovic v,torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10405,10,bellemo a,spal,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17166,10,belotti a,torino,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7218,10,mbaye i,bologna,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
964,10,ichazo s,torino,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7192,10,mauricio,lazio,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7388,10,miranda j,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14772,10,neto p,lazio,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15001,10,pellegrini l,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17018,10,armenteros s,benevento,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7642,10,nagatomo y,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21462,10,donadoni,bologna,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16885,10,zuculini f,verona,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6342,10,krafth e,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7589,10,n koulou n,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7574,10,musacchio m,milan,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
10285,10,bastien s,chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16940,10,acosty m,crotone,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
831,10,gollini p,atalanta,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
7526,10,murru n,sampdoria,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
15038,10,perisic i,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21423,10,di francesco,roma,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
16962,10,antenucci m,spal,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
847,10,gomis a,spal,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,2017-18
7487,10,moretti e,torino,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
12809,10,gil dias,fiorentina,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6368,10,larsen j,udinese,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
17813,10,cutrone p,milan,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10744,10,biondini d,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1296,10,mirante a,bologna,P,2.5,4.5,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
7465,10,moreno h,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10326,10,bearzotti e,verona,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21413,10,delneri,udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7447,10,molinaro c,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17778,10,cornelius a,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
889,10,guerrieri g,lazio,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12669,10,garritano l,chievo,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7164,10,mattiello f,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6496,10,letizia g,benevento,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6912,10,mancini g,atalanta,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
