,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
796,9,ADANI Daniele,ASCOLI,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
6040,9,LEDESMA Cristian,LECCE,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
6192,9,MARCHIONNI Marco,PARMA,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8915,9,MONTELLA Vincenzo,ROMA,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,,2005-06
8758,9,LANGELLA Antonio,CAGLIARI,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8119,9,CHIESA Enrico,SIENA,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,,2005-06
813,9,AGOSTINI Alessandro,CAGLIARI,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
8208,9,COSSU Andrea,CAGLIARI,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
7016,9,SANTANA Mario Alberto,PALERMO,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
776,9,ZANCOPE' Adriano,TREVISO,P,5.5,7.0,-1.0,-0.5,0.0,0.0,0.0,,2005-06
3894,9,ZAMBROTTA Gianluca,JUVENTUS,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8223,9,COZZOLINO Giuseppe,LECCE,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
3777,9,VARGAS Jorge,LIVORNO,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
7752,9,AMAURI Carvalho,CHIEVO,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,2005-06
8956,9,MUTU Adrian,JUVENTUS,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,,2005-06
4151,9,ALMIRON Sergio,EMPOLI,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
787,9,ABRUZZESE Giuseppe,LECCE,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8934,9,MUSLIMOVIC Zlatan,MESSINA,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,,2005-06
8778,9,LOCATELLI Tomas,SIENA,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
1350,9,CASTELLINI Marcello,SAMPDORIA,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
5049,9,DE ASCENTIS Diego,LIVORNO,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
7051,9,SEEDORF Clarence,MILAN,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,,2005-06
2473,9,LANNA Salvatore,CHIEVO,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
2542,9,LEGROTTAGLIE Nicola,SIENA,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,,2005-06
1322,9,CASSETTI Marco,LECCE,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,,2005-06
6759,9,PAZIENZA Michele,FIORENTINA,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
685,9,SICIGNANO Vincenzo,LECCE,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,,2005-06
8881,9,MARTINS Obafemi Akinwunmi,INTER,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
6119,9,MAMEDE Jose',MESSINA,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,,2005-06
5210,9,DONADEL Marco,FIORENTINA,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
8848,9,MAKINWA Stephen,PALERMO,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
6711,9,PARRAVICINI Francesco,TREVISO,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,,2005-06
3044,9,PANUCCI Christian,ROMA,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8174,9,CORRADI Bernardo,PARMA,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8903,9,MISSIROLI Simone,REGGINA,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,,2005-06
1608,9,COSTACURTA Alessandro,MILAN,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
2985,9,PACI Massimo,ASCOLI,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
1238,9,CANNAVARO Fabio,JUVENTUS,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
6149,9,MANCINI Amantino,ROMA,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,,2005-06
4985,9,DABO Ousmane,LAZIO,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,,2005-06
735,9,STORARI Marco,MESSINA,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,,2005-06
7776,9,AMORUSO Nicola,REGGINA,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
2462,9,KUFFOUR Samuel,ROMA,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
1567,9,CORDOBA Ivan Ramiro,INTER,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,2005-06
6158,9,MANFREDINI Christian,LAZIO,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,,2005-06
2507,9,LANZARO Maurizio,REGGINA,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,2005-06
7842,9,BEGHETTO Luigi,TREVISO,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,,2005-06
2965,9,ODDO Massimo,LAZIO,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,,2005-06
6073,9,LIVERANI Fabio,LAZIO,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,,2005-06
8094,9,CAVALLI Simone,REGGINA,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,2005-06
