,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
4204,36,venuti l,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4869,36,bertolacci a,genoa,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
5381,36,costa d,juventus,C,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
199,36,cordaz a,crotone,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
7178,36,padoin s,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8894,36,eder,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1484,36,capradossi e,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9647,36,mertens d,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
4126,36,tomovic n,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4864,36,bernardeschi f,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10605,36,allegri,juventus,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8057,36,veloso m,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3847,36,salamon b,spal,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7483,36,rafinha,inter,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
7092,36,nainggolan r,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6082,36,grassi a,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6536,36,kurtic j,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2208,36,florenzi a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2398,36,hateboer h,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9349,36,karamoh y,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
592,36,sirigu s,torino,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
4381,36,acquah a,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5060,36,brozovic m,inter,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2813,36,lukaku j,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10636,36,ballardini,genoa,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
241,36,cragno a,cagliari,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
8459,36,borini f,milan,A,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
4555,36,barak a,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1148,36,bastos,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9186,36,iemmello p,benevento,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3852,36,samir,udinese,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6306,36,ionita a,cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
10007,36,petkovic b,verona,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1459,36,cancelo j,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
280,36,donnarumma g,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
9701,36,niang m,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9657,36,milik a,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10670,36,d anna,chievo,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6052,36,gonalons m,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
11046,36,mazzarri,torino,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
