,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
11709,31,zenga,cagliari,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10629,31,sanchez a,inter,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9200,31,cornelius a,parma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9732,31,insigne l,napoli,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
11233,31,gattuso,napoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9574,31,ghezzal r,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10836,31,teodorczyk l,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10007,31,martinez l,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
108,31,consigli a,sassuolo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
11429,31,lopez,brescia,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9548,31,gervinho,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
151,31,donnarumma g,milan,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
364,31,meret a,napoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
10044,31,mertens d,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
11415,31,longo,torino,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9525,31,gabbiadini m,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
201,31,dragowski b,fiorentina,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10061,31,milik a,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9500,31,floccari s,spal,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11406,31,liverani,lecce,0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11591,31,pioli,milan,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10089,31,muriel l,atalanta,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9594,31,haraslin l,sassuolo,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10800,31,stepinski m,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9601,31,higuain g,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10862,31,torregrossa e,brescia,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
10920,31,zapata d,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
