,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
7371,16,valdes jaime,lecce,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,2005-06
406,16,doni alexander marangao,roma,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
1460,16,coda andrea,empoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6914,16,pizarro david,inter,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
7034,16,seedorf clarence,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1447,16,coco francesco,livorno,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
5072,16,de martino raffaele,treviso,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1660,16,cribari sanchez emilson,lazio,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
467,16,frey sebastian,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
4228,16,barone simone,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4096,16,abeijon nelson,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
587,16,pavarini nicola,reggina,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,2005-06
8764,16,langella antonio,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1696,16,cristante filippo,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3443,16,samuel walter,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5101,16,de rossi daniele,roma,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
3506,16,siviglia sebastiano,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4885,16,cozza francesco,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8647,16,ibrahimovic zlatan,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4068,16,zoro kpolo,messina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1789,16,dainelli dario,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9067,16,pellissier sergio,chievo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7512,16,vieira patrick,juventus,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1381,16,chiellini giorgio,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5231,16,donati massimo,messina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6738,16,passoni dario,livorno,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4034,16,zenoni cristian,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4927,16,d'agostino gaetano,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9051,16,pelle' graziano,lecce,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4203,16,aquilani alberto,roma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7074,16,semioli franco,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9048,16,pazzini giampaolo,fiorentina,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
5049,16,de ascentis diego,livorno,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3420,16,sala luigi,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
640,16,peruzzi angelo,lazio,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
1270,16,cannavaro paolo,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7476,16,veron juan sebastian,inter,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
378,16,dida nelson,milan,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1834,16,del grosso cristiano,ascoli,D,3.0,5.0,0.0,0.0,0.0,-2.0,0.0,2005-06
3548,16,stam jaap,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5197,16,donadel marco,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6793,16,perrotta simone,roma,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
6797,16,pieri mirko,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8712,16,konan haouliais axel cedr,lecce,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3044,16,panucci christian,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1809,16,de rosa gaetano,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3492,16,simic dario,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6832,16,pinga andre',treviso,C,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,2005-06
1629,16,cottafava marcello,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4850,16,cordova nicolas andres,ascoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8733,16,kutuzov vitalii,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1404,16,chivu cristian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9216,16,rigano' christian,empoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6478,16,nedved pavel,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6116,16,mamede jose',messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3214,16,pisano marco,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8391,16,di natale antonio,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2226,16,gamberini alessandro,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9374,16,suazo david,cagliari,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
2215,16,galeoto francesco,treviso,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7950,16,bonazzoli emiliano,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3854,16,zaccardo cristian,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1101,16,bovo cesare,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8310,16,di canio paolo,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2335,16,grosso fabio,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5933,16,jorgensen martin,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
986,16,bega francesco,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2191,16,galante fabio,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2586,16,lucarelli alessandro,reggina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3952,16,zanetti javier aldemar,inter,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
4623,16,camoranesi mauro,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2358,16,gustavo lazzaretti de ara,treviso,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6170,16,manfredini christian,lazio,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
173,16,bucci luca,parma,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
3707,16,ujfalusi tomas,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5510,16,foggia pasquale,ascoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8133,16,chiesa enrico,siena,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
1113,16,burdisso nicolas andres,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7910,16,bogdani erjon,siena,A,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
4381,16,bonanni massimo,palermo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3874,16,zambrotta gianluca,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4645,16,camorani alfonso,lecce,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5604,16,gasbarroni andrea,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9327,16,shevchenko andriy,milan,A,12.5,6.5,6.0,0.0,0.0,0.0,0.0,2005-06
64,16,amelia marco,livorno,P,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2005-06
162,16,berti gianluca,empoli,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2005-06
805,16,agostini alessandro,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6113,16,luciano siqueira,chievo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
9394,16,tare igli,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3241,16,portanova daniele,siena,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4424,16,bresciano mark,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9475,16,toni luca,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2304,16,grandoni alessandro,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9490,16,totti francesco,roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
8349,16,di michele david,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6010,16,lazetic nikola,livorno,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5982,16,keller christian thielsen,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8063,16,caracciolo andrea,palermo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2527,16,lauro maurizio,reggina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2538,16,legrottaglie nicola,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
855,16,aronica salvatore,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8359,16,di napoli arturo,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2281,16,giuliatto alberto,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2567,16,lopez diego luis,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
9437,16,tiribocchi simone,chievo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
6042,16,ledesma cristian,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2507,16,lanzaro maurizio,reggina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5974,16,kaka' ricardo,milan,C,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
6074,16,liverani fabio,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9422,16,tavano francesco,empoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7992,16,brienza franco,palermo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4598,16,cambiasso esteban,inter,C,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2499,16,lanna salvatore,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4552,16,busce' antonio,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
839,16,angelo mariano,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2245,16,gastaldello daniele,siena,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5632,16,gattuso gennaro ivan,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3780,16,vargas jorge,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4403,16,bonetto riccardo,empoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1040,16,biava giuseppe,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5842,16,guana roberto,ascoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6197,16,marchionni marco,parma,C,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
3277,16,pratali francesco,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
218,16,campagnolo andrea,cagliari,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
8146,16,colombo corrado,ascoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5784,16,gonzalez mariano nicolas,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2407,16,kaladze kakha,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2106,16,ferri michele,palermo,D,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
5423,16,filippini emanuele,treviso,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,2005-06
9586,16,vucinic mirko,lecce,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
6337,16,moro davide,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8464,16,fava dino,treviso,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
7767,16,amoruso nicola,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6366,16,morrone stefano,livorno,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
5714,16,giunti federico,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
772,16,zancope' adriano,treviso,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
4344,16,blasi manuele,juventus,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2655,16,malago' marco,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4343,16,biso mattia,ascoli,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
3391,16,rullo erminio,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7222,16,taddei rodrigo,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5364,16,filippini antonio,treviso,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2044,16,favalli giuseppe,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3124,16,pavan simone,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8217,16,cozzolino giuseppe,lecce,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6419,16,muntari sulley ali,udinese,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4682,16,centi luis fernando,livorno,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2067,16,felipe dalbelo,udinese,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1220,16,cannavaro fabio,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4,16,abbiati christian,juventus,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
941,16,barzagli andrea,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9604,16,zampagna riccardo,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9250,16,rocchi tommaso,lazio,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
5752,16,gobbi massimo,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7717,16,adriano leite ribeiro,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
1193,16,canini michele,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
99,16,antonioli francesco,sampdoria,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
3905,16,zanchi marco,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2387,16,juarez de souza texeira,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5457,16,fini michele,ascoli,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
8189,16,corradi bernardo,parma,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
6243,16,mauri stefano,udinese,C,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
3172,16,pfertzel marc,livorno,D,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
9549,16,vieri christian,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7821,16,barreto paulo,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5805,16,grella vincenzo,parma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6259,16,mesto giandomenico,reggina,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
8446,16,esposito mauro,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2625,16,lucchini stefano,empoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4363,16,bolano jorge eladio,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4503,16,brocchi cristian,fiorentina,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
5478,16,fiore stefano,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2133,16,foglio paolo,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9540,16,trezeguet david,juventus,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
3626,16,thuram lilian ulien,juventus,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9298,16,sculli giuseppe,messina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4673,16,carobbio filippo,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
