,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
2497,29,helander f,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5436,29,dessena d,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6792,29,lukic s,torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3464,29,pisacane f,cagliari,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2699,29,krafth e,bologna,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6388,29,khedira s,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9517,29,kalinic n,fiorentina,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4603,29,barreto e,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
684,29,strakosha t,lazio,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
2746,29,letschert t,sassuolo,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7616,29,pulgar e,bologna,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1348,29,biraschi d,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5439,29,di francesco f,bologna,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2957,29,masiello a,atalanta,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
169,29,da costa a,bologna,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
1389,29,bovo c,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5100,29,chochev i,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2486,29,hateboer h,atalanta,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3766,29,salamon b,cagliari,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2727,29,laurini v,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9533,29,keita b,lazio,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3806,29,samir,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7485,29,perotti d,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2068,29,edenilson a,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8169,29,tello c,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9780,29,matri a,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8740,29,callejon j,napoli,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4621,29,baselli d,torino,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10239,29,pjaca m,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5262,29,cuadrado j,juventus,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
598,29,skorupski l,empoli,P,6.0,6.0,-3.0,0.0,0.0,3.0,0.0,0.0,2016-17
10711,29,kiyine s,chievo,0,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1778,29,costa a,empoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10477,29,schick p,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8110,29,tachtsidis p,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5775,29,freuler r,atalanta,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3109,29,moretti e,torino,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4839,29,birsa v,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10385,29,salah m,roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1841,29,d'ambrosio d,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1258,29,bellusci g,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
819,29,acerbi f,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2527,29,hoedt w,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9856,29,milik a,napoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3913,29,skriniar m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7864,29,sanchez c,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
521,29,rafael a,cagliari,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
4542,29,barberis a,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3419,29,peres b,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9474,29,iturbe j,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8582,29,balogh n,palermo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10150,29,perica s,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6064,29,hetemaj p,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1806,29,crescenzi a,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5801,29,gagliardini r,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5160,29,crisetig l,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1326,29,biraghi c,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8644,29,berardi d,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
