,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
9360,7,suazo david,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
799,7,agostini alessandro,cagliari,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
5061,7,de ascentis diego,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1385,7,chiellini giorgio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5963,7,kaka' ricardo,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2692,7,mandelli davide,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7498,7,vidigal jose',udinese,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4571,7,cambiasso esteban,inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
3852,7,zaccardo cristian,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4926,7,d'agostino gaetano,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9563,7,vucinic mirko,lecce,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1648,7,couto fernando,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6684,7,parravicini francesco,treviso,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6028,7,ledesma cristian,lecce,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5004,7,dacourt olivier,roma,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
7211,7,taddei rodrigo,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8582,7,gilardino alberto,milan,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
9140,7,quagliarella fabio,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8762,7,langella antonio,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8252,7,cruz julio ricardo,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
1891,7,di loreto marco,fiorentina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8257,7,dedic zlatko,parma,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
2285,7,grandoni alessandro,livorno,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
4226,7,barone simone,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3020,7,panucci christian,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1403,7,chivu cristian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5925,7,jorgensen martin,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8855,7,marazzina massimo,siena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1420,7,coco francesco,livorno,D,4.5,5.5,0.0,-1.0,0.0,0.0,0.0,2005-06
9090,7,pepe simone,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
879,7,aronica salvatore,messina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8339,7,di michele david,udinese,A,17.0,8.0,9.0,0.0,0.0,0.0,0.0,2005-06
9344,7,shevchenko andriy,milan,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
4622,7,camoranesi mauro,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8944,7,mutu adrian,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3198,7,pisano marco,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2673,7,maldini paolo,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2610,7,lucarelli alessandro,reggina,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7405,7,vannucchi ighli,empoli,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
174,7,bucci luca,parma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
2614,7,lucchini stefano,empoli,D,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
3712,7,ujfalusi tomas,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5233,7,donati massimo,messina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3766,7,vargas jorge,livorno,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
5856,7,guana roberto,ascoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6674,7,parola andrea,ascoli,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2319,7,grosso fabio,palermo,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5465,7,fiore stefano,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9601,7,zampagna riccardo,messina,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
7341,7,tonetto max,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8971,7,nonda shabani,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1478,7,coda andrea,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3243,7,portanova daniele,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4878,7,cozza francesco,reggina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
7353,7,valdes jaime,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4812,7,conticchio alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
330,7,de sanctis morgan,udinese,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
15,7,abbiati christian,juventus,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8646,7,ibrahimovic zlatan,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7465,7,veron juan sebastian,inter,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8443,7,esposito mauro,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8297,7,di canio paolo,lazio,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5380,7,filippini antonio,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5515,7,foggia pasquale,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5817,7,grella vincenzo,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7569,7,vogel johan,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1611,7,cottafava marcello,treviso,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7077,7,semioli franco,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6587,7,pandev goran,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9532,7,trezeguet david,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2220,7,galeoto francesco,treviso,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
7563,7,vigiani luca,reggina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
750,7,toldo francesco,inter,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1600,7,costacurta alessandro,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2566,7,lopez diego luis,cagliari,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7104,7,serginho dos santos,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2222,7,gamberini alessandro,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3083,7,pasqual manuel,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9159,7,recoba alvaro,inter,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
3882,7,zambrotta gianluca,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4732,7,cigarini luca,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3906,7,zanchi marco,messina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4987,7,dabo ousmane,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6136,7,mancini amantino,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8131,7,chiesa enrico,siena,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
7898,7,bogdani erjon,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7038,7,seedorf clarence,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3287,7,pratali francesco,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3007,7,pancaro giuseppe,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2471,7,lanna salvatore,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1322,7,cassetti marco,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
160,7,berti gianluca,empoli,P,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
3613,7,terlizzi christian,palermo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8993,7,obinna victor nsofor,chievo,A,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
1956,7,domizzi maurizio,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3481,7,sensini roberto nestor,udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
785,7,abruzzese giuseppe,lecce,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
602,7,pavarini nicola,reggina,P,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
8905,7,montella vincenzo,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7580,7,volpi sergio,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
973,7,bega francesco,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4517,7,budel alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4656,7,cariello alfredo,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5346,7,figo luis,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1347,7,castellini marcello,sampdoria,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4547,7,busce' antonio,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1179,7,canini michele,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6063,7,liverani fabio,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3182,7,pisano francesco,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1563,7,cordoba ivan ramiro,inter,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
2799,7,modesto francesco,reggina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
294,7,coppola ferdinando,ascoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
8519,7,flachi francesco,sampdoria,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7166,7,solari santiago hernan,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
651,7,peruzzi angelo,lazio,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
1883,7,dellafiore hernan paolo,treviso,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
3651,7,tosto vittorio,ascoli,D,13.0,7.5,6.0,-0.5,0.0,0.0,0.0,2005-06
5085,7,de rossi daniele,roma,C,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1551,7,contini matteo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
740,7,storari marco,messina,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2005-06
471,7,frey sebastian,fiorentina,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
9406,7,tavano francesco,empoli,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,2005-06
424,7,fontana alberto,chievo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
7883,7,bjelanovic sasa,ascoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8834,7,makinwa stephen,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8206,7,cossu andrea,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5684,7,giampa' domenico,messina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3641,7,thuram lilian ulien,juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2875,7,negro paolo,siena,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7125,7,simplicio fabio,parma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
