,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
7007,30,missiroli,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
187,30,boruc,fiorentina,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2010-11
1611,30,cannavaro p,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
9,30,abbiati,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2010-11
10103,30,okaka,bari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
7030,30,modesto,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
7047,30,montolivo,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
1340,30,biava,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
5769,30,gobbi,parma,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2010-11
10001,30,morimoto,catania,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
2220,30,fabiano,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
4439,30,baiocco,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
584,30,muslera,lazio,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
2151,30,dias,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
7349,30,palladino,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
809,30,abate,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
3103,30,munoz,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
7479,30,pazienza,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
8579,30,zanetti j,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
8343,30,valiani,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2010-11
8540,30,zambelli,brescia,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
10558,30,uribe,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
1123,30,augustyn,catania,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
6759,30,martinez ja,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
2053,30,daprela,brescia,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
4104,30,zauri,sampdoria,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2010-11
5428,30,fernandes,chievo,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2010-11
7439,30,pastore,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
6290,30,konko,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
6923,30,mesto,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
10038,30,moscardelli,chievo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2010-11
6053,30,ilicic,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
4087,30,zapata,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
10042,30,mutu,fiorentina,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2010-11
