,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatto_subito,gol_su_rigore,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,assist_su_rigore,yyss
1232,19,djimsiti b,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
261,19,pau lopez,roma,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6084,19,mihajlovic,bologna,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3789,19,dominguez n,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1066,19,chiellini g,juventus,D,,,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2760,19,rincon t,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2274,19,tomiyasu t,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4299,19,kessie f,milan,C,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4916,19,vlahovic d,fiorentina,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2054,19,spinazzola l,roma,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5228,19,rebic a,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3608,19,tello a,benevento,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
284,19,donnarumma g,milan,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6094,19,nicola,torino,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2438,19,veretout j,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
902,19,maehle j,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3627,19,bentancur r,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2083,19,caldara m,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2450,19,meite s,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6091,19,pirlo,juventus,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5717,19,martinez l,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4606,19,lasagna k,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3525,19,barella n,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4326,19,brozovic m,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2266,19,marchizza r,spezia,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
6047,19,stroppa,crotone,0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5239,19,morata a,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1316,19,dijks m,bologna,D,,,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3659,19,acampora g,spezia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4574,19,sanchez a,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4377,19,bonaventura g,fiorentina,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5767,19,conte,inter,0,4.5,5.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2020-21
1018,19,rodriguez r,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3557,19,tonali s,milan,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
961,19,caldirola l,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5656,19,mayoral b,roma,A,13.0,7.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1286,19,skriniar m,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5213,19,verde d,spezia,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
965,19,demiral m,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
109,19,sirigu s,torino,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3682,19,hetemaj p,benevento,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5342,19,piccoli r,spezia,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5688,19,messias j,crotone,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2622,19,cristante b,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4401,19,viola n,benevento,C,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4490,19,pereyra r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2214,19,dell orco c,spezia,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1025,19,caceres m,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1272,19,calabria d,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3480,19,benali a,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2189,19,larsen s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1186,19,terzi c,spezia,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3745,19,verdi s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2696,19,deulofeu g,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5706,19,improta r,benevento,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1178,19,becao r,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5316,19,simy n,crotone,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1148,19,karsdorp r,roma,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5645,19,ilicic j,atalanta,A,10.5,7.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3423,19,gojak a,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
230,19,montipo l,benevento,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1048,19,hernandez t,milan,D,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3570,19,ramsey a,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2481,19,linetty k,torino,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
6030,19,gasperini,atalanta,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1305,19,djidji k,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2176,19,barba f,benevento,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5159,19,palacio r,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
162,19,handanovic s,inter,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2487,19,vulic m,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4512,19,zaza s,torino,A,13.0,7.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2182,19,danilo ds,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
952,19,de silvestri l,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3565,19,ionita a,benevento,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4375,19,walace s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1247,19,lyanco,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3696,19,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5401,19,lapadula g,benevento,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1093,19,pereira p,crotone,D,7.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,2020-21
518,19,singo w,torino,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
1491,19,samir,udinese,D,6.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4787,19,skov olsen a,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
424,19,pezzella ger,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2913,19,sensi s,inter,C,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5068,19,caprari g,benevento,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3022,19,diawara a,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4085,19,iago falque,benevento,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
411,19,young a,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
549,19,danilo l,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3157,19,rabiot a,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
402,19,palomino j,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1892,19,tuia a,benevento,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
816,19,luperto s,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
554,19,kjaer s,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3878,19,castrovilli g,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2884,19,zanellato n,crotone,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1461,19,chabot j,spezia,D,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3280,19,mckennie w,juventus,C,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4062,19,agoume l,spezia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5123,19,barrow m,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2876,19,lukic s,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
379,19,ibanez r,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5125,19,ibrahimovic z,milan,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1919,19,de maio s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
376,19,gollini p,atalanta,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1715,19,izzo a,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5924,19,gotti,udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1870,19,hateboer h,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1583,19,marrone l,crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5463,19,lukaku r,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1792,19,cuadrado j,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5561,19,galabinov a,spezia,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4121,19,castillejo s,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3204,19,diaz b,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4134,19,vidal a,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5082,19,siligardi l,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5084,19,farias d,spezia,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1810,19,bastoni a,inter,D,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3211,19,pessina m,atalanta,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1541,19,romero c,atalanta,D,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
1823,19,reca a,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1560,19,bonifazi k,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5092,19,sansone n,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5060,19,leao r,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1785,19,kalulu p,milan,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3221,19,arthur m,juventus,C,,,3.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3184,19,soriano r,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
507,19,zeegelaar m,udinese,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3006,19,estevez n,spezia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5490,19,muriel l,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1841,19,b peres,roma,D,7.0,6.5,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,2020-21
1522,19,kumbulla m,roma,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
444,19,golemic v,crotone,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2939,19,da silva e,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1514,19,soumaoro a,bologna,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4689,19,orsolini r,bologna,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3235,19,pulgar e,fiorentina,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3174,19,perisic i,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2998,19,rojas l,crotone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
567,19,de ligt,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5864,19,inzaghi f,benevento,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
836,19,musacchio m,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5528,19,di serio g,benevento,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
863,19,hakimi a,inter,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5043,19,kouame c,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
587,19,buongiorno a,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2855,19,kulusevski d,juventus,C,,,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5890,19,italiano,spezia,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
334,19,dragowski b,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3337,19,malinovskyi r,atalanta,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3820,19,molina n,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4007,19,svanberg m,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2802,19,arslan t,udinese,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
1996,19,biraghi c,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
326,19,musso j,udinese,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4818,19,perez c,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3114,19,baselli d,torino,C,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5403,19,ronaldo c,juventus,A,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5147,19,belotti a,torino,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5882,19,pioli,milan,0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5521,19,mandzukic m,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3807,19,dabo b,benevento,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4033,19,bernardeschi f,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1673,19,smalling c,roma,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
606,19,erlic m,spezia,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2036,19,milenkovic n,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1666,19,martinez quarta,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
855,19,nuytinck b,udinese,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
336,19,cordaz a,crotone,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3997,19,maggiore g,spezia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3314,19,amrabat s,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1429,19,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
844,19,glik k,benevento,D,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4230,19,schouten j,bologna,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2823,19,villar g,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5812,19,prandelli,fiorentina,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3064,19,vignato e,bologna,C,,,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
353,19,szczesny w,juventus,P,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1707,19,de vrij s,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
