code,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
809,1,abate i,milan,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10013,1,palladino r,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5244,1,croce d,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1787,1,costa a,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3189,1,murru n,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8705,1,boye' l,torino,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6368,1,khedira s,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3212,1,nagatomo y,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7779,1,rohden m,crotone,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1763,1,cosic u,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3238,1,oikonomou m,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6408,1,kondogbia g,inter,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7529,1,poli a,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1719,1,coda a,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5192,1,cristante b,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8722,1,budimir a,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3279,1,paletta g,milan,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
1737,1,conti a,atalanta,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6353,1,kessie' f,atalanta,C,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
10482,1,schick p,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8225,1,torreira l,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9559,1,kishna r,lazio,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8648,1,berardi d,sassuolo,A,9.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2016-17
9978,1,ocampos l,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3062,1,miranda j,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1890,1,danilo l,udinese,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1879,1,dainelli d,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3083,1,molinaro c,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8247,1,valdifiori m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3092,1,moretti e,torino,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10002,1,palacio r,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5305,1,d'alessandro m,atalanta,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7271,1,padoin s,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1828,1,d'ambrosio d,inter,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9519,1,kalinic n,fiorentina,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1821,1,crescenzi a,pescara,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8678,1,borriello m,cagliari,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
261,1,handanovic s,inter,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
1692,1,cionek t,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10047,1,paloschi a,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7234,1,obi j,torino,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6458,1,krejci l,bologna,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3433,1,peres b,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1592,1,ceccherini f,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1549,1,capuano m,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10086,1,pavoletti l,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8144,1,tello a,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9383,1,immobile c,lazio,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6568,1,kurtic j,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3512,1,raimondi c,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
643,1,sorrentino s,chievo,P,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
3519,1,rajkovic s,palermo,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
3524,1,ranocchia a,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4971,1,candreva a,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10450,1,sau m,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3542,1,regini v,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10119,1,pellissier s,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
649,1,sportiello m,atalanta,P,1.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
4949,1,buchel m,empoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10077,1,parigini v,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5359,1,de paul r,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7885,1,saponara r,empoli,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9413,1,inglese r,chievo,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8179,1,tello c,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7229,1,ntcham o,genoa,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1659,1,chiellini g,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6477,1,krunic r,empoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3326,1,pasqual m,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7558,1,politano m,sassuolo,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8749,1,callejon j,napoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9435,1,insigne l,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
213,1,donnarumma g,milan,P,8.0,7.0,-2.0,0.0,0.0,3.0,0.0,0.0,2016-17
10057,1,pandev g,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1642,1,cesar b,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7757,1,rizzo l,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3360,1,pavlovic d,sampdoria,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5079,1,cataldi d,lazio,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3383,1,peluso f,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1623,1,ceppitelli l,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5050,1,castro l,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6509,1,kucka j,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
537,1,reina p,napoli,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
9962,1,niang m,milan,A,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1961,1,de silvestri l,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8496,1,adriano luiz,milan,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2630,1,izzo a,genoa,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8410,1,verre v,pescara,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5683,1,fazzi n,crotone,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2351,1,ghoulam f,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2338,1,gentiletti s,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2651,1,jesus j,roma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2332,1,gazzola m,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
371,1,lamanna e,genoa,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
5666,1,eramo m,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2668,1,koulibaly k,napoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5664,1,embalo c,palermo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5947,1,hallfredsson e,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2311,1,gastaldello d,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9855,1,milik a,napoli,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9865,1,muriel l,sampdoria,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2712,1,krafth e,bologna,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8418,1,vives g,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8534,1,bacca c,milan,A,15.5,7.5,6.0,0.0,0.0,2.0,0.0,0.0,2016-17
9732,1,martinez jo,torino,A,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7837,1,salzano a,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5844,1,gazzi a,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8446,1,zielinski p,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9818,1,meggiorini r,chievo,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2485,1,gyomber n,pescara,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5797,1,gagliardini r,atalanta,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2508,1,heurtaux t,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7940,1,spinazzola l,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10537,1,simy,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2534,1,hoedt w,lazio,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7831,1,sala j,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2551,1,hysaj e,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2401,1,gobbi m,chievo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5894,1,gomez a,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5737,1,fofana s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
435,1,padelli d,torino,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
439,1,pelagotti a,empoli,P,4.5,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
387,1,marchetti f,lazio,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2592,1,isla m,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8823,1,chiesa f,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5629,1,dzemaili b,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5987,1,hamsik m,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2106,1,evra p,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5478,1,di gennaro d,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9627,1,lopez maxi,torino,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2077,1,emerson p,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7303,1,paredes l,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2040,1,drame' b,atalanta,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2913,1,martella b,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9609,1,lombardi c,lazio,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
2029,1,dos santos c,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6157,1,ionita a,cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8611,1,belotti a,torino,A,6.0,6.0,3.0,0.0,0.0,-3.0,0.0,0.0,2016-17
8310,1,vecino m,fiorentina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7294,1,pajac m,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1977,1,de vrij s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8630,1,bentivegna a,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7859,1,sanchez c,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2983,1,masina a,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6096,1,hiljemark o,palermo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9695,1,mandzukic m,juventus,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9919,1,nestorovski i,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7461,1,perotti d,roma,C,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
8379,1,verdi s,bologna,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7442,1,perisic i,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2224,1,fiamozzi r,genoa,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2737,1,laurini v,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
479,1,posavec j,palermo,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
2188,1,ferrari g,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7333,1,parolo m,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9670,1,manaj r,pescara,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6055,1,hernanes,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2804,1,lukaku j,lazio,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2145,1,fazio f,roma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8344,1,veloso m,genoa,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8581,1,balogh n,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
329,1,karnezis o,udinese,P,2.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,2016-17
2835,1,maietta d,bologna,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6072,1,hetemaj p,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9638,1,maccarone m,empoli,A,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
2871,1,manolas k,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8130,1,taider s,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8769,1,caprari g,pescara,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6598,1,laxalt d,genoa,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1099,1,antonelli l,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4607,1,barreto e,sampdoria,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9202,1,giannetti n,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3982,1,toloi r,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
738,1,tatarusanu c,fiorentina,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
1091,1,antei l,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6884,1,mazzitelli l,sassuolo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6898,1,medel g,inter,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7672,1,radovanovic i,chievo,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4011,1,tomovic n,fiorentina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10299,1,quagliarella f,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
66,1,buffon g,juventus,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
1050,1,angella g,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8975,1,dybala p,juventus,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8005,1,strootman k,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4621,1,baselli d,torino,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3573,1,rispoli a,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9219,1,gilardino a,empoli,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1130,1,astori d,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3812,1,sampirisi m,crotone,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1227,1,basta d,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8057,1,suso,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10683,1,zapata d,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1193,1,barzagli a,juventus,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10426,1,sallai r,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7714,1,rigoni n,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1011,1,alves d,juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3864,1,silvestre m,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
718,1,szczesny w,roma,P,7.0,,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
6829,1,magnanelli f,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7909,1,sensi s,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4671,1,benali a,pescara,C,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
10265,1,pucciarelli m,empoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9235,1,higuain g,juventus,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
8930,1,djordjevic f,lazio,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7155,1,nagy a,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4744,1,bernardeschi f,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9176,1,gabbiadini m,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8992,1,dzeko e,roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
876,1,albiol r,napoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4266,1,zukanovic e,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7703,1,rigoni l,genoa,C,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
10373,1,rossi g,fiorentina,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
860,1,adnan a,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
853,1,adjapong c,sassuolo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4284,1,zuparic d,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4292,1,acquah a,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10382,1,salah m,roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7075,1,montolivo r,milan,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
828,1,acerbi f,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4351,1,alvarez r,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4316,1,allan m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7095,1,munari g,cagliari,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9068,1,el shaarawy s,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
784,1,viviano e,sampdoria,P,7.0,6.5,0.0,-0.5,0.0,0.0,0.0,1.0,2016-17
9037,1,eder c,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7028,1,milinkovic s,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4207,1,zampano f,pescara,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4084,1,vermaelen t,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6945,1,memushaj l,pescara,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4110,1,vitiello r,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4133,1,wallace,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4482,1,badu e,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
980,1,alves b,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4152,1,widmer s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4518,1,banega e,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6970,1,mertens d,napoli,C,13.5,8.0,6.0,-0.5,0.0,0.0,0.0,0.0,2016-17
961,1,alonso m,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
943,1,alex sandro,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
911,1,aleesami h,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9129,1,falcinelli d,sassuolo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4454,1,badelj m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7971,1,stoian a,crotone,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4436,1,asamoah k,juventus,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
42,1,bizzarri a,pescara,P,3.5,6.0,-2.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6782,1,lodi f,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6843,1,maiello r,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
415,1,mirante a,bologna,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
7610,1,pulgar e,bologna,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3630,1,romagnoli a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4773,1,bertolacci a,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3605,1,rodriguez g,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8878,1,destro m,bologna,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
8846,1,de giorgio p,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4827,1,birsa v,chievo,C,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
7181,1,nainggolan r,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7734,1,rincon t,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6675,1,lemina m,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4815,1,biondini d,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10195,1,petagna a,atalanta,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1333,1,biraghi c,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9290,1,icardi m,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
664,1,storari m,cagliari,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
