,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
1609,2,coda andrea,sampdoria,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
6488,2,maiello raffaele,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
9013,2,keita balde' diao,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
8367,2,di natale antonio,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
3122,2,moretti emiliano,torino,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2015-16
5520,2,fernando lucas martins,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2015-16
1934,2,edenilson andrade dos san,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
9872,2,thereau cyril,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
511,2,rafael de andrade bittenc,verona,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2015-16
3370,2,peres bruno,torino,D,6.5,5.5,0.0,0.0,0.0,0.0,0.0,1.0,2015-16
6401,2,lopez david,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
8507,2,dzeko edin,roma,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2015-16
4257,2,acquah afriyie,torino,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
7863,2,viviani federico,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
3402,2,piris ivan,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
3069,2,moras evangelos,verona,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2015-16
4169,2,zapata cristian,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
7998,2,bacca carlos,milan,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2015-16
3417,2,pisano eros,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
4480,2,benassi marco,torino,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
5562,2,florenzi alessandro,roma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
9476,2,muriel luis,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
6390,2,lollo lorenzo,carpi,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2015-16
740,2,viviano emiliano,sampdoria,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2015-16
1774,2,de maio sebastien,genoa,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
6932,2,palombo angelo,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
9789,2,salah mohamed,roma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
6871,2,ntcham olivier,genoa,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
1739,2,danilo larangeira,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
8170,2,callejon jose' maria,napoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
9362,2,mchedlidze levan,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
6057,2,jorginho,napoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
1919,2,drame' boukary,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
7639,2,suso,milan,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
