,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
808,37,agostini alessandro,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7982,37,borriello marco,treviso,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
532,37,lobont bogdan,fiorentina,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
235,37,castellazzi luca,sampdoria,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
948,37,barzagli andrea,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7595,37,volpi sergio,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9464,37,toni luca,fiorentina,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,2005-06
1943,37,domizzi maurizio,ascoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
3080,37,pasqual manuel,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6395,37,morrone stefano,livorno,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4774,37,coly ferdinand,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6733,37,passoni dario,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2909,37,nesta alessandro,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1064,37,bizera emerson j. b.,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1712,37,cudini mirko,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4435,37,bresciano mark,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1669,37,cribari sanchez emilson,lazio,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
612,37,pelizzoli ivan,reggina,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,2005-06
3291,37,pratali francesco,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
145,37,benussi francesco,lecce,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1275,37,cannavaro paolo,parma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
7640,37,zanetti paolo,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5079,37,de martino raffaele,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2147,37,franceschini ivan,reggina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
22,37,agliardi,palermo,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
5219,37,donadel marco,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8056,37,caracciolo andrea,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4569,37,buzzegoli daniele,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7024,37,seedorf clarence,milan,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
1650,37,couto fernando,parma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
9366,37,suazo david,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1282,37,carbone francesco,ascoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2260,37,gastaldello daniele,siena,D,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
2121,37,ferronetti damiano,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6996,37,santana mario alberto,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5273,37,emerson ferreira,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7680,37,zenoni damiano,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1688,37,cristante filippo,messina,D,3.5,4.5,0.0,-1.0,0.0,0.0,0.0,2005-06
5100,37,de rossi daniele,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8204,37,cossu andrea,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4563,37,busce' antonio,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3731,37,ujfalusi tomas,fiorentina,D,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
2428,37,kovac robert,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3830,37,wome pierre nlend,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2381,37,innocenti duccio,messina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6971,37,russotto andrea,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3735,37,valdez,treviso,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4224,37,barilla' antonio,reggina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2870,37,natali cesare,udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5824,37,grella vincenzo,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3326,37,raggi andrea,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
131,37,ballotta marco,lazio,P,9.0,7.0,-1.0,0.0,3.0,0.0,0.0,2005-06
4247,37,barone simone,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8726,37,kutuzov vitalii,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8365,37,di napoli arturo,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1045,37,biava giuseppe,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
576,37,mirante antonio,siena,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
3457,37,scurto giuseppe,chievo,D,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
2689,37,mandelli davide,chievo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3426,37,sala luigi,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9317,37,serafini matteo,empoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3131,37,pavan simone,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2897,37,negro paolo,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6237,37,mauri stefano,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7083,37,semioli franco,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6943,37,rui costa manuel,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
201,37,buffon gianluigi,juventus,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
4391,37,bondi,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2589,37,lucarelli alessandro,reggina,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2811,37,molinaro cristian,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4180,37,alvarez edgar anthony rey,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9301,37,sculli giuseppe,messina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2186,37,galante fabio,livorno,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6034,37,ledesma cristian,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1004,37,belleri manuel,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3903,37,zanchi marco,messina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
829,37,andreolli marco,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2452,37,kuffour samuel,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3866,37,zaccardo cristian,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
846,37,argilli,livorno,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3870,37,zambrotta gianluca,juventus,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5840,37,guana roberto,ascoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8328,37,di michele david,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5067,37,de ascentis diego,livorno,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6428,37,muntari sulley ali,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1049,37,billy philippe,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
120,37,balli daniele,empoli,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
5572,37,franceschini daniele,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6302,37,montolivo riccardo,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3337,37,rezaei rahman,messina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8025,37,capone andrea,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1932,37,diamoutene souleymane,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6628,37,paro matteo,siena,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4587,37,cambiasso esteban,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5375,37,filippini antonio,treviso,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6201,37,marchionni marco,parma,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
4158,37,almiron sergio,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
777,37,zancope' adriano,treviso,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2005-06
3974,37,zapata cristian eduardo,udinese,D,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2005-06
3573,37,stendardo guglielmo,lazio,D,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6881,37,pirlo andrea,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4930,37,d'agostino gaetano,messina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
717,37,storari marco,messina,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
6505,37,nocerino antonio,messina,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
318,37,de lucia alfonso,parma,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,2005-06
2974,37,paci massimo,ascoli,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
904,37,balleri david,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8272,37,del piero alessandro,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7433,37,vergassola simone,siena,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8526,37,flachi francesco,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8129,37,chiesa enrico,siena,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1137,37,cafu marcos,milan,D,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
2087,37,felipe dalbelo,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
9102,37,pozzi nicola,empoli,A,13.0,7.0,6.0,0.0,0.0,0.0,0.0,2005-06
7881,37,bjelanovic sasa,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3399,37,saidi,lecce,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
3167,37,pfertzel marc,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5776,37,gonzalez mariano nicolas,palermo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7287,37,tissone fernando,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2713,37,mantovani andrea,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7368,37,valdes jaime,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9134,37,quagliarella fabio,ascoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5643,37,gattuso gennaro ivan,milan,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4466,37,brighi matteo,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2097,37,ferri michele,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4322,37,biondini davide,reggina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
2575,37,lopez diego luis,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2845,37,moro fabio,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7809,37,bakayoko,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4005,37,zauri luciano,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4050,37,zenoni cristian,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8628,37,iaquinta vincenzo,udinese,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
7319,37,tommasi damiano,roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
7813,37,barreto paulo,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
2496,37,lanna salvatore,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7350,37,tonetto max,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1477,37,coda andrea,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
353,37,de sanctis morgan,udinese,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
5948,37,kaka' ricardo,milan,C,10.5,6.5,3.0,0.0,0.0,0.0,1.0,2005-06
8960,37,nanni roberto antonio,messina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
51,37,amelia marco,livorno,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2325,37,grosso fabio,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5450,37,fini michele,ascoli,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
6863,37,pinzi giampiero,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
366,37,dida nelson,milan,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,2005-06
4919,37,cristiano domenico,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6818,37,pinardi alex,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6108,37,luciano siqueira,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5944,37,jorgensen martin,fiorentina,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8546,37,floccari sergio,messina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9078,37,pellissier sergio,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3038,37,panucci christian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5985,37,kharja houssine,roma,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5405,37,filippini emanuele,treviso,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4660,37,cariello alfredo,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6354,37,moro davide,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2411,37,kaladze kakha,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3784,37,vargas jorge,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6213,37,marianini francesco,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7845,37,beghetto luigi,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4529,37,budel alessandro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5749,37,gobbi massimo,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9042,37,pazzini giampaolo,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5541,37,foti salvatore,sampdoria,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8251,37,cruz julio ricardo,inter,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,2005-06
6553,37,palombo angelo,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6002,37,kily gonzalez cristian,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6460,37,mutarelli massimo,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1110,37,burdisso nicolas andres,inter,D,3.5,4.5,0.0,-1.0,0.0,0.0,0.0,2005-06
2236,37,gamberini alessandro,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9183,37,reginaldo ferreira,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2932,37,oddo massimo,lazio,D,12.5,7.5,3.0,0.0,0.0,0.0,2.0,2005-06
1540,37,contini matteo,parma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3385,37,rullo erminio,lecce,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3173,37,piccolo felice,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7761,37,amoruso nicola,reggina,A,12.5,6.5,6.0,0.0,0.0,0.0,0.0,2005-06
3802,37,viali william,treviso,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7201,37,sullo salvatore,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4294,37,behrami valon,lazio,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
6114,37,maa boumsong daniel,inter,C,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
8873,37,martins obafemi akinwunmi,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7522,37,vieira patrick,juventus,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3175,37,pisano francesco,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7558,37,vigiani luca,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
251,37,chimenti antonio,cagliari,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,2005-06
3259,37,portanova daniele,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1740,37,cufre' leandro damian,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7944,37,bojinov valeri,fiorentina,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,2005-06
1993,37,esposito andrea,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4792,37,conti daniele,cagliari,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
925,37,balzaretti federico,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
511,37,julio cesar soares,inter,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
7399,37,vannucchi ighli,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9003,37,okaka chuka stefano,roma,A,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
7184,37,stankovic dejan,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9531,37,trezeguet david,juventus,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1092,37,bovo cesare,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4633,37,camoranesi mauro,juventus,C,8.0,7.5,0.0,-0.5,0.0,0.0,1.0,2005-06
6524,37,obodo chris,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5907,37,jimenez luis,fiorentina,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
8890,37,missiroli simone,reggina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1861,37,del grosso cristiano,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4112,37,alberto nieto,siena,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8976,37,nonda shabani,roma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2787,37,modesto francesco,reggina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6097,37,lodi francesco,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2022,37,falsini gianluca,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
9027,37,paulinho paulo sergio bet,livorno,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
706,37,squizzi lorenzo,chievo,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8657,37,ibrahimovic zlatan,juventus,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
6566,37,pandev goran,lazio,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
890,37,ascoli nicola,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
411,37,doni alexander marangao,roma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4275,37,baseggio walter,treviso,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
270,37,coppola ferdinando,ascoli,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,2005-06
2313,37,grandoni alessandro,livorno,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8495,37,ferrante marco,ascoli,A,6.0,6.0,3.0,0.0,-3.0,0.0,0.0,2005-06
665,37,saviano antonio,reggina,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
8599,37,godeas denis,palermo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6464,37,nedved pavel,juventus,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
4496,37,brocchi cristian,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8160,37,corradi bernardo,parma,A,12.5,7.0,6.0,-0.5,0.0,0.0,0.0,2005-06
7231,37,taddei rodrigo,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1525,37,conteh kewullay,palermo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
3588,37,stovini lorenzo,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5461,37,fiore stefano,fiorentina,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,2005-06
7853,37,bianchi rolando,reggina,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7416,37,vaskak blazey,treviso,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1794,37,dainelli dario,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1362,37,castellini marcello,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8580,37,gilardino alberto,milan,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
