,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
1332,1,biraghi c,pescara,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9977,1,ocampos l,genoa,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7270,1,padoin s,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1049,1,angella g,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10001,1,palacio r,inter,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3981,1,toloi r,atalanta,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10012,1,palladino r,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1010,1,alves d,juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8004,1,strootman k,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4010,1,tomovic n,fiorentina,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
979,1,alves b,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10046,1,paloschi a,atalanta,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7293,1,pajac m,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
960,1,alonso m,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8056,1,suso,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10056,1,pandev g,genoa,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6054,1,hernanes,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10076,1,parigini v,chievo,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7970,1,stoian a,crotone,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7302,1,paredes l,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6597,1,laxalt d,genoa,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
910,1,aleesami h,palermo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4083,1,vermaelen t,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10085,1,pavoletti l,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7939,1,spinazzola l,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5078,1,cataldi d,lazio,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
875,1,albiol r,napoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4109,1,vitiello r,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
859,1,adnan a,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
942,1,alex sandro,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6071,1,hetemaj p,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1090,1,antei l,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9961,1,niang m,milan,A,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1460,1,cacciatore f,chievo,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3629,1,romagnoli a,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9731,1,martinez jo,torino,A,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1410,1,burdisso n,genoa,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3681,1,rossettini l,torino,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8246,1,valdifiori m,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1371,1,bonucci l,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8224,1,torreira l,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
