,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,57,Sportiello M.,Por,P,5.5,-2.0,,1.0,,,,,6.5,Atalanta,9,2015-16
1,6,Bellini G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,9,2015-16
2,93,Drame B.,Dif,D,6.0,,,,,,,,6.0,Atalanta,9,2015-16
3,3,Toloi R.,Dif,D,5.0,,,,,,,1.0,4.0,Atalanta,9,2015-16
4,29,Paletta G.,Dif,D,5.0,,,,,,,,5.0,Atalanta,9,2015-16
5,15,De Roon M.,Cen,C,5.5,,,,,,1.0,,5.0,Atalanta,9,2015-16
6,88,Grassi A.,Cen,C,5.0,,,,,,1.0,,4.5,Atalanta,9,2015-16
7,27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,9,2015-16
8,7,Dalessandro M.,Tre,T,5.0,,,,,,,,5.0,Atalanta,9,2015-16
9,11,Moralez M.,Tre,T,6.0,,,,,,,,6.0,Atalanta,9,2015-16
10,51,Pinilla M.,Att,A,5.0,,,,,,,,5.0,Atalanta,9,2015-16
11,13,Masiello A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,9,2015-16
12,8,Migliaccio G.,Cen,C,6.0,,,,,,,,6.0,Atalanta,9,2015-16
13,10,Gomez A.,Tre,T,6.0,,,,,,,,6.0,Atalanta,9,2015-16
0,1,Da Costa A.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,9,2015-16
1,25,Masina A.,Dif,D,6.5,1.0,,,,,,,9.5,Bologna,9,2015-16
2,28,Gastaldello D.,Dif,D,6.5,1.0,,,,,,,9.5,Bologna,9,2015-16
3,4,Krafth E.,Dif,D,5.0,,,,,,,,5.0,Bologna,9,2015-16
4,2,Oikonomou M.,Dif,D,6.0,,,,,,,,6.0,Bologna,9,2015-16
5,30,Donsah G.,Cen,C,5.0,,,,,,,,5.0,Bologna,9,2015-16
6,21,Diawara A.,Cen,C,6.0,,,,,,,,6.0,Bologna,9,2015-16
7,22,Rizzo L.,Cen,C,6.0,,,,,,,,6.0,Bologna,9,2015-16
8,17,Giaccherini E.,Tre,T,6.5,,,,,,,,6.5,Bologna,9,2015-16
9,26,Mounier A.,Tre,T,5.5,,,,,,1.0,,5.0,Bologna,9,2015-16
10,10,Destro M.,Att,A,5.0,,,,,,,,5.0,Bologna,9,2015-16
11,15,Mbaye I.,Dif,D,5.0,,,,,,1.0,,4.5,Bologna,9,2015-16
12,23,Brienza F.,Tre,T,6.5,,,,,,,,6.5,Bologna,9,2015-16
13,7,Falco F.,Tre,T,,,,,,,,,,Bologna,9,2015-16
0,27,Belec V.,Por,P,5.0,-2.0,,,,,1.0,,2.5,Carpi,9,2015-16
1,34,Gabriel Silva A.,Dif,D,6.0,,,,,,,,6.0,Carpi,9,2015-16
2,3,Letizia G.,Dif,D,6.5,1.0,,,,,,,9.5,Carpi,9,2015-16
3,21,Romagnoli S.,Dif,D,6.0,,,,,,,,6.0,Carpi,9,2015-16
4,5,Zaccardo C.,Dif,D,6.0,,,,,,,,6.0,Carpi,9,2015-16
5,33,Spolli N.,Dif,D,5.0,,,,,,1.0,,4.5,Carpi,9,2015-16
6,39,Marrone L.,Cen,C,6.0,,,,,,,,6.0,Carpi,9,2015-16
7,4,Cofie I.,Cen,C,5.5,,,,,,,,5.5,Carpi,9,2015-16
8,20,Lollo L.,Cen,C,4.0,,,,,,,1.0,3.0,Carpi,9,2015-16
9,7,Matos,Tre,T,6.5,,,,,,,,6.5,Carpi,9,2015-16
10,12,Borriello M.,Att,A,6.0,,,,,,,,6.0,Carpi,9,2015-16
11,6,Gagliolo R.,Dif,D,6.0,,,,,,,,6.0,Carpi,9,2015-16
12,8,Bianco R.,Cen,C,5.5,,,,,,,,5.5,Carpi,9,2015-16
13,15,Lasagna K.,Att,A,,,,,,,,,,Carpi,9,2015-16
0,1,Bizzarri A.,Por,P,6.5,-1.0,,,,,,,5.5,Chievo,9,2015-16
1,12,Cesar B.,Dif,D,5.5,,,,,,,,5.5,Chievo,9,2015-16
