,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,31,2017-18
1,8,Gosens R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,31,2017-18
2,6,Palomino J.,Dif,D,5.5,,,,,,,,5.5,Atalanta,31,2017-18
3,5,Masiello A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,31,2017-18
4,28,Mancini G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,31,2017-18
5,33,Hateboer H.,Dif,D,5.5,,,,,,,,5.5,Atalanta,31,2017-18
6,11,Freuler R.,Cen,C,6.0,,,,,,1.0,,5.5,Atalanta,31,2017-18
7,15,De Roon M.,Cen,C,6.5,1.0,,1.0,,,,,10.5,Atalanta,31,2017-18
8,4,Cristante B.,Cen,C,6.0,,,,,,,,6.0,Atalanta,31,2017-18
9,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,31,2017-18
10,29,Petagna A.,Att,A,5.0,,,,,,1.0,,4.5,Atalanta,31,2017-18
11,3,Toloi R.,Dif,D,,,,,,,,,,Atalanta,31,2017-18
12,0,Barrow M.,Att,A,6.5,,,,,,,,6.5,Atalanta,31,2017-18
13,9,Cornelius A.,Att,A,6.0,,,,,,,,6.0,Atalanta,31,2017-18
0,1,Puggioni C.,Por,P,5.5,-4.0,,,,,,,1.5,Benevento,31,2017-18
1,0,Tosca A.,Dif,D,6.5,,,,,,,,6.5,Benevento,31,2017-18
2,6,Djimsiti B.,Dif,D,5.0,,,,,,,,5.0,Benevento,31,2017-18
3,23,Venuti L.,Dif,D,6.0,,,,,,,,6.0,Benevento,31,2017-18
4,0,Sagna B.,Dif,D,6.0,,,,,,,,6.0,Benevento,31,2017-18
5,0,Sandro R.,Cen,C,6.0,,,,,,,,6.0,Benevento,31,2017-18
6,14,Viola N.,Cen,C,6.0,,1.0,,,,,,7.0,Benevento,31,2017-18
7,66,Guilherme C.,Tre,T,5.5,,1.0,,,,,,6.5,Benevento,31,2017-18
8,99,Brignola E.,Tre,T,6.0,,,,,,,,6.0,Benevento,31,2017-18
9,10,Djuricic F.,Tre,T,7.0,,,,,,,,7.0,Benevento,31,2017-18
10,0,Diabate C.,Att,A,7.0,2.0,,,,,,,13.0,Benevento,31,2017-18
11,4,Del Pinto L.,Cen,C,,,,,,,,,,Benevento,31,2017-18
12,8,Cataldi D.,Cen,C,6.0,,,,,,,,6.0,Benevento,31,2017-18
13,9,Iemmello P.,Att,A,5.5,,,,,,,,5.5,Benevento,31,2017-18
0,83,Mirante A.,Por,P,6.5,-1.0,,,,,,,5.5,Bologna,31,2017-18
