,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
1474,34,coda andrea,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
367,34,dida nelson,milan,P,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4334,34,biondini davide,reggina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3560,34,stendardo guglielmo,lazio,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2721,34,materazzi marco,inter,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1157,34,candela vincent,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9202,34,rigano' christian,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7344,34,tonetto max,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2931,34,oddo massimo,lazio,D,11.0,7.0,3.0,0.0,0.0,0.0,1.0,2005-06
7207,34,taddei rodrigo,roma,C,11.0,7.0,3.0,0.0,0.0,0.0,1.0,2005-06
3967,34,zapata cristian eduardo,udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
4029,34,zenoni cristian,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
720,34,storari marco,messina,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
4918,34,cristiano domenico,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7850,34,beghetto luigi,treviso,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6568,34,pandev goran,lazio,C,13.5,7.5,6.0,0.0,0.0,0.0,0.0,2005-06
8488,34,ferrante marco,ascoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5921,34,jorgensen martin,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7277,34,tedesco giovanni,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
307,34,curci gianluca,roma,P,2.0,5.0,-3.0,0.0,0.0,0.0,0.0,2005-06
3398,34,saidi,lecce,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7294,34,tissone fernando,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3586,34,stovini lorenzo,lecce,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9120,34,quagliarella fabio,ascoli,A,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,2005-06
1130,34,cafu marcos,milan,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1138,34,camara ibrahima sory,parma,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,2005-06
8506,34,flachi francesco,sampdoria,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
