,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,5.5,-1.0,,,,,,,4.5,Atalanta,5,2017-18
1,3,Toloi R.,Dif,D,7.0,,,,,,,,7.0,Atalanta,5,2017-18
2,33,Hateboer H.,Dif,D,6.5,,,,,,,,6.5,Atalanta,5,2017-18
3,13,Caldara M.,Dif,D,7.0,1.0,,,,,,,11.5,Atalanta,5,2017-18
4,8,Gosens R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,5,2017-18
5,5,Masiello A.,Dif,D,6.5,,,,,,,,6.5,Atalanta,5,2017-18
6,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,5,2017-18
7,4,Cristante B.,Cen,C,6.5,,,,,,,,6.5,Atalanta,5,2017-18
8,10,Gomez A.,Tre,T,7.5,2.0,,1.0,,,,,14.5,Atalanta,5,2017-18
9,72,Ilicic J.,Tre,T,8.0,1.0,2.0,,,,,,13.5,Atalanta,5,2017-18
10,29,Petagna A.,Att,A,7.5,1.0,1.0,,,,,,11.5,Atalanta,5,2017-18
11,95,Bastoni A.,Dif,D,,,,,,,,,,Atalanta,5,2017-18
12,7,Orsolini R.,Tre,T,6.0,,,,,,,,6.0,Atalanta,5,2017-18
13,20,Vido L.,Att,A,6.0,,,,,,,,6.0,Atalanta,5,2017-18
0,1,Belec V.,Por,P,5.5,-4.0,,,,,,,1.5,Benevento,5,2017-18
1,23,Venuti L.,Dif,D,4.5,,,,,1.0,,,2.5,Benevento,5,2017-18
2,5,Lucioni F.,Dif,D,4.5,,,,,1.0,,,2.5,Benevento,5,2017-18
3,17,Di Chiara G.,Dif,D,5.5,,,,,,1.0,,5.0,Benevento,5,2017-18
4,3,Letizia G.,Dif,D,4.0,,,,,,,,4.0,Benevento,5,2017-18
5,77,Lazaar A.,Dif,D,5.0,,,,,,,,5.0,Benevento,5,2017-18
6,13,Chibsah R.,Cen,C,5.0,,,,,,,,5.0,Benevento,5,2017-18
7,8,Cataldi D.,Cen,C,5.0,,,,,,,,5.0,Benevento,5,2017-18
8,20,Memushaj L.,Cen,C,4.5,,,,,,,,4.5,Benevento,5,2017-18
9,32,Puscas G.,Att,A,5.0,,,,,,,,5.0,Benevento,5,2017-18
10,11,Coda M.,Att,A,5.5,,,,,,,,5.5,Benevento,5,2017-18
11,27,Parigini V.,Tre,T,5.5,,,,,,1.0,,5.0,Benevento,5,2017-18
12,90,Armenteros S.,Att,A,5.0,,,,,,,,5.0,Benevento,5,2017-18
0,83,Mirante A.,Por,P,6.5,-1.0,,,,,1.0,,5.0,Bologna,5,2017-18
1,15,Mbaye I.,Dif,D,5.5,,,,,,,,5.5,Bologna,5,2017-18
2,18,Helander F.,Dif,D,6.5,,,,,,,,6.5,Bologna,5,2017-18
3,25,Masina A.,Dif,D,5.0,,,,,,,,5.0,Bologna,5,2017-18
4,3,Gonzalez G.,Dif,D,6.5,,,,,,,,6.5,Bologna,5,2017-18
5,5,Pulgar E.,Cen,C,7.0,,,,,,,,7.0,Bologna,5,2017-18
6,16,Poli A.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,5,2017-18
7,77,Donsah G.,Cen,C,7.0,,,,,,1.0,,6.5,Bologna,5,2017-18
8,14,Di Francesco F.,Tre,T,6.5,,,,,,,,6.5,Bologna,5,2017-18
9,9,Verdi S.,Tre,T,7.5,1.0,,,,,,,11.0,Bologna,5,2017-18
10,7,Petkovic B.,Att,A,7.0,,,,,,1.0,,6.5,Bologna,5,2017-18
11,8,Taider S.,Cen,C,6.0,,,,,,,,6.0,Bologna,5,2017-18
12,24,Palacio R.,Tre,T,6.0,,,,,,,,6.0,Bologna,5,2017-18
13,30,Okwonkwo O.,Tre,T,,,,,,,,,,Bologna,5,2017-18
