,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,7.0,-1.0,,,,,,,6.0,Atalanta,11,2018-19
1,33,Hateboer H.,Dif,D,5.5,,,,,,,,5.5,Atalanta,11,2018-19
2,3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,11,2018-19
3,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,11,2018-19
4,23,Mancini G.,Dif,D,6.5,1.0,,,,,,,11.0,Atalanta,11,2018-19
5,8,Gosens R.,Dif,D,5.5,,,,,,,,5.5,Atalanta,11,2018-19
6,11,Freuler R.,Cen,C,6.0,,,,,,,,6.0,Atalanta,11,2018-19
7,15,De Roon M.,Cen,C,6.5,,,,,,,,6.5,Atalanta,11,2018-19
8,72,Ilicic J.,Tre,T,6.0,,,,,,1.0,,5.5,Atalanta,11,2018-19
9,10,Gomez A.,Tre,T,5.5,,,,,,1.0,,5.0,Atalanta,11,2018-19
10,99,Barrow M.,Att,A,5.0,,,,,,,,5.0,Atalanta,11,2018-19
11,88,Pasalic M.,Cen,C,,,,,,,,,,Atalanta,11,2018-19
12,24,Rigoni E.,Tre,T,,,,,,,,,,Atalanta,11,2018-19
13,91,Zapata D.,Att,A,7.0,1.0,,,,,,,10.0,Atalanta,11,2018-19
0,28,Skorupski L.,Por,P,6.0,-2.0,,,,,,,4.0,Bologna,11,2018-19
1,33,Calabresi A.,Dif,D,6.0,,,,,,,,6.0,Bologna,11,2018-19
2,15,Mbaye I.,Dif,D,6.0,1.0,,,,,,,10.5,Bologna,11,2018-19
3,18,Helander F.,Dif,D,5.5,,,,,,1.0,,5.0,Bologna,11,2018-19
4,3,Gonzalez G.,Dif,D,5.5,,,,,,,,5.5,Bologna,11,2018-19
5,32,Svanberg M.,Cen,C,5.5,,,,,,,,5.5,Bologna,11,2018-19
6,31,Dzemaili B.,Cen,C,5.5,,,,,,,,5.5,Bologna,11,2018-19
7,5,Pulgar E.,Cen,C,6.0,,,,,,,,6.0,Bologna,11,2018-19
8,11,Krejci L.,Tre,T,5.0,,,,,,,,5.0,Bologna,11,2018-19
9,24,Palacio R.,Tre,T,5.5,,,,,,,,5.5,Bologna,11,2018-19
10,9,Santander F.,Att,A,6.0,,1.0,,,,,,7.0,Bologna,11,2018-19
11,16,Poli A.,Cen,C,5.5,,,,,,,,5.5,Bologna,11,2018-19
12,7,Orsolini R.,Tre,T,5.5,,,,,,,,5.5,Bologna,11,2018-19
13,22,Destro M.,Att,A,,,,,,,,,,Bologna,11,2018-19
0,28,Cragno A.,Por,P,6.0,-3.0,,,,,,,3.0,Cagliari,11,2018-19
1,19,Pisacane F.,Dif,D,5.5,,,,,,1.0,,5.0,Cagliari,11,2018-19
2,33,Srna D.,Dif,D,6.0,,,,,,,,6.0,Cagliari,11,2018-19
3,23,Ceppitelli L.,Dif,D,5.5,,,,,,,,5.5,Cagliari,11,2018-19
4,21,Ionita A.,Cen,C,6.0,,,,,,,,6.0,Cagliari,11,2018-19
5,20,Padoin S.,Cen,C,6.0,,,,,,,,6.0,Cagliari,11,2018-19
6,29,Castro L.,Cen,C,5.5,,,,,,,,5.5,Cagliari,11,2018-19
7,6,Bradaric F.,Cen,C,4.5,,,,,1.0,1.0,,2.0,Cagliari,11,2018-19
8,18,Barella N.,Cen,C,6.0,,,,,,,,6.0,Cagliari,11,2018-19
9,10,Joao Pedro G.,Tre,T,6.0,1.0,,,,,,,9.5,Cagliari,11,2018-19
10,30,Pavoletti L.,Att,A,6.5,,,,,,1.0,,6.0,Cagliari,11,2018-19
11,24,Farago P.,Dif,D,5.5,,,,,,,,5.5,Cagliari,11,2018-19
12,8,Cigarini L.,Cen,C,6.0,,,,,,,,6.0,Cagliari,11,2018-19
13,25,Sau M.,Att,A,,,,,,,,,,Cagliari,11,2018-19
0,70,Sorrentino S.,Por,P,7.0,-2.0,,,,,,,5.0,Chievo,11,2018-19
1,14,Bani M.,Dif,D,5.0,,,,,,,,5.0,Chievo,11,2018-19
2,44,Jaroszynski P.,Dif,D,5.5,,,,,,,,5.5,Chievo,11,2018-19
3,15,Rossettini L.,Dif,D,6.0,,,,,,,,6.0,Chievo,11,2018-19
4,8,Radovanovic I.,Cen,C,5.0,,,,,,,,5.0,Chievo,11,2018-19
5,22,Obi J.,Cen,C,5.0,,,,,,1.0,,4.5,Chievo,11,2018-19
6,27,Depaoli F.,Cen,C,5.5,,,,,,1.0,,5.0,Chievo,11,2018-19
7,17,Giaccherini E.,Tre,T,5.0,,,,,1.0,,,3.0,Chievo,11,2018-19
