,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,1,Berisha E.,Por,P,7.0,,,,,,,,7.0,Atalanta,16,2018-19
1,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,16,2018-19
2,8,Gosens R.,Dif,D,7.0,,,,,,,,7.0,Atalanta,16,2018-19
3,33,Hateboer H.,Dif,D,6.5,,,,,,,,6.5,Atalanta,16,2018-19
4,3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,16,2018-19
5,23,Mancini G.,Dif,D,7.0,,,,,,,,7.0,Atalanta,16,2018-19
6,15,De Roon M.,Cen,C,7.0,,,,,,,,7.0,Atalanta,16,2018-19
7,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,16,2018-19
8,10,Gomez A.,Tre,T,6.5,,,,,,,,6.5,Atalanta,16,2018-19
9,72,Ilicic J.,Tre,T,5.5,,,,,,,,5.5,Atalanta,16,2018-19
10,91,Zapata D.,Att,A,7.0,1.0,,,,,1.0,,9.5,Atalanta,16,2018-19
11,19,Djimsiti B.,Dif,D,6.0,,,,,,1.0,,5.5,Atalanta,16,2018-19
12,5,Masiello A.,Dif,D,5.5,,,,,,,,5.5,Atalanta,16,2018-19
13,88,Pasalic M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,16,2018-19
0,28,Skorupski L.,Por,P,6.0,,,,,,,,6.0,Bologna,16,2018-19
1,23,Danilo L.,Dif,D,6.0,,,,,,,,6.0,Bologna,16,2018-19
2,33,Calabresi A.,Dif,D,6.0,,,,,,,,6.0,Bologna,16,2018-19
3,15,Mbaye I.,Dif,D,5.5,,,,,,,,5.5,Bologna,16,2018-19
4,14,Mattiello F.,Dif,D,5.5,,,,,,,,5.5,Bologna,16,2018-19
5,18,Helander F.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,16,2018-19
6,32,Svanberg M.,Cen,C,5.0,,,,,,,,5.0,Bologna,16,2018-19
7,8,Nagy A.,Cen,C,5.5,,,,,,,,5.5,Bologna,16,2018-19
8,16,Poli A.,Cen,C,6.0,,,,,,,,6.0,Bologna,16,2018-19
9,24,Palacio R.,Tre,T,6.0,,,,,,,,6.0,Bologna,16,2018-19
10,9,Santander F.,Att,A,5.0,,,,,,1.0,,4.5,Bologna,16,2018-19
11,31,Dzemaili B.,Cen,C,5.5,,,,,,,,5.5,Bologna,16,2018-19
12,7,Orsolini R.,Tre,T,,,,,,,,,,Bologna,16,2018-19
13,22,Destro M.,Att,A,,,,,,,,,,Bologna,16,2018-19
0,28,Cragno A.,Por,P,6.0,-1.0,,,,,,,5.0,Cagliari,16,2018-19
1,24,Farago P.,Dif,D,6.0,,,,,,,,6.0,Cagliari,16,2018-19
2,15,Klavan R.,Dif,D,5.5,,,,,,,,5.5,Cagliari,16,2018-19
3,56,Romagna F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,16,2018-19
4,19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,16,2018-19
5,21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,16,2018-19
6,20,Padoin S.,Cen,C,5.0,,,,,,1.0,,4.5,Cagliari,16,2018-19
7,6,Bradaric F.,Cen,C,6.5,,,,,,,,6.5,Cagliari,16,2018-19
8,18,Barella N.,Cen,C,6.0,,,,,,,,6.0,Cagliari,16,2018-19
9,10,Joao Pedro G.,Tre,T,5.5,,,,,,,,5.5,Cagliari,16,2018-19
10,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Cagliari,16,2018-19
11,3,Andreolli M.,Dif,D,,,,,,,,,,Cagliari,16,2018-19
12,8,Cigarini L.,Cen,C,,,,,,,,,,Cagliari,16,2018-19
13,25,Sau M.,Att,A,5.5,,,,,,1.0,,5.0,Cagliari,16,2018-19
0,70,Sorrentino S.,Por,P,6.0,,,,,,,,6.0,Chievo,16,2018-19
1,14,Bani M.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,16,2018-19
2,44,Jaroszynski P.,Dif,D,6.0,,,,,,1.0,,5.5,Chievo,16,2018-19
3,15,Rossettini L.,Dif,D,6.0,,,,,,,,6.0,Chievo,16,2018-19
4,5,Barba F.,Dif,D,6.0,,,,,,,,6.0,Chievo,16,2018-19
5,8,Radovanovic I.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,16,2018-19
6,56,Hetemaj P.,Cen,C,6.0,,,,,,,,6.0,Chievo,16,2018-19
7,17,Giaccherini E.,Tre,T,6.0,,,,,,,,6.0,Chievo,16,2018-19
8,11,Leris M.,Tre,T,5.5,,,,,,,,5.5,Chievo,16,2018-19
9,69,Meggiorini R.,Att,A,5.5,,,,,,,,5.5,Chievo,16,2018-19
10,31,Pellissier S.,Att,A,7.0,,,,,,,,7.0,Chievo,16,2018-19
11,13,Kiyine S.,Tre,T,,,,,,,,,,Chievo,16,2018-19
12,23,Birsa V.,Tre,T,5.5,,,,,,1.0,,5.0,Chievo,16,2018-19
13,9,Stepinski M.,Att,A,5.5,,,,,,,,5.5,Chievo,16,2018-19
0,1,Provedel I.,Por,P,5.0,-3.0,,,,,,,2.0,Empoli,16,2018-19
1,5,Veseli F.,Dif,D,5.5,,,,,,,,5.5,Empoli,16,2018-19
2,13,Antonelli L.,Dif,D,5.5,,,,,,,,5.5,Empoli,16,2018-19
3,26,Silvestre M.,Dif,D,5.0,,,,,,,,5.0,Empoli,16,2018-19
4,2,Di Lorenzo G.,Dif,D,5.5,,,,,,,,5.5,Empoli,16,2018-19
5,22,Maietta D.,Dif,D,5.5,,,,,,,,5.5,Empoli,16,2018-19
6,33,Krunic R.,Cen,C,6.5,1.0,,,,,1.0,,10.0,Empoli,16,2018-19
7,10,Bennacer I.,Cen,C,6.0,,,,,,,,6.0,Empoli,16,2018-19
8,8,Traore H.,Tre,T,6.0,,,,,,,,6.0,Empoli,16,2018-19
9,11,Caputo F.,Att,A,6.5,,1.0,,,,,,7.5,Empoli,16,2018-19
10,20,La Gumina A.,Att,A,6.0,,,,,,,,6.0,Empoli,16,2018-19
11,27,Untersee J.,Dif,D,5.5,,,,,,,,5.5,Empoli,16,2018-19
12,28,Capezzi L.,Cen,C,5.5,,,,,,,,5.5,Empoli,16,2018-19
13,6,Zajc M.,Tre,T,6.0,,,,,,,,6.0,Empoli,16,2018-19
0,1,Lafont A.,Por,P,7.0,-1.0,,,,,,,6.0,Fiorentina,16,2018-19
1,3,Biraghi C.,Dif,D,6.0,,1.0,,,,,,7.0,Fiorentina,16,2018-19
2,5,Ceccherini F.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,16,2018-19
3,20,Pezzella G.,Dif,D,7.0,,,,,,,,7.0,Fiorentina,16,2018-19
4,31,Vitor Hugo F.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,16,2018-19
5,24,Benassi M.,Cen,C,5.0,,,,,,1.0,,4.5,Fiorentina,16,2018-19
6,6,Norgaard C.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,16,2018-19
7,25,Chiesa F.,Tre,T,6.0,,,,,,,,6.0,Fiorentina,16,2018-19
8,8,Gerson S.,Tre,T,6.0,,,,,,1.0,,5.5,Fiorentina,16,2018-19
9,11,Mirallas K.,Tre,T,7.0,1.0,,,,,,,10.5,Fiorentina,16,2018-19
10,9,Simeone G.,Att,A,7.0,1.0,1.0,,,,,,11.0,Fiorentina,16,2018-19
11,16,Hancko D.,Dif,D,,,,,,,,,,Fiorentina,16,2018-19
12,14,Dabo B.,Cen,C,6.5,1.0,,,,,,,10.5,Fiorentina,16,2018-19
13,7,Eysseric V.,Tre,T,6.0,,,,,,,,6.0,Fiorentina,16,2018-19
0,57,Sportiello M.,Por,P,6.0,-2.0,,,,,,,4.0,Frosinone,16,2018-19
1,17,Zampano F.,Dif,D,6.0,,,,,,,,6.0,Frosinone,16,2018-19
2,15,Ariaudo L.,Dif,D,5.5,,,,,1.0,,,3.5,Frosinone,16,2018-19
3,25,Capuano M.,Dif,D,4.5,,,,,,,,4.5,Frosinone,16,2018-19
4,6,Goldaniga E.,Dif,D,5.5,,,,,,,,5.5,Frosinone,16,2018-19
5,33,Beghetto A.,Cen,C,5.0,,,,,,,,5.0,Frosinone,16,2018-19
6,66,Chibsah R.,Cen,C,5.0,,,,,,1.0,,4.5,Frosinone,16,2018-19
7,8,Maiello R.,Cen,C,5.5,,,,,,,,5.5,Frosinone,16,2018-19
