,number,name,position,position_cod,V,G,A,R,RS,AG,AM,ES,FV,team,dots,yyss
0,95,Gollini P.,Por,P,7.0,-1.0,,,,,,,6.0,Atalanta,29,2018-19
1,21,Castagne T.,Dif,D,6.5,,1.0,,,,1.0,,7.0,Atalanta,29,2018-19
2,33,Hateboer H.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2018-19
3,6,Palomino J.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2018-19
4,5,Masiello A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2018-19
5,23,Mancini G.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2018-19
6,88,Pasalic M.,Cen,C,6.5,1.0,,,,,,,10.5,Atalanta,29,2018-19
7,15,De Roon M.,Cen,C,6.0,,,,,,,,6.0,Atalanta,29,2018-19
8,11,Freuler R.,Cen,C,6.5,,,,,,,,6.5,Atalanta,29,2018-19
9,10,Gomez A.,Tre,T,8.0,,1.0,,,,,,9.0,Atalanta,29,2018-19
10,91,Zapata D.,Att,A,8.0,2.0,,,,,,,14.0,Atalanta,29,2018-19
11,7,Reca A.,Dif,D,6.0,,,,,,,,6.0,Atalanta,29,2018-19
12,19,Djimsiti B.,Dif,D,,,,,,,,,,Atalanta,29,2018-19
13,72,Ilicic J.,Tre,T,6.5,,,,,,,,6.5,Atalanta,29,2018-19
0,28,Skorupski L.,Por,P,6.0,-1.0,,,,,,,5.0,Bologna,29,2018-19
1,35,Dijks M.,Dif,D,6.5,,,,,,,,6.5,Bologna,29,2018-19
2,23,Danilo L.,Dif,D,6.5,,,,,,,,6.5,Bologna,29,2018-19
3,15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,29,2018-19
4,18,Helander F.,Dif,D,6.0,,,,,,1.0,,5.5,Bologna,29,2018-19
5,21,Soriano R.,Cen,C,6.0,,,,,,,,6.0,Bologna,29,2018-19
6,16,Poli A.,Cen,C,6.5,,,,,,,,6.5,Bologna,29,2018-19
7,31,Dzemaili B.,Cen,C,5.5,,,,,,,,5.5,Bologna,29,2018-19
8,24,Palacio R.,Tre,T,6.0,,,,,,,,6.0,Bologna,29,2018-19
9,7,Orsolini R.,Tre,T,7.0,,1.0,,,,,,8.0,Bologna,29,2018-19
10,10,Sansone N.,Tre,T,6.0,,,,,,,,6.0,Bologna,29,2018-19
11,17,Donsah G.,Cen,C,,,,,,,,,,Bologna,29,2018-19
12,5,Pulgar E.,Cen,C,7.0,1.0,,1.0,,,,,11.0,Bologna,29,2018-19
13,22,Destro M.,Att,A,7.0,1.0,,,,,1.0,,9.5,Bologna,29,2018-19
0,28,Cragno A.,Por,P,7.0,,,,,,,,7.0,Cagliari,29,2018-19
1,19,Pisacane F.,Dif,D,7.0,1.0,,,,,,,11.5,Cagliari,29,2018-19
2,0,Cacciatore F.,Dif,D,6.5,,1.0,,,,,,7.5,Cagliari,29,2018-19
3,23,Ceppitelli L.,Dif,D,6.0,,,,,,,,6.0,Cagliari,29,2018-19
4,3,Pellegrini L.,Dif,D,6.5,,1.0,,,,,,7.5,Cagliari,29,2018-19
5,24,Farago P.,Dif,D,6.5,,,,,,1.0,,6.0,Cagliari,29,2018-19
6,8,Cigarini L.,Cen,C,6.5,,,,,,1.0,,6.0,Cagliari,29,2018-19
7,21,Ionita A.,Cen,C,7.0,1.0,,,,,,,11.0,Cagliari,29,2018-19
8,18,Barella N.,Cen,C,8.0,,1.0,,,,,,9.0,Cagliari,29,2018-19
9,10,Joao Pedro G.,Tre,T,6.5,1.0,,,,,,,10.0,Cagliari,29,2018-19
10,77,Thereau C.,Tre,T,5.5,,,,,,,,5.5,Cagliari,29,2018-19
11,27,Deiola A.,Cen,C,,,,,,,,,,Cagliari,29,2018-19
12,14,Birsa V.,Tre,T,,,,,,,,,,Cagliari,29,2018-19
13,9,Cerri A.,Att,A,6.5,,,,,,1.0,,6.0,Cagliari,29,2018-19
0,70,Sorrentino S.,Por,P,5.5,-3.0,,,,,,,2.5,Chievo,29,2018-19
1,5,Barba F.,Dif,D,5.5,,,,,,,,5.5,Chievo,29,2018-19
2,33,Andreolli M.,Dif,D,5.0,,,,,,,,5.0,Chievo,29,2018-19
3,44,Jaroszynski P.,Dif,D,5.0,,,,,,,,5.0,Chievo,29,2018-19
4,27,Depaoli F.,Cen,C,4.0,,,,,,,1.0,3.0,Chievo,29,2018-19
5,56,Hetemaj P.,Cen,C,5.5,,,,,,,,5.5,Chievo,29,2018-19
6,8,Diousse A.,Cen,C,5.0,,,,,,,,5.0,Chievo,29,2018-19
7,17,Giaccherini E.,Tre,T,6.5,,,,,,1.0,,6.0,Chievo,29,2018-19
8,11,Leris M.,Tre,T,6.0,,,,,,1.0,,5.5,Chievo,29,2018-19
9,69,Meggiorini R.,Att,A,6.0,,,,,,1.0,,5.5,Chievo,29,2018-19
10,9,Stepinski M.,Att,A,5.0,,,,,,,,5.0,Chievo,29,2018-19
11,14,Bani M.,Dif,D,5.5,,,,,,1.0,,5.0,Chievo,29,2018-19
12,4,Rigoni N.,Cen,C,,,,,,,,,,Chievo,29,2018-19
13,10,Pucciarelli M.,Att,A,5.5,,,,,,,,5.5,Chievo,29,2018-19
0,69,Dragowski B.,Por,P,6.5,-1.0,,,,,,,5.5,Empoli,29,2018-19
1,5,Veseli F.,Dif,D,6.0,,,,,,,,6.0,Empoli,29,2018-19
2,39,Dellorco C.,Dif,D,6.0,,,,,,,,6.0,Empoli,29,2018-19
3,22,Maietta D.,Dif,D,5.5,,,,,,,,5.5,Empoli,29,2018-19
4,6,Pajac M.,Dif,D,5.0,,,,,,,,5.0,Empoli,29,2018-19
5,2,Di Lorenzo G.,Dif,D,5.0,,,,,,,,5.0,Empoli,29,2018-19
6,33,Krunic R.,Cen,C,6.5,,,,,,,,6.5,Empoli,29,2018-19
7,10,Bennacer I.,Cen,C,6.0,,,,,,,,6.0,Empoli,29,2018-19
8,8,Traore H.,Tre,T,6.0,,,,,,,,6.0,Empoli,29,2018-19
9,11,Caputo F.,Att,A,5.0,,,,,,,,5.0,Empoli,29,2018-19
10,17,Farias D.,Att,A,6.0,,,,,,,,6.0,Empoli,29,2018-19
11,23,Pasqual M.,Dif,D,,,,,,,,,,Empoli,29,2018-19
12,18,Acquah A.,Cen,C,,,,,,,,,,Empoli,29,2018-19
13,48,Ucan S.,Tre,T,,,,,,,,,,Empoli,29,2018-19
0,1,Lafont A.,Por,P,6.0,-1.0,,,,,,,5.0,Fiorentina,29,2018-19
1,3,Biraghi C.,Dif,D,5.5,,,,,,,,5.5,Fiorentina,29,2018-19
2,4,Milenkovic N.,Dif,D,6.5,,,,,,,,6.5,Fiorentina,29,2018-19
3,31,Vitor Hugo F.,Dif,D,6.0,,1.0,,,,,,7.0,Fiorentina,29,2018-19
4,2,Laurini V.,Dif,D,6.0,,,,,,,,6.0,Fiorentina,29,2018-19
5,17,Veretout J.,Cen,C,6.5,,,,,,,,6.5,Fiorentina,29,2018-19
6,24,Benassi M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,29,2018-19
7,11,Mirallas K.,Tre,T,6.0,,,,,,,,6.0,Fiorentina,29,2018-19
8,8,Gerson S.,Tre,T,5.5,,,,,,,,5.5,Fiorentina,29,2018-19
9,9,Simeone G.,Att,A,6.0,1.0,,,,,,,9.0,Fiorentina,29,2018-19
10,29,Muriel L.,Att,A,6.0,,,,,,,,6.0,Fiorentina,29,2018-19
11,14,Dabo B.,Cen,C,,,,,,,,,,Fiorentina,29,2018-19
12,19,Montiel C.,Tre,T,,,,,,,,,,Fiorentina,29,2018-19
