,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
8960,26,belotti a,torino,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8995,26,berardi d,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8330,26,thorsby m,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7851,26,rincon t,torino,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3934,26,rossettini l,lecce,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4074,26,sala j,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8486,26,valoti m,spal,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
578,26,silvestri m,verona,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
8280,26,tachtsidis p,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3840,26,rogerio o,sassuolo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9678,26,immobile c,lazio,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9116,26,caputo f,sassuolo,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-20
9249,26,defrel g,sassuolo,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
2167,26,ekong t,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9510,26,gabbiadini m,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
806,26,adjapong c,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7729,26,pulgar e,fiorentina,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
