,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatto_subito,gol_su_rigore,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,assist_su_rigore,yyss
1807,11,venuti l,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
129,11,perin m,genoa,P,2.5,6.0,-3.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5628,11,perez c,roma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
128,11,sirigu s,torino,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5624,11,morata a,juventus,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1234,11,biraghi c,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3506,11,verre v,sampdoria,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
4912,11,colley e,verona,A,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4498,11,candreva a,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5159,11,verde d,spezia,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5892,11,stroppa,crotone,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1799,11,dawidowicz p,verona,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1118,11,lyanco,torino,D,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
925,11,bonucci l,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1800,11,alves b,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2194,11,ayhan k,sassuolo,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
2831,11,kessie f,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1801,11,barba f,benevento,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3862,11,cristante b,roma,C,3.5,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,2020-21
5163,11,rebic a,milan,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
829,11,larsen s,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1790,11,bonifazi k,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1240,11,calabria d,milan,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
5152,11,shomurodov e,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4870,11,simy n,crotone,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
5416,11,lapadula g,benevento,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2261,11,vojvoda m,torino,D,4.5,5.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
6034,11,gotti,udinese,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
115,11,pau lopez,roma,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3930,11,pellegrini lo,roma,C,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4002,11,pulgar e,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2850,11,ramirez g,sampdoria,C,5.0,5.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
3680,11,djuricic f,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
1771,11,ferrari a,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3894,11,agudelo k,spezia,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
862,11,barreca a,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4874,11,boga j,sassuolo,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2250,11,marlon,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2233,11,marchizza r,spezia,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3386,11,bakayoko t,napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
357,11,dragowski b,fiorentina,P,4.0,7.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2270,11,rui m,napoli,D,5.5,6.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
904,11,gabbia m,milan,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2275,11,sala j,spezia,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4344,11,kurtic j,parma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
901,11,singo w,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
842,11,glik k,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5421,11,lozano h,napoli,A,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
4499,11,vignato e,bologna,C,4.0,4.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
4905,11,barrow m,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5156,11,zapata d,atalanta,A,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-21
1249,11,walukiewicz s,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2217,11,letizia g,benevento,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4892,11,muriel l,atalanta,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
4044,11,mandragora r,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
359,11,donnarumma g,milan,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
3755,11,behrami v,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5610,11,riviere e,crotone,A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
5602,11,vlahovic d,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2948,11,escalante g,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
2913,11,soriano r,bologna,C,4.0,4.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,2020-21
