,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,yyss
7291,14,tissone fernando,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1396,14,chivu cristian,roma,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
9585,14,vucinic mirko,lecce,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,2005-06
9356,14,suazo david,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
1501,14,comotto gianluca,ascoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9428,14,tavano francesco,empoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7140,14,simplicio fabio,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
1628,14,cottafava marcello,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3644,14,thuram lilian ulien,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
1676,14,cribari sanchez emilson,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
1191,14,canini michele,cagliari,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7487,14,vidigal jose',udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4163,14,almiron sergio,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3516,14,siviglia sebastiano,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3678,14,tudor igor,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
7815,14,barreto paulo,udinese,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3593,14,stovini lorenzo,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
7252,14,tedesco giacomo,reggina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
3806,14,viali william,treviso,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1262,14,cannavaro paolo,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5034,14,dalla bona samuele,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
295,14,coppola ferdinando,ascoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,2005-06
4605,14,camoranesi mauro,juventus,C,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,2005-06
5958,14,kaka' ricardo,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
331,14,de sanctis morgan,udinese,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
2707,14,mandelli davide,chievo,D,8.0,7.0,0.0,0.0,0.0,0.0,1.0,2005-06
8316,14,di canio paolo,lazio,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
2344,14,grosso fabio,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8340,14,di michele david,udinese,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
5880,14,jankulovski marek,milan,C,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2315,14,grandoni alessandro,livorno,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5859,14,guana roberto,ascoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8655,14,ibrahimovic zlatan,juventus,A,7.5,7.0,0.0,-0.5,0.0,0.0,1.0,2005-06
2371,14,gustavo lazzaretti de ara,treviso,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5814,14,grella vincenzo,parma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2386,14,juarez de souza texeira,udinese,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4876,14,corini eugenio,palermo,C,7.0,6.5,0.0,-0.5,0.0,0.0,1.0,2005-06
2672,14,maldini paolo,milan,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
850,14,aronica salvatore,messina,D,4.0,5.0,0.0,-1.0,0.0,0.0,0.0,2005-06
9058,14,pellissier sergio,chievo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
3019,14,panucci christian,roma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5341,14,figo luis,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8676,14,inzaghi filippo,milan,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
3000,14,pancaro giuseppe,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
939,14,barzagli andrea,palermo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8731,14,kutuzov vitalii,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2985,14,paci massimo,ascoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5290,14,emerson ferreira,juventus,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,2005-06
9154,14,recoba alvaro,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2249,14,gastaldello daniele,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
6065,14,liverani fabio,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8210,14,cossu andrea,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
462,14,frey sebastian,fiorentina,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,2005-06
9141,14,quagliarella fabio,ascoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8710,14,konan haouliais axel cedr,lecce,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6032,14,ledesma cristian,lecce,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8232,14,cozzolino giuseppe,lecce,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
4908,14,cozza francesco,reggina,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,2005-06
4579,14,cambiasso esteban,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6016,14,lazetic nikola,livorno,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,2005-06
907,14,balleri david,livorno,D,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
625,14,peruzzi angelo,lazio,P,1.0,5.0,-2.0,0.0,0.0,-2.0,0.0,2005-06
3224,14,pisano marco,sampdoria,D,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2005-06
8369,14,di napoli arturo,messina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
5783,14,gonzalez mariano nicolas,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5767,14,gobbi massimo,cagliari,C,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
362,14,dida nelson,milan,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
2516,14,lanzaro maurizio,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8470,14,fava dino,treviso,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
396,14,doni alexander marangao,roma,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
778,14,zancope' adriano,treviso,P,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2535,14,legrottaglie nicola,siena,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
3103,14,pasquale giovanni,parma,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
5584,14,gallo fabio,treviso,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8562,14,gilardino alberto,milan,A,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2005-06
5575,14,franceschini daniele,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4809,14,conticchio alessandro,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
2601,14,lucarelli alessandro,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3095,14,pasqual manuel,fiorentina,D,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
8994,14,obinna victor nsofor,chievo,A,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
4764,14,colucci giuseppe,livorno,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4769,14,coly ferdinand,parma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4804,14,conti daniele,cagliari,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
8508,14,flachi francesco,sampdoria,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,2005-06
5507,14,foggia pasquale,ascoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8979,14,nonda shabani,roma,A,8.5,6.0,3.0,-0.5,0.0,0.0,0.0,2005-06
5471,14,fiore stefano,fiorentina,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4535,14,busce' antonio,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
4734,14,cigarini luca,parma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2502,14,lanna salvatore,chievo,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
2416,14,kaladze kakha,milan,D,8.5,5.5,3.0,0.0,0.0,0.0,0.0,2005-06
4690,14,cesar prates,livorno,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
681,14,sicignano vincenzo,lecce,P,3.0,5.0,-2.0,0.0,0.0,0.0,0.0,2005-06
1965,14,domizzi maurizio,ascoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5729,14,giunti federico,chievo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
8395,14,di natale antonio,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
828,14,agostini alessandro,cagliari,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
2662,14,malago' marco,chievo,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,2005-06
5383,14,filippini antonio,treviso,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5404,14,filippini emanuele,treviso,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
2453,14,kuffour samuel,roma,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
9031,14,pazzini giampaolo,fiorentina,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,2005-06
5690,14,giampa' domenico,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2635,14,maggio christian,fiorentina,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4840,14,coppola carmine,messina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4723,14,cesar rodriguez,lazio,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
707,14,squizzi lorenzo,chievo,P,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,2005-06
8434,14,esposito mauro,cagliari,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5648,14,gattuso gennaro ivan,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
5613,14,gasbarroni andrea,sampdoria,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6090,14,lodi francesco,empoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
737,14,storari marco,messina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
3268,14,pratali francesco,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8868,14,martins obafemi akinwunmi,inter,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
7957,14,bonazzoli emiliano,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
3342,14,rezaei rahman,messina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
8081,14,cassano antonio,roma,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
6474,14,nedved pavel,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
4965,14,d'aversa roberto,siena,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8798,14,lucarelli cristiano,livorno,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
3389,14,rullo erminio,lecce,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6307,14,morfeo domenico,parma,C,3.0,4.0,0.0,-1.0,0.0,0.0,0.0,2005-06
5182,14,diana aimo,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6275,14,mesto giandomenico,reggina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8783,14,locatelli tomas,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
213,14,campagnolo andrea,cagliari,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
9206,14,rigano' christian,empoli,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4341,14,biso mattia,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8852,14,makinwa stephen,palermo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
6392,14,morrone stefano,livorno,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4400,14,bonetto riccardo,empoli,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
550,14,lupatelli cristiano,parma,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,2005-06
5116,14,della morte ivano,ascoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4356,14,bolano jorge eladio,parma,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,2005-06
7962,14,borriello marco,sampdoria,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
563,14,mirante antonio,siena,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,2005-06
7997,14,brienza franco,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2883,14,negro paolo,siena,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1059,14,bizera emerson j. b.,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2059,14,felipe dalbelo,udinese,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,2005-06
4989,14,dabo ousmane,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4386,14,bonanni massimo,palermo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6417,14,muntari sulley ali,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5130,14,delvecchio gennaro,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
8048,14,caracciolo andrea,palermo,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
2053,14,favalli giuseppe,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2903,14,nesta alessandro,milan,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,2005-06
2002,14,falcone giulio,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2800,14,modesto francesco,reggina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
6208,14,marianini francesco,lecce,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
6507,14,obodo chris,udinese,C,3.0,5.0,0.0,0.0,0.0,-2.0,0.0,2005-06
6192,14,marchionni marco,parma,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
4936,14,d'agostino gaetano,messina,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
594,14,pavarini nicola,reggina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,2005-06
1978,14,dossena andrea,treviso,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
7917,14,bogdani erjon,siena,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,2005-06
5211,14,donadel marco,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6164,14,manfredini christian,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2206,14,galante fabio,livorno,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
963,14,bega francesco,cagliari,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,2005-06
9297,14,sculli giuseppe,messina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
5247,14,donati massimo,messina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2223,14,gamberini alessandro,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
8859,14,marazzina massimo,siena,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
515,14,julio cesar soares,inter,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4502,14,brocchi cristian,fiorentina,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2005-06
8109,14,chiesa enrico,siena,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2005-06
5093,14,de rossi daniele,roma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,2005-06
8763,14,langella antonio,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
6252,14,mauri stefano,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2163,14,franceschini ivan,reggina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
4309,14,behrami valon,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,2005-06
2141,14,foglio paolo,siena,D,7.5,6.5,0.0,0.0,0.0,0.0,1.0,2005-06
9179,14,reginaldo ferreira,treviso,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
997,14,belleri manuel,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
2816,14,molinaro cristian,siena,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
482,14,guardalben matteo,palermo,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,2005-06
8090,14,cavalli simone,reggina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,2005-06
1100,14,bovo cesare,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2005-06
