,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,assist,yyss
8783,25,destro mattia,bologna,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1073,25,bani mattia,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1549,25,castagne timothy,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1928,25,de vrij stefan,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5204,25,castro lucas,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1902,25,de silvestri lorenzo,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
635,25,sorrentino stefano,chievo,P,5.5,7.0,-1.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9885,25,pavoletti leonardo,cagliari,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
8379,25,belotti andrea,torino,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3257,25,n'koulou nicolas,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6214,25,hiljemark oscar,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6907,25,mazzitelli luca,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7522,25,ramirez gaston,sampdoria,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5738,25,dzemaili blerim,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6828,25,mandragora rolando,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
594,25,sirigu salvatore,torino,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
3210,25,murru nicola,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2754,25,lichtsteiner stephan,juventus,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2775,25,lirola pol,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6274,25,ilicic josip,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4220,25,vicari francesco,spal,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5662,25,djuricic filip,benevento,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
5660,25,diawara amadou,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5709,25,duncan alfred,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3800,25,sagna bacary,benevento,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1517,25,caracciolo antonio,verona,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7504,25,rafinha rafael alcantara,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8804,25,di francesco federico,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9385,25,kownacki dawid,sampdoria,A,5.5,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9845,25,parigini vittorio,benevento,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1063,25,astori davide,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4631,25,barella nicolo',cagliari,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
3833,25,salamon bartosz,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
8352,25,babacar khouma,sassuolo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
670,25,sportiello marco,fiorentina,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2017-18
4956,25,biglia lucas,milan,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2705,25,letizia gaetano,benevento,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
9372,25,kean moise,verona,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8316,25,avenatti felipe,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8820,25,diabate' cheick,benevento,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
192,25,cordaz alex,crotone,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2017-18
6245,25,iago falque,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7482,25,radovanovic ivan,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7462,25,pulgar erick,bologna,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
8849,25,dybala paulo,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8280,25,antenucci mirco,spal,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7332,25,perotti diego,roma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
2798,25,luiz felipe ramos marchi,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9631,25,mertens dries,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2962,25,marusic adam,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1753,25,d'ambrosio danilo,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3943,25,silvestre matias,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10376,25,suso jesus,milan,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5937,25,gagliardini roberto,inter,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5007,25,bonaventura giacomo,milan,C,10.0,7.5,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7204,25,padoin simone,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4053,25,spolli nicolas,genoa,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1630,25,ceppitelli luca,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8521,25,budimir ante,crotone,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
2930,25,martella bruno,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4658,25,barreto edgar,sampdoria,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5918,25,freuler remo,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8676,25,coda massimo,benevento,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7237,25,parolo marco,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7032,25,montolivo riccardo,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4761,25,behrami valon,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5160,25,candreva antonio,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7065,25,murgia alessandro,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6065,25,grassi alberto,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10488,25,verde daniele,verona,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
859,25,adnan ali,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8595,25,callejon jose',napoli,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
6023,25,gil dias bastiao,fiorentina,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7108,25,nainggolan radja,roma,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
8608,25,caprari gianluca,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3979,25,skriniar milan,inter,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7132,25,nalini andrea,crotone,C,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18
6003,25,giaccherini emanuele,chievo,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
9564,25,matos ryder,verona,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
92,25,bizzarri albano,udinese,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2017-18
3113,25,milenkovic nikola,fiorentina,D,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2017-18
7148,25,obi joel,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
9605,25,meggiorini riccardo,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
4993,25,birsa valter,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
908,25,albiol raul,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1724,25,costa filippo,spal,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
917,25,alex sandro,juventus,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
4772,25,benali ahmad,crotone,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7172,25,omeonga stephane,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8559,25,caicedo felipe,lazio,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1661,25,chiellini giorgio,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
870,25,ajeti arlind,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8506,25,brignola enrico,benevento,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
7256,25,pellegrini lorenzo,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1796,25,dainelli dario,chievo,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
5803,25,farago' paolo,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1856,25,de maio sebastien,bologna,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2017-18
714,25,strakosha thomas,lazio,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1581,25,ceccherini federico,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
8431,25,berardi domenico,sassuolo,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
3863,25,samir,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7356,25,pjanic miralem,juventus,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1573,25,castan leandro,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
