,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss,assist,gol_fatto_subito,gol_su_rigore,assist_da_fermo
1397,35,cacciatore f,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7329,35,anderson f,lazio,A,9.5,7.5,0.0,0.0,0.0,2.0,0.0,0.0,2016-17,,,,
4294,35,benali a,pescara,C,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17,,,,
4597,35,cataldi d,genoa,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
425,35,neto,juventus,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4382,35,biglia l,lazio,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9514,35,suso,milan,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7388,35,bahebech j,pescara,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3588,35,silvestre m,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7408,35,barbosa g,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2572,35,laurini v,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
8807,35,mertens d,napoli,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9711,35,zapata d,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6582,35,pulgar e,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4542,35,capezzi l,crotone,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
1899,35,de vrij,lazio,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9022,35,pandev g,genoa,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
5757,35,kums s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3974,35,acosty b,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9008,35,palladino r,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3399,35,rosi a,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6634,35,radovanovic i,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
407,35,mirante a,bologna,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
9093,35,perica s,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
1478,35,cannavaro p,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
485,35,puggioni c,sampdoria,P,-3.0,4.0,-7.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6528,35,pjanic m,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
153,35,cordaz a,crotone,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17,,,,
508,35,rafael,cagliari,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3201,35,pisacane f,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3621,35,skriniar m,sampdoria,D,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17,,,,
7520,35,borriello m,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
7470,35,bernardeschi f,fiorentina,A,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3740,35,tomovic n,fiorentina,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6502,35,perotti d,roma,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
3929,35,zappacosta d,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
6679,35,rigoni l,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
2441,35,hysaj e,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
4482,35,brugman g,pescara,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
7459,35,berardi d,sassuolo,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17,,,,
4565,35,castro l,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17,,,,
