,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,portiere_imbattuto,yyss
8511,33,babacar k,fiorentina,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
1988,33,de vrij s,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10690,33,zapata d,udinese,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7926,33,sosa j,milan,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6262,33,joao mario,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3929,33,spolli n,chievo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6113,33,honda k,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1999,33,dell'orco c,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6893,33,mazzitelli l,sassuolo,C,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7400,33,pellegrini l,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3281,33,paletta g,milan,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8450,33,zielinski p,napoli,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
196,33,donnarumma g,milan,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
5697,33,fernandes b,sampdoria,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1913,33,danilo l,udinese,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6573,33,kurtic j,atalanta,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6856,33,marchisio c,juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1927,33,de sciglio m,milan,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4934,33,bruno a,pescara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3328,33,pasqual m,empoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3905,33,skriniar m,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7747,33,rincon t,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7643,33,radovanovic i,chievo,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9855,33,milik a,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
8482,33,acosty b,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5676,33,farag� p,cagliari,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1965,33,de silvestri l,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4544,33,barberis a,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6876,33,mauri j,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9398,33,inglese r,chievo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4978,33,candreva a,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6089,33,hiljemark o,genoa,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1247,33,beghetto a,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6553,33,kums s,udinese,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9348,33,ilicic j,fiorentina,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4383,33,anderson f,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2169,33,felipe d,udinese,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9285,33,icardi m,inter,A,16.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,2016-17
10644,33,trotta m,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4139,33,wallace,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2191,33,ferrari g,crotone,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
895,33,albiol r,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9916,33,nestorovski i,palermo,A,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4356,33,alvarez r,sampdoria,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1180,33,barreca a,torino,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6964,33,mertens d,napoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7912,33,sensi s,sassuolo,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5062,33,cataldi d,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9261,33,higuain g,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8615,33,belotti a,torino,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3127,33,munoz e,genoa,D,2.5,4.5,0.0,0.0,0.0,0.0,-2.0,0.0,2016-17
3956,33,strinic i,napoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3966,33,sunjic t,palermo,D,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3117,33,morganella m,palermo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1152,33,barba f,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5558,33,diousse a,empoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2252,33,fornasier m,pescara,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6294,33,joao pedro,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8045,33,sturaro s,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10307,33,quagliarella f,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5587,33,duncan a,sassuolo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8050,33,suso,milan,C,0.5,4.0,0.0,-0.5,0.0,-3.0,0.0,0.0,2016-17
9361,33,immobile c,lazio,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
2023,33,dodo,sampdoria,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6900,33,medel g,inter,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
