,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigore_parato_segnato,autogol,ass,yyss
8433,31,valdifiori m,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10438,31,politano m,napoli,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5037,31,birsa v,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9475,31,favilli a,genoa,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5616,31,dabo b,spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6740,31,lerager l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2877,31,larsen s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4174,31,skriniar m,inter,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
593,31,silvestri m,verona,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
4763,31,barak a,lecce,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1264,31,bremer g,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11422,31,longo,torino,0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8647,31,verre v,verona,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7634,31,petriccione j,lecce,C,7.0,7.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8675,31,villar g,roma,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5626,31,dalessandro m,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6712,31,leiva l,lazio,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2449,31,gosens r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9452,31,farias d,lecce,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
843,31,alex sandro,juventus,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10490,31,ragatzu d,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9758,31,karamoh y,parma,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2921,31,lirola p,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4970,31,berenguer a,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4040,31,sabelli s,brescia,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11709,31,zenga,cagliari,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6640,31,lazovic d,verona,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
7408,31,paqueta,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7254,31,muratore s,juventus,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5784,31,diawara a,roma,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4024,31,rui m,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10605,31,sanabria a,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
622,31,sirigu s,torino,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
8065,31,scozzarella m,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1702,31,danilo ds,juventus,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2998,31,lukaku j,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
465,31,pau lopez,roma,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
7175,31,milinkovic s,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3996,31,rugani d,juventus,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10629,31,sanchez a,inter,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11298,31,inzaghi s,lazio,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3995,31,rrahmani a,verona,D,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
9934,31,lozano h,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5830,31,dominguez n,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11283,31,iachini,fiorentina,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7963,31,ruiz f,napoli,C,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
1506,31,chiriches v,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6693,31,lazzari m,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1899,31,de vrij s,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10570,31,ronaldo c,juventus,A,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5690,31,de roon m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8706,31,walace s,udinese,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2404,31,godin d,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10529,31,rebic a,milan,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
313,31,joronen j,brescia,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2019-20
4101,31,samir,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5714,31,deiola a,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2932,31,lucioni f,lecce,D,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
7896,31,rog m,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7146,31,meite s,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8159,31,spalek n,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8719,31,younes a,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2382,31,ghiglione p,genoa,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8236,31,svanberg m,bologna,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4078,31,sala j,spal,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8333,31,tonali s,brescia,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9964,31,lukaku r,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4987,31,bernardeschi f,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5754,31,dessena d,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4908,31,bennacer i,milan,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9368,31,dzeko e,roma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2982,31,luiz felipe,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
772,31,acerbi f,lazio,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4918,31,bentancur r,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5549,31,cristante b,roma,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7509,31,pellegrini lo,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1174,31,biraschi d,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4516,31,yoshida m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11592,31,pioli,milan,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1653,31,dalbert h,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2620,31,ibanez r,roma,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6936,31,majer z,lecce,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7587,31,pessina m,verona,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5301,31,candreva a,inter,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2288,31,ferrari g,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9670,31,immobile c,lazio,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
10242,31,palacio r,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4683,31,amrabat s,verona,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4501,31,walukiewicz s,cagliari,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7546,31,perez c,roma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11601,31,ranieri,sampdoria,0,5.5,6.5,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
2249,31,felipe,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6913,31,magnanelli f,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7471,31,pasalic m,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1218,31,bonucci l,juventus,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4465,31,vicari f,spal,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2512,31,hateboer h,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7852,31,rincon t,torino,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5349,31,cassata f,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9790,31,la gumina a,sampdoria,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1770,31,darmian m,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
36,31,audero e,sampdoria,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
4527,31,young a,inter,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9770,31,kouame c,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2548,31,hernandez t,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8185,31,sprocati m,parma,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
834,31,aina o,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4608,31,alberto l,lazio,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7197,31,missiroli s,spal,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8501,31,vecino m,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10150,31,nestorovski i,udinese,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10153,31,okaka s,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
9734,31,insigne l,napoli,A,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
4575,31,zeegelaar m,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6987,31,mancosu m,lecce,C,3.5,6.5,0.0,0.0,0.0,-3.0,0.0,0.0,2019-20
1602,31,conti a,milan,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2577,31,hysaj e,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5175,31,bourabia m,sassuolo,C,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
8518,31,veloso m,verona,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6963,31,malinovskyi r,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5261,31,calhanoglu h,milan,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
979,31,augello t,sampdoria,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
399,31,musso j,udinese,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2605,31,iacoponi s,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10200,31,orsolini r,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4546,31,zapata c,genoa,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4656,31,allan m,napoli,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11546,31,nicola,genoa,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1200,31,bonifazi k,spal,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9630,31,ibrahimovic z,milan,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
6875,31,lukic s,torino,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10092,31,muriel l,atalanta,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
8451,31,valero b,inter,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2759,31,kolarov a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10058,31,milik a,napoli,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6828,31,locatelli m,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10354,31,petagna a,spal,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8211,31,strefezza g,spal,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4745,31,baldursson af,bologna,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4325,31,toloi r,atalanta,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
892,31,alves b,parma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9549,31,gervinho,parma,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2210,31,faraoni d,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9575,31,ghezzal r,fiorentina,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6810,31,lobotka s,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11625,31,sarri,juventus,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7228,31,mkhitaryan h,roma,C,11.0,7.5,3.0,-0.5,0.0,0.0,0.0,1.0,2019-20
2478,31,gunter k,verona,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2802,31,kumbulla m,verona,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9831,31,lasagna k,udinese,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5526,31,costa do,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5183,31,brozovic m,inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4272,31,sutalo b,atalanta,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10047,31,mertens d,napoli,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
5077,31,bjarnason b,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10400,31,pinamonti a,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4283,31,ter avest,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9525,31,gabbiadini m,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1584,31,colley o,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
364,31,meret a,napoli,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
2701,31,kjaer s,milan,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5376,31,castro l,spal,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
554,31,sepe l,parma,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
10292,31,pandev g,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4435,31,venuti l,fiorentina,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5137,31,bonaventura g,milan,C,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
1026,31,barreca a,genoa,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11488,31,mihajlovic,bologna,0,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2019-20
7067,31,matuidi b,juventus,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8579,31,verdi s,torino,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4727,31,badelj m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1836,31,de maio s,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9606,31,higuain g,juventus,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
499,31,perin m,genoa,P,5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
5420,31,cataldi d,lazio,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8108,31,skrabb s,brescia,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7843,31,ribery f,fiorentina,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9595,31,haraslin l,sassuolo,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
4378,31,tomiyasu t,bologna,D,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2019-20
808,31,adjapong c,verona,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5437,31,chiesa f,fiorentina,C,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2734,31,klavan r,cagliari,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8374,31,traore j,sassuolo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5113,31,boga j,sassuolo,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8583,31,veretout j,roma,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
2191,31,empereur a,verona,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
4750,31,ballarini m,udinese,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9302,31,donnarumma al,brescia,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7292,31,nainggolan r,cagliari,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11233,31,gattuso,napoli,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
2132,31,donati g,lecce,D,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
6537,31,kucka j,parma,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
3489,31,nuytinck b,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9237,31,damico f,sampdoria,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6509,31,krunic r,milan,C,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
994,31,b peres,roma,D,6.5,6.0,0.0,-0.5,0.0,0.0,0.0,1.0,2019-20
10736,31,simeone g,cagliari,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6198,31,iago falque,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8315,31,thorsby m,sampdoria,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
931,31,ansaldi c,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8011,31,schone l,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
725,31,szczesny w,juventus,P,1.5,5.5,-4.0,0.0,0.0,0.0,0.0,0.0,2019-20
694,31,strakosha t,lazio,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
11192,31,gasperini,atalanta,0,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
1431,31,ceccherini f,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
5935,31,elmas e,napoli,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1309,31,caceres m,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
238,31,gabriel f,lecce,P,7.5,9.0,-1.0,-0.5,0.0,0.0,0.0,0.0,2019-20
2057,31,dimarco f,verona,D,4.0,6.5,0.0,-0.5,0.0,0.0,-2.0,0.0,2019-20
10796,31,stepinski m,verona,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6227,31,ilicic j,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
132,31,cragno a,cagliari,P,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3139,31,manolas k,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8038,31,schouten j,bologna,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3066,31,maksimovic n,napoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3826,31,rispoli a,lecce,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3460,31,n koulou n,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9182,31,cerri a,spal,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9251,31,defrel g,sassuolo,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
107,31,consigli a,sassuolo,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2019-20
10954,31,zaza s,torino,A,9.0,6.5,3.0,-0.5,0.0,0.0,0.0,0.0,2019-20
7328,31,nandez n,cagliari,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6546,31,kulusevski d,parma,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1358,31,caldara m,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9228,31,cutrone p,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
7974,31,saelemaekers a,milan,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9201,31,cornelius a,parma,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
11106,31,de zerbi,sassuolo,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10761,31,skov olsen a,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
653,31,skorupski l,bologna,P,3.5,5.5,-2.0,0.0,0.0,0.0,0.0,0.0,2019-20
1421,31,castagne t,atalanta,D,,,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
3552,31,papetti a,brescia,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2019-20
9086,31,caprari g,parma,A,,,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
6414,31,kessie f,milan,C,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
8826,31,zmrhal j,brescia,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
10897,31,vlahovic d,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
1106,31,becao r,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
3231,31,mateju a,brescia,D,3.0,5.0,0.0,0.0,0.0,0.0,-2.0,0.0,2019-20
3109,31,mancini g,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
9074,31,cangiano g,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
8897,31,babacar k,lecce,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2019-20
